train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;AM;gasolinac;ARIMA;(23, 1, 18);12;12;4614.472531060016;0.07896135302802167;54.54545454545455;-4.21573590182914;90983.2023867046;0.7230205742089998;49688.11985206376;45937.77604301044;53503.488047956045;52773.37110384799;57513.05116268285;60438.70873601486;57133.26059629268;54858.934669631635;56494.07910404549;55501.53155675663;45550.60979734613;53759.0428450588;-3.9391143952822163;0.001765119347433826;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
1990-01_2022-02;2022-03_2023-02;AM;gasolinac;ARIMA;(23, 1, 18);12;12;4043.190251599357;0.06173233932217149;63.63636363636363;4.049359560341022;63772.785916326226;inf;52925.15985257832;46625.123853866;49390.75513266721;50209.82548203861;52470.23690335153;54227.179722326546;57201.49395906189;55718.229130614185;54787.603890233506;57482.817606004064;43205.251345182725;46594.282930242385;-3.7700995518989346;0.0032284860735626877;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;AM;gasolinac;ARIMA;(23, 1, 18);12;12;5130.9709405540325;0.07658547369805647;63.63636363636363;-3.7875771636843747;80963.20129176682;0.9605507706480378;55511.42120167958;52871.05346317676;55963.76187923676;53685.68800608487;63689.81687039576;64513.65291791324;56490.65708860491;52705.57852254045;50030.44539291916;55189.231613597454;43572.362933776996;43772.06918280128;-3.9918733112168376;0.0014536679216077609;13;359;-3.4486972813047574;-2.8696246923288418;-2.571077032068342;True
1990-01_2020-02;2020-03_2021-02;AM;gasolinac;ARIMA;(23, 1, 18);12;12;9743.551346240156;0.19696001449981448;81.81818181818181;-3.5199042268443037;77543.1136368534;1.87294779916351;54700.29684834564;51348.27658932246;54329.30420388763;50444.64454942933;53610.31872140895;56411.925368360906;50214.63891981638;54939.86914421762;49435.58051078528;53323.90140302884;49618.432119721765;49008.60320450842;-4.171019471219373;0.0007374126470619076;14;346;-3.4493918438232525;-2.8699298018856574;-2.5712397066390458;True
1990-01_2019-02;2019-03_2020-02;AM;gasolinac;ARIMA;(23, 1, 18);12;12;3171.6290863634813;0.050793154855309906;90.9090909090909;3.308475536369948;12555.008651070257;0.5783333143651664;53758.21458734108;49773.43815283097;53748.47512642345;49980.248582428954;52468.2223602793;54259.349338277134;49517.027646949166;53439.178568106836;50916.017839014654;54423.8622070879;49302.66416401117;51773.05797780034;-3.6456788902991466;0.004945452777566602;13;335;-3.4500219858626227;-2.870206553997666;-2.571387268879483;True
1990-01_2018-02;2018-03_2019-02;AM;gasolinac;ARIMA;(23, 1, 18);12;12;3545.880587255326;0.05701987459307672;45.45454545454545;-1.8098370671349797;83838.60481648897;0.5552445006098173;52409.38827540151;51182.869275823265;56387.89768548486;50707.13028776695;55778.511448239624;58552.29811819468;51979.23268718477;53268.483188828264;55406.065641374036;54845.30401316041;47410.51214320055;48024.73309825494;-3.972166507947562;0.0015634769918043178;14;322;-3.4508226600665037;-2.870558121868621;-2.571574731684734;True
1990-01_2017-02;2017-03_2018-02;AM;gasolinac;ARIMA;(23, 1, 18);12;12;3969.660866813276;0.061195555421664466;81.81818181818181;3.9096569699641184;31358.645798143138;0.6520750357043442;52329.40671696028;50692.67002214438;52787.097982907355;51418.57862443605;52370.062633212234;54144.41278737148;50477.01548486618;52947.866776615025;50005.13086227684;51326.026545202345;47512.3047924428;50128.81150058968;-3.9491392187543686;0.0017015439207819676;14;310;-3.451621854687657;-2.870908950689806;-2.571761810613944;True
1990-01_2016-02;2016-03_2017-02;AM;gasolinac;ARIMA;(23, 1, 18);12;12;3226.755631972678;0.054877025763939886;63.63636363636363;3.7961957833859854;50885.764234801296;0.6879187947010142;50804.566351828245;49187.1947031051;53378.79287511547;50017.97766024269;52090.63006579779;52579.03974368002;50174.04949674843;50192.0839975341;49219.073348991085;51370.873790552425;47466.32102301969;51035.65921376278;-3.7232865103904276;0.0037972791313090133;14;298;-3.4524859843440754;-2.871288184343229;-2.571964047565425;True
1990-01_2015-02;2015-03_2016-02;AM;gasolinac;ARIMA;(23, 1, 18);12;12;4453.207064386753;0.0709907107014505;36.36363636363637;-4.66823464465669;122848.54323383037;0.889347861600197;52969.41922752462;53042.97957348047;56486.02218310132;56480.874538882075;52249.07409255556;57654.436011511905;51540.30041330836;53812.09301054353;55388.18136109648;53069.46524031273;55982.40067992593;49495.957688617804;-3.915007113006766;0.0019271373488908687;14;286;-3.4534232986669546;-2.8716994185534745;-2.5721833625116144;True
1990-01_2014-02;2014-03_2015-02;AM;gasolinac;ARIMA;(23, 1, 18);12;12;3472.9032190018393;0.05225885454248084;81.81818181818181;0.2683290054084454;27421.020815051023;0.6752972778952565;51461.467825523294;53172.68754947274;53447.60271208071;51246.466200022674;53138.093776866204;53212.01003443021;50352.185129785634;51619.69208355194;54847.617548029346;55209.98409557456;50509.86278179748;48577.57272639522;-3.640806794156396;0.0050271382125035265;13;275;-3.454355055831705;-2.8721080938842976;-2.572401325619835;True
