train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;MG;gasolinac;ARIMA;(12, 2, 16);12;12;91857.41134928336;0.20258203287493515;72.72727272727273;-19.274542008830032;1092844.521117345;1.4996898208767366;408748.88598931354;418474.2289435526;448698.12723369757;420245.759435066;485301.08293649164;485490.47602471337;470135.3827409608;480131.6144301505;475144.9037060603;535961.6237810531;478572.2741635733;503339.8865579058;-3.577022019936037;0.006215821008886232;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
1990-01_2022-02;2022-03_2023-02;MG;gasolinac;ARIMA;(12, 2, 16);12;12;31143.95920626223;0.06823711642400004;81.81818181818181;-2.4262441711206524;246115.854069451;inf;334818.7565789014;328927.83346122305;390255.2920541386;379586.64927542047;387965.5416359856;374612.84659349895;375456.7282834994;389673.6097077071;388602.5077775657;443206.22006415715;368548.8270657413;386382.47127704805;-3.620049102293187;0.005389099385659776;13;371;-3.4480996560263386;-2.8693621113224137;-2.570937038891028;True
1990-01_2021-02;2021-03_2022-02;MG;gasolinac;ARIMA;(12, 2, 16);12;12;30678.34561936605;0.08469961472086929;81.81818181818181;4.620230911472735;242655.15932125866;0.48177859706150516;268145.2541383745;265335.61866330606;308959.8000720881;318247.3173230487;307825.4145521395;291830.9595042588;298322.7260187396;308095.2735634924;309783.846204895;341306.69019086304;297626.44060465996;284595.4215082145;-3.202921268142234;0.019816206230974624;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;MG;gasolinac;ARIMA;(12, 2, 16);12;12;31129.720545763113;0.09441948866030946;54.54545454545455;-5.813425435410932;613982.0648286509;0.23229548220722632;285011.09743354976;290360.89775029226;281549.7390847269;271846.3594465903;297305.35287025815;285032.3222367981;273128.211643867;289143.5646437351;284148.66827189736;311981.7505538171;277880.49806954677;278898.78809550585;-3.482859248436556;0.008438372819231498;13;347;-3.449336554273722;-2.8699055166063085;-2.571226758215748;True
1990-01_2019-02;2019-03_2020-02;MG;gasolinac;ARIMA;(12, 2, 16);12;12;43066.10299427881;0.14306466569463952;63.63636363636363;13.047748863796258;680785.4056553732;0.4226648196648856;287343.7335382816;256136.29554617824;216479.1216974151;265265.7993705254;239952.56324687562;247922.95739422797;223910.82380568574;234202.8816417711;229476.17847322806;254352.0593829682;217888.5704991591;207658.1701954287;-3.7805656103664376;0.003112531778280201;13;335;-3.4500219858626227;-2.870206553997666;-2.571387268879483;True
1990-01_2018-02;2018-03_2019-02;MG;gasolinac;ARIMA;(12, 2, 16);12;12;22717.50788594405;0.06436419461364767;72.72727272727273;2.2960801824381263;268914.8942663973;0.191646310617247;337039.12156746077;301633.1637629174;317078.8113390406;308363.6885790418;299026.7198175291;283219.1711784368;262945.1668898915;260209.2272111578;257711.41628577467;295821.70973401866;246251.80120730004;218656.24474098557;-3.6207966309985484;0.005375663750786972;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;MG;gasolinac;ARIMA;(12, 2, 16);12;12;66916.07349234365;0.1538854123832509;45.45454545454545;-13.703550506925888;1584944.8946688483;0.8228341523247661;416980.6154372666;395735.54718197486;394357.3997261658;400937.7151670937;416802.86388518015;427102.64166645077;421080.94412230933;422145.6150309533;435248.6942383596;469227.9665631319;420809.0033243986;417035.433971027;-3.219674433681813;0.018873719874236392;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;MG;gasolinac;ARIMA;(12, 2, 16);12;12;21073.26141852398;0.0457245199558358;72.72727272727273;1.015338347714161;249281.13570335845;0.5740567227861033;365173.2108776652;362387.8276896258;362071.3372738611;377363.6457789564;379790.0548144314;360652.8952107869;368977.2732431328;382165.86473833234;382286.67702003184;430681.70407016046;364458.95174040087;386723.6376380789;-2.8247187494342363;0.054828699444523475;12;300;-3.4523371197407404;-2.871222860740741;-2.571929211111111;False
1990-01_2015-02;2015-03_2016-02;MG;gasolinac;ARIMA;(12, 2, 16);12;12;69865.46094871093;0.18862533185198913;54.54545454545455;-18.44486756209827;1380829.7623672497;1.442960859308155;416200.41931789333;430091.09834751673;427863.16988018615;413926.1388355751;417740.36166294245;419217.39075902157;421511.82936921297;428283.1561454895;393642.1651808172;463779.02020560787;412923.8844182248;367270.5565961721;-2.8284509595539684;0.054323269608865125;12;288;-3.453261605529366;-2.87162848654246;-2.5721455328896603;False
1990-01_2014-02;2014-03_2015-02;MG;gasolinac;ARIMA;(12, 2, 16);12;12;28571.347214161928;0.05801215688550102;63.63636363636363;3.6113658525388272;450600.67131587025;0.4549374278637753;412165.9639418138;398099.09293439286;406141.10286193795;384981.9389559788;408638.1974639136;405928.9708516063;385337.7359751694;409631.35003072006;387277.739168678;422597.06206563447;396287.66384879546;383924.58657609805;-2.5600396700599033;0.1015406628701313;12;276;-3.4542672521624214;-2.87206958769775;-2.5723807881747534;False
