train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;MA;gasolinac;ARIMA;(10, 2, 7);12;12;7762.321503627626;0.06986674827269396;27.272727272727273;4.844815345773846;244686.7666506908;1.0920403647766777;89751.30082755908;85211.6917007733;83708.42311801489;84253.58623107505;88187.54923743744;86746.77532855718;85254.68402135007;83830.94832841851;90719.38891780075;82474.70998875903;83917.3923350231;86877.28284200719;-3.9738267052577854;0.0015539367089069734;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
1990-01_2022-02;2022-03_2023-02;MA;gasolinac;ARIMA;(10, 2, 7);12;12;7581.994725891372;0.064529653664877;45.45454545454545;5.214126515224018;179291.56444284617;inf;79742.15114979427;76378.63275200666;79179.17601661157;79686.75790666124;84175.86510632656;81623.46986704631;83867.59761844405;81161.7417801489;81714.6494271189;85154.48624419313;77864.22643348498;82217.06925900455;-3.8986786378372673;0.002044593153586654;13;371;-3.4480996560263386;-2.8693621113224137;-2.570937038891028;True
1990-01_2021-02;2021-03_2022-02;MA;gasolinac;ARIMA;(10, 2, 7);12;12;9132.999650962529;0.08808380227666164;45.45454545454545;0.4611083873722047;216061.5998032154;1.1104280270875506;90003.23927559325;66844.11085094915;83629.66147287382;79413.28921154898;81931.97653738127;81391.95220609562;82356.85627513648;74199.99818286533;85318.61042118403;71792.78465290413;76916.51439386603;80469.96854958026;-3.814669882435122;0.002760739060879851;13;359;-3.4486972813047574;-2.8696246923288418;-2.571077032068342;True
1990-01_2020-02;2020-03_2021-02;MA;gasolinac;ARIMA;(10, 2, 7);12;12;14173.46187957755;0.16733239609145675;45.45454545454545;3.7651689404710877;335792.13895211514;1.488049195764846;83072.79508451611;73362.35673300776;73197.72488672096;76708.49755267342;75413.68483509045;72748.15236400816;74803.5766063705;70825.94097559084;76452.0100810693;69346.25670597843;69787.22511648545;73491.24850678451;-3.894459388553227;0.002076003455884735;13;347;-3.449336554273722;-2.8699055166063085;-2.571226758215748;True
1990-01_2019-02;2019-03_2020-02;MA;gasolinac;ARIMA;(10, 2, 7);12;12;6176.898622512609;0.06358517302713178;18.181818181818183;1.016369579092343;219009.41384770762;0.717339209360794;83963.65462523355;73818.51275241248;78134.82299148344;78482.05444064342;79822.73818686858;76556.46802020223;80867.53134955243;75172.2034911944;80277.97127284178;75097.12833164705;76220.42045731377;78081.66707613284;-3.9001880070301254;0.0020334639137026384;13;335;-3.4500219858626227;-2.870206553997666;-2.571387268879483;True
1990-01_2018-02;2018-03_2019-02;MA;gasolinac;ARIMA;(10, 2, 7);12;12;8205.2921136484;0.07206874509727794;36.36363636363637;5.439793466673772;226357.77269105264;0.7816381588593345;87002.71792199467;69217.34960300423;79628.12904243456;73224.44725363879;77446.17029755292;74034.56387384607;75598.74820739152;69887.552911723;77570.3835141966;67811.5094464313;71303.3772444113;72379.83434078583;-4.074111651219424;0.001068481649456693;13;323;-3.4507587628808922;-2.870530068560499;-2.5715597727381647;True
1990-01_2017-02;2017-03_2018-02;MA;gasolinac;ARIMA;(10, 2, 7);12;12;7157.892799750282;0.07064369961038433;45.45454545454545;4.4705640158196776;169281.99852588508;0.8739530426900144;85660.31272725735;69186.97657003331;81510.89876445317;73622.7452984939;77585.46581661029;77578.06719617356;75157.88397039461;73370.0159823654;79592.69751875884;70192.72833678295;75881.83512424836;75320.30012128665;-4.062129017785469;0.0011179418445334825;13;311;-3.451552879535732;-2.8708786756338407;-2.571745666091128;True
1990-01_2016-02;2016-03_2017-02;MA;gasolinac;ARIMA;(10, 2, 7);12;12;5227.130490473964;0.051640267138450435;45.45454545454545;0.0972276041597044;123577.04281000045;0.4775144493080906;82137.59761256515;70928.34148599001;79019.05973710166;77104.06976191331;75079.95281377314;79310.56600673597;76912.57253732796;75111.15239931738;81432.03948140911;74087.99373233935;78808.06145140491;79295.05308384147;-3.700645811223557;0.004104079390891057;13;299;-3.4524113009049935;-2.8712554127251764;-2.571946570731871;True
1990-01_2015-02;2015-03_2016-02;MA;gasolinac;ARIMA;(10, 2, 7);12;12;7793.014575955101;0.08693007667704195;9.090909090909092;-2.412150061933629;307067.15596825065;0.5761816138906225;86865.80416667921;65820.9350827366;79744.55641584075;76010.31074743322;75721.55315039873;76408.0132913031;78687.3348447828;69880.64384729222;81277.05981841894;70876.31236126166;74804.71385651168;77684.55024964655;-4.007315704900659;0.0013726848271745943;13;287;-3.453342167806272;-2.871663828287282;-2.572164381381345;True
1990-01_2014-02;2014-03_2015-02;MA;gasolinac;ARIMA;(10, 2, 7);12;12;9652.976564674389;0.10063316717184019;54.54545454545455;9.437113567701624;190416.31628885277;0.707082181791672;73164.42391928115;67860.73976873037;66172.80525627639;68869.21646322383;68744.30962149773;66929.54901592991;68643.54168630533;66197.16274989744;66022.66749602764;67173.74542315051;63571.086908702404;65627.67504651092;-3.629590458854241;0.005219878385187873;13;275;-3.454355055831705;-2.8721080938842976;-2.572401325619835;True
