train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;3602.2752877626267;0.08518149914761584;54.54545454545455;-6.754227505015489;71035.95237486158;1.0144596300168143;32296.17983761866;32881.53482157132;34758.847605573304;35243.168007864835;38048.74874380867;40613.11311122756;40830.49357511234;39513.46506275998;38020.523331057455;41631.730557045696;38385.779534327434;37014.07096642972;-3.9838813626781184;0.0014973051799139583;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
1990-01_2022-02;2022-03_2023-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;2370.5192173660057;0.05779321872461224;81.81818181818181;0.927981419466522;18722.77646495238;inf;31838.29421585352;28756.883851564493;31070.625645627344;32847.06155996699;33118.22811480175;33502.30730446805;33681.02076700547;32919.969863665065;32608.44581188787;35159.83405469194;29629.081038607634;32391.353241201352;-3.916008764963303;0.0019201398041382438;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;4055.08504421881;0.11645895180439432;81.81818181818181;-10.421106649122875;32130.92265426827;1.456086366758109;26377.567541986962;25745.28442134319;30133.859071502284;35586.30945819513;36995.566314148906;37382.81411350707;39233.260008966456;37640.93830534557;33748.911730440974;36179.008572476174;32015.167456284416;32079.76575703376;-3.8462654355936405;0.0024678898116673714;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;5371.868156640522;0.16707919733632937;54.54545454545455;-12.375603300984512;106123.16314263512;1.439633757235931;33701.32761773033;33486.97149364231;33270.20327321258;32243.561727815606;34174.04966137683;34375.283965411385;32427.17480545894;33702.960812825186;31904.331138540576;34359.582467349406;32856.36033222689;32882.98710756074;-3.8405567951816275;0.002518582270895857;12;348;-3.4492815848836296;-2.8698813715275406;-2.5712138845950587;True
1990-01_2019-02;2019-03_2020-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;2903.0361946556172;0.08402629274645912;72.72727272727273;7.659228169495175;34389.84167552425;1.086100243988757;32957.681130996185;29018.132770615288;27843.866086700982;27812.72765107305;29031.54492071844;30057.820122277033;26963.759717132296;29444.341797674897;29550.07695112129;30459.678118899017;29318.115887199372;27978.176599264538;-3.5512897450719496;0.0067635277684859945;12;336;-3.449962981927952;-2.870180642420163;-2.5713734527352607;True
1990-01_2018-02;2018-03_2019-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;2153.8221660400995;0.04968024405711793;81.81818181818181;4.206942368747189;17003.676451929892;0.4574265679645636;32541.90984257583;31045.39325716548;30511.585838409806;30254.874489254133;30187.059331083386;29744.43277394386;28705.492200062785;29659.57992267607;27959.8309777623;29828.738145703814;27859.55990230705;25525.34345014251;-3.82526973619122;0.0026591000819539364;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;2234.9045090364602;0.05838806869085907;63.63636363636363;-4.346707183193783;35248.043596133815;0.6207454266277196;34328.563571217965;33388.0508102837;32966.70039886854;33617.633384067696;34825.86534396529;34969.40712477324;35774.09860483093;34961.76506800759;34417.244687704544;37451.6857480979;34557.34310196148;33739.01894573515;-3.6008484666381326;0.005744827592553537;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;1063.704139336545;0.027875048920701737;63.63636363636363;0.5401183591260265;16762.274580181416;0.5479253872232186;34933.75477807826;31496.308413300194;31652.583347271186;32920.53819052475;31565.650341951226;32765.131523413602;34458.35173450929;32968.21276141114;33796.20513604976;36402.132778542305;31898.139843546516;34073.171901198715;-3.3309291213086767;0.013551293936105479;12;300;-3.4523371197407404;-2.871222860740741;-2.571929211111111;True
1990-01_2015-02;2015-03_2016-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;3672.215591762049;0.10974086951147723;81.81818181818181;-10.957952039762734;29086.56461213295;1.543431312769205;35485.94186267755;35613.86653068881;33259.499484479435;35224.60145172005;35821.43062769065;35696.95919330966;37771.644655596545;36688.36553810066;34534.96802207014;40416.52843408978;36361.42822545851;33565.79677187124;-3.463880402717274;0.008964647456436365;12;288;-3.453261605529366;-2.87162848654246;-2.5721455328896603;True
1990-01_2014-02;2014-03_2015-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;3248.092965410876;0.07830081607688466;63.63636363636363;-7.342395466852829;51255.56071356787;1.2396419809701096;35060.4015309706;33385.62970742412;33199.775965028995;33606.05795389906;34390.415126157575;36511.8580689274;35981.30990989384;37501.60390266779;37788.571445385765;39990.64866048049;38839.91908420435;37364.75693081704;-3.2877263769479828;0.015436099677232955;12;276;-3.4542672521624214;-2.87206958769775;-2.5723807881747534;True
1990-01_2013-02;2013-03_2014-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;1090.9456989352384;0.028800922327568035;81.81818181818181;-1.7346183215936002;8602.802016371657;0.47572258216346625;30629.52233725196;30175.087219771347;29867.962980476008;31087.018283450263;31560.420455706328;32514.773056834943;32070.03693443562;32921.11314478886;32116.480937172753;34502.23735822479;33011.07901216562;31156.3864876413;-3.51899919950217;0.007512352496140857;12;264;-3.455365238788105;-2.8725510317187024;-2.5726375763314966;True
1990-01_2012-02;2012-03_2013-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;1463.114814716636;0.03770886976934165;54.54545454545455;-3.2303451931391405;28822.237057983923;0.26948099510620593;29106.93804464547;27256.669942024822;27142.089828539956;28043.489367032897;28168.20914105716;29793.443412798417;29934.226830430624;29732.644572782432;30931.23463469499;33104.75682378097;31114.185265479195;30631.125115761017;-3.5117043425248156;0.007691540798572001;12;252;-3.4565688966099373;-2.8730786194395455;-2.5729189953388762;True
1990-01_2011-02;2011-03_2012-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;1527.804042731121;0.04600939482728867;54.54545454545455;-4.074970568349093;30102.186961428735;0.1622426946955439;25041.259364058453;23438.046053493817;24235.407280162257;25290.72614016441;26242.25154329464;27118.359647580495;26931.565491483707;27331.928236100382;28076.587658313514;29490.477590872426;27466.009733914223;28013.213496335156;-3.9085405904694737;0.001972884424339137;12;240;-3.4578942529658563;-2.8736593200231484;-2.573228767361111;True
1990-01_2010-02;2010-03_2011-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;1434.2840208567316;0.05202883720839609;63.63636363636363;4.627434757755165;22617.24877060792;0.110668405922879;19803.706156036103;18081.633792893896;17947.302732115142;19745.360021748416;20223.448082673494;20766.97751463575;22852.70368569059;22940.487372834235;22545.724755855335;24297.45026281864;22362.742140326598;22235.26176575567;-3.5409435155610893;0.006995773830378096;12;228;-3.4593607492757554;-2.8743015807562924;-2.5735714042782396;True
1990-01_2009-02;2009-03_2010-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;1997.8486342659344;0.09767966698288087;45.45454545454545;-9.14570922369274;47273.74562126792;0.11324306490822279;18965.42917028947;17815.761693305758;18024.373467743095;19565.99322169558;18963.612759465665;19601.63588064597;20559.033173613905;19618.918726702224;19687.16556267314;21677.053849623808;20233.515318632377;20185.020038781633;-3.7006081949336735;0.0041046074614099004;12;216;-3.4609922013325267;-2.875015740963014;-2.5739524288408777;True
1990-01_2008-02;2008-03_2009-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;985.5012423207955;0.0503003805075658;54.54545454545455;-1.5572214749532056;19419.480199576843;0.05172879654260078;16788.6199849485;15661.104899124864;15379.955036473237;15907.30374846295;15527.822697732649;16857.443202675287;16600.42249162859;17808.646908085946;17449.918177698382;18234.226153876396;18689.343049648538;17095.725623388076;-3.350749193075345;0.012756883025024224;12;204;-3.462818103072159;-2.8758145932936805;-2.574378674548251;True
1990-01_2007-02;2007-03_2008-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;906.1663447912897;0.04943651296770851;72.72727272727273;-2.6862324325557267;10721.29644659242;0.04104129805658605;14805.010881091373;14595.077253744606;14661.112399592046;15010.583245717042;14751.996960859065;16317.647397074319;15676.824570170978;15107.490283011319;15680.794365191141;16611.065682820037;16054.34153736066;14903.349392679842;-5.268580156974167;6.358777623502581e-06;2;202;-3.4631437906252636;-2.8759570379821047;-2.574454682874228;True
1990-01_2006-02;2006-03_2007-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;562.7890512906531;0.034014594250851134;100.0;-0.19731959913816438;8.289180004775249;0.026197018253615416;14431.542151289786;13617.068274309364;13675.502672481605;13823.30862856005;13525.702753325217;14712.2650966497;14447.3777541646;14030.232760160041;15061.718749041109;15709.591744017534;14637.974098897283;14366.460645586327;-5.002841844663099;2.190753165076192e-05;2;190;-3.4652439354133255;-2.8768752281673717;-2.574944653739612;True
1990-01_2005-02;2005-03_2006-02;SE;gasolinac;ARIMA;(22, 2, 20);12;12;937.3732543956851;0.06032461334342589;90.9090909090909;-5.413277236503387;3714.673129323909;0.04282013252172922;14320.17179827791;13578.770672487839;13756.507280944057;14541.64368353151;14359.028265653027;14873.156203051836;14958.353809381179;14316.299031799348;14828.09352793711;15394.11611208848;14219.089711150975;14309.746566531254;-4.896819424312413;3.537492541617145e-05;2;178;-3.467631519151906;-2.8779183721695567;-2.575501353364474;True
