train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;SC;gasolinac;ARIMA;(22, 2, 22);12;12;25177.83405255801;0.08084302932556427;63.63636363636363;-7.172806080697218;397330.7206223065;1.6009177356623354;258514.69297864847;251679.49508297973;262791.470339177;246143.74416957312;268148.4211462877;280999.44769816723;282143.8637307146;283857.7542453921;285708.5733947603;318565.43788238015;288831.01310729905;295344.3802715412;-3.841218191373902;0.0025126602725739763;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
1990-01_2022-02;2022-03_2023-02;SC;gasolinac;ARIMA;(22, 2, 22);12;12;10062.633654885321;0.028137565968230898;72.72727272727273;0.5042413811438707;118956.97611221956;inf;244153.97289791403;239923.0015806285;232509.0472267352;236727.62026239448;243896.18724095967;244424.4101698657;251896.57655109034;252143.3755021943;257569.2305009769;304838.3981438002;239280.6430028169;247549.07526554057;-3.818265953684509;0.002725862881668831;13;371;-3.4480996560263386;-2.8693621113224137;-2.570937038891028;True
1990-01_2021-02;2021-03_2022-02;SC;gasolinac;ARIMA;(22, 2, 22);12;12;96637.08915261205;0.35512629759747466;36.36363636363637;36.38733215357186;2677739.254102527;6.023104268481247;211565.94398063753;179545.99018978898;179552.42018081842;180541.22869148437;159630.34842355835;148544.97198976486;146954.26688441954;129995.24649434724;126443.1814374273;121862.77708901526;119936.59911377386;110280.12635101641;-3.550134041773354;0.006789120169364706;13;359;-3.4486972813047574;-2.8696246923288418;-2.571077032068342;True
1990-01_2020-02;2020-03_2021-02;SC;gasolinac;ARIMA;(22, 2, 22);12;12;43218.73881651001;0.17628883522457736;45.45454545454545;2.8595511357549483;1024081.2539274736;1.13150297009013;243558.73869189137;236966.2088834688;225582.24153284504;221490.9872136487;222427.47709980694;214441.1295035796;204419.1266277993;193912.17767495962;201737.83806794303;198147.66196371423;186890.49218914428;181649.34568820015;-3.534985898522858;0.007132750371853462;13;347;-3.449336554273722;-2.8699055166063085;-2.571226758215748;True
1990-01_2019-02;2019-03_2020-02;SC;gasolinac;ARIMA;(22, 2, 22);12;12;57376.443020053244;0.19216317414375375;45.45454545454545;19.77866992084629;1359945.7960667142;4.753118576656397;236861.739562734;221180.22247872956;211707.40041567208;204244.66585804493;203863.74177852614;196452.54069557053;188189.9490524428;173710.45959103678;180297.02677046892;177873.66626852527;166171.17699198297;166142.46083256166;-3.3379436418707265;0.01326527618580125;13;335;-3.4500219858626227;-2.870206553997666;-2.571387268879483;True
1990-01_2018-02;2018-03_2019-02;SC;gasolinac;ARIMA;(22, 2, 22);12;12;56112.886524217145;0.1951606411480734;63.63636363636363;18.8796037337923;888293.8287278137;2.1147128675196263;230810.24683635336;212572.74263353168;209885.9761924893;205446.1907907096;196151.5893124245;188049.8548592489;183549.4070636643;168017.14649875482;170173.8903912999;163406.0066302847;155769.37712095058;153336.9306339422;-3.34793530699645;0.012867092733481368;13;323;-3.4507587628808922;-2.870530068560499;-2.5715597727381647;True
1990-01_2017-02;2017-03_2018-02;SC;gasolinac;ARIMA;(22, 2, 22);12;12;16284.18372174221;0.04491818288720891;63.63636363636363;4.063519905628757;256726.83304509;0.5791644102687942;238493.24466184643;230851.5759543111;225042.85099805088;228147.55322729965;224836.42630424417;226522.46625823507;222719.70940009996;219927.7681452314;221832.9570349932;221113.11581868932;217240.4724941919;218818.7244280374;-3.1951439103822055;0.020267495094410403;13;311;-3.451552879535732;-2.8708786756338407;-2.571745666091128;True
1990-01_2016-02;2016-03_2017-02;SC;gasolinac;ARIMA;(22, 2, 22);12;12;14459.24049984585;0.05711516405909001;45.45454545454545;-5.50183439132767;341869.9379062433;0.47897665461260414;230601.76913142714;230631.41744307498;232121.9101933861;232972.7072876132;234473.4979165334;238035.4602329869;236971.4873839151;226168.36761800168;243918.4104033313;245719.842098693;243913.0424370627;247066.76794112514;-2.9079010713074664;0.044436894826112586;13;299;-3.4524113009049935;-2.8712554127251764;-2.571946570731871;True
1990-01_2015-02;2015-03_2016-02;SC;gasolinac;ARIMA;(22, 2, 22);12;12;82414.15058750316;0.31722581419988893;27.272727272727273;32.43018732861634;2606703.285080089;1.9094536012998038;207930.2127123123;188519.45187845413;179703.71157164738;173232.48364084476;156107.51919106813;147233.13955824092;143096.11460956617;119325.99143424777;119523.31091296549;115175.09224152242;99614.45254177575;88768.08906390537;-3.102610457603262;0.02636060512470714;13;287;-3.453342167806272;-2.871663828287282;-2.572164381381345;True
1990-01_2014-02;2014-03_2015-02;SC;gasolinac;ARIMA;(22, 2, 22);12;12;26275.61321854605;0.08089503996958503;54.54545454545455;7.314587575630998;518089.0020613707;0.5172216580418626;209805.1338187672;210517.1490258914;204195.67005433515;204204.52016917962;204539.44494817656;199045.89882596798;197033.104950589;186569.07482920596;196495.71810113348;198437.66116337426;191171.98398754722;190092.0982795121;-2.9144247835580273;0.04369612138604587;13;275;-3.454355055831705;-2.8721080938842976;-2.572401325619835;True
