train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;6454.675948350533;0.09809284858795621;72.72727272727273;9.992519203756483;76501.41474393364;1.259953727163963;51514.435266697146;49487.01329221648;53208.23865501789;48869.94865828183;52501.722151051;54036.76264429677;52985.79638036695;48969.56719177701;48453.54290840095;52448.820282966604;45377.28453640757;45864.2121222695;-3.590664117586393;0.005942038659486613;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
1990-01_2022-02;2022-03_2023-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;5252.041424447919;0.07827168209963127;72.72727272727273;6.136865012331704;62202.583881467304;inf;48290.56326182766;47253.128095246786;49540.60914032305;47379.07262732582;51314.0923503315;52282.95915344544;51945.47754466014;50209.93067698694;49809.24371662967;53002.532618730926;46801.250310868134;47244.74694789188;-3.527377709865642;0.007311193340420416;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;6393.708389482753;0.11705324561822879;45.45454545454545;10.105131840431849;151339.03023332858;1.254799358790879;46905.34992702614;45395.56536668079;43888.29674745267;41287.91473950703;46683.048624513394;47225.21607081722;42953.233308361865;45099.83954752241;42683.07754717949;47171.63041780475;43739.73336194188;39454.247047472294;-3.399315250864264;0.010982236819106674;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;8691.234859050115;0.1531137059870471;63.63636363636363;5.768420642846045;137430.09913242864;1.4216454280720947;48302.600681866876;48807.208137984315;47476.62734462973;46069.908687793344;47498.08768976147;44602.88599008633;43360.54718123511;44295.49621624344;43047.585418473915;43211.373036214696;41913.821377883665;39928.52375609068;-3.4209251484329375;0.010265885088625755;12;348;-3.4492815848836296;-2.8698813715275406;-2.5712138845950587;True
1990-01_2019-02;2019-03_2020-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;3044.5133435948255;0.05608125905792457;81.81818181818181;3.4729368783225056;24043.700518266458;0.8562336550955302;52496.564183734816;48557.7605999404;52834.95215770748;47938.9518871082;49505.44827222076;52921.98179052491;48132.942556308895;50539.199613236204;49788.51536801338;53391.90618433259;48562.052864232195;46584.93463569975;-3.268085312690995;0.016366745175280834;12;336;-3.449962981927952;-2.870180642420163;-2.5713734527352607;True
1990-01_2018-02;2018-03_2019-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;1690.129269448583;0.02692476702244045;81.81818181818181;-0.3643231850263096;13326.233917807202;0.2549299784635797;52567.531721136984;48484.473108506856;52209.72559034207;49267.55797895529;50281.02231000835;53875.00840471117;50641.90577383721;49985.13054910729;50383.621972890935;54732.912220078695;48869.93907909749;48639.118243390345;-3.495716979509912;0.008097774835614201;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;2346.1585158920534;0.03210591275798651;72.72727272727273;-1.7183311517193312;27739.8080236713;0.3319766381250048;55776.90267603528;53979.34733899842;56106.574134543764;55054.87559640128;55771.19958600604;57116.462317298785;56062.29365806527;53987.540392421026;54454.24266200396;58909.98161898646;53701.44630646232;53525.12901362263;-3.2656316682210584;0.01648639966822333;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;2767.67413003939;0.045548105384428834;81.81818181818181;-4.4069751035327505;21844.727962984696;0.8113175282234583;55625.365718960755;54318.92291746986;57040.07256351443;55720.53480451708;56733.16336661743;57735.61653509036;57449.11058003844;57069.87580196299;57082.06847256876;62297.85007768923;57419.99635564563;55709.40355680327;-3.1311612108870217;0.024331429120605177;12;300;-3.4523371197407404;-2.871222860740741;-2.571929211111111;True
1990-01_2015-02;2015-03_2016-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;6631.84879405107;0.1189479189112771;54.54545454545455;-11.835718724806869;130874.59204672666;1.5206161726215042;57482.74985420505;56863.798865979916;58232.53007746739;56583.957400736464;60520.07286370683;60617.74042670841;59087.80486829305;62432.96001401932;59332.20688580791;65799.6205135697;62567.526518306244;58722.004236829875;-3.2582863426723887;0.01684920345789337;12;288;-3.453261605529366;-2.87162848654246;-2.5721455328896603;True
1990-01_2014-02;2014-03_2015-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;3206.583366929394;0.04979455659752711;81.81818181818181;-0.7029308287402793;25314.828205126818;0.6921277653843912;54956.613259904814;52462.637739869555;53693.2113918107;52495.5191212022;54549.73577842225;55288.55984353222;54238.27826639051;56276.45488865915;55027.09544343157;58607.73426192789;56144.01893173004;54456.11224477607;-3.1004291214909294;0.026521447867057086;12;276;-3.4542672521624214;-2.87206958769775;-2.5723807881747534;True
1990-01_2013-02;2013-03_2014-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;3945.7185697065765;0.07066720024328732;90.9090909090909;6.753884343209708;15653.25507668705;1.1394437216687692;49616.45135902357;45011.251247148306;47187.91062814559;45949.270158386826;46744.70312615619;48754.551264680274;47551.008604990544;48218.237449166285;47898.80488729905;51412.335121469005;47847.60940558343;47459.161953882896;-3.3166591354613746;0.014150036100871576;12;264;-3.455365238788105;-2.8725510317187024;-2.5726375763314966;True
1990-01_2012-02;2012-03_2013-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;5850.476455699372;0.10494542504166691;63.63636363636363;10.775678474356518;92388.62728173638;0.9595986474759081;44705.992223839174;40348.07881170737;41580.24117533272;41070.53227773937;40674.621579521474;43129.2863530376;42779.207986932845;41396.15682595533;43146.10118293629;45417.86761013011;41414.17903001626;42960.99942913289;-3.5142734179099864;0.007628000529858;12;252;-3.4565688966099373;-2.8730786194395455;-2.5729189953388762;True
1990-01_2011-02;2011-03_2012-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;8487.055576205994;0.19146571934985404;72.72727272727273;19.426777264654888;100933.24906513271;0.73042923738719;34770.81760130813;32860.35935648391;32789.27620689299;33272.855176034216;33617.20438232299;34177.978955567865;34750.89671237156;33420.89354489269;33507.326708189255;34857.99022328169;32358.036467512095;33117.78047702732;-3.701044924578876;0.004098480323582965;12;240;-3.4578942529658563;-2.8736593200231484;-2.573228767361111;True
1990-01_2010-02;2010-03_2011-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;4160.487413498394;0.11342564891155739;90.9090909090909;11.48186601361583;16582.45956595147;0.2106976622420863;29691.4125667049;29320.763740695762;28302.189726524193;29427.34933059363;31071.468960789854;29897.288746853847;31427.063370342923;30424.1280633599;29523.537489293816;31957.47646715894;31659.766461173014;30538.527589684225;-3.4597746489939953;0.009082298486375701;12;228;-3.4593607492757554;-2.8743015807562924;-2.5735714042782396;True
1990-01_2009-02;2009-03_2010-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;3299.9876677918887;0.08695063281280069;72.72727272727273;7.886640189324007;39096.271311463046;0.10873031283058868;27647.570337530848;27368.513337518503;25226.02281850226;25885.906658122723;27713.02981530669;25733.114046966148;26744.123283494155;26079.659997671286;25514.174229131186;28335.84417918168;25990.931417283988;25355.50768173519;-3.606735946639575;0.005633549020921398;12;216;-3.4609922013325267;-2.875015740963014;-2.5739524288408777;True
1990-01_2008-02;2008-03_2009-02;RN;gasolinac;ARIMA;(17, 2, 24);12;12;5573.360021889412;0.1804972677463761;63.63636363636363;18.508928493221244;88196.1037441921;0.17962893776577749;23463.85766917771;20814.02071582751;22089.61736739705;20443.093096099896;20101.630516405683;19958.284533683945;19772.767039145463;20966.335834865044;20490.633028098448;22539.00586820809;21030.812126402332;20402.25287824477;-3.3450914861637924;0.01297933117331311;12;204;-3.462818103072159;-2.8758145932936805;-2.574378674548251;True
