DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;2173394.1185969496;SP;etanolhidratado;VARMA;ALL;(13, 2);12;12;100168.75774122047;0.10777254568710302;50.0;7.791972330916984;704872.3358250812;638809.4926054797;657080.6093483412;649929.4362214578;658685.3736483547;654502.4903458931;650416.1114523868;656587.9355359522;655802.6889596968;657436.0430223651;660724.1747998733;659654.9745283655
