DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
log;21175.46484521892;ES;glp;rf;{'n_estimators': 150};12;12;977.291606558469;0.0370498369148196;54.54545454545455;-2.5718480078619046;0.7567117345104101;22645.68643831781;21441.1993937506;24217.40206641225;23671.910968557724;24302.13836401897;25297.3223067396;23571.65447083227;23288.00696255719;23206.4363413926;23401.455109285296;22150.733069407703;20518.379748801824
normal;27366.44079689596;ES;glp;rf;{'n_estimators': 200};12;12;1082.6646132705096;0.0391342240528922;45.45454545454545;-2.6119490979582496;0.7989943320303179;22484.51569259135;21376.11050685943;24146.619065604107;23479.061366338905;24369.747116147333;25140.689542636144;23740.126717197592;23241.09749064958;23259.005996768763;23942.047074909988;22141.715451755805;20500.162547375217
