DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;251441.91603958374;BA;etanolhidratado;ARIMA;{'p': 12, 'd': 2, 'q': 10};12;12;12703.613800462783;0.25439040923706857;54.54545454545455;12.688025988221016;0.8405759824704905;47890.325056120724;40151.827832400035;40112.53372274415;39532.502947107976;35055.47185431064;31322.38685027052;32546.013131524873;37300.552227896944;36065.364002389935;40723.72112519982;35113.15689440209;35384.21610549801;-3.6398731662599526;0.005042930900480775;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
deseasonal;277831.23428477143;BA;etanolhidratado;ARIMA;{'p': 2, 'd': 1, 'q': 22};12;12;11716.104240361052;0.21778919502491925;45.45454545454545;14.27604395919957;0.7418629494651326;44368.3093992453;36689.49703417132;36905.261486330965;38190.83186492547;34448.806940717455;30757.161685829786;35052.380704269584;38867.81674992217;36022.25927441851;41045.62679310668;37296.14258330115;33347.64981382812;-4.022381091702363;0.00129774658900715;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
log;206882.00375999356;BA;etanolhidratado;ARIMA;{'p': 14, 'd': 1, 'q': 4};12;12;13046.590511166887;0.256215001149192;63.63636363636363;14.045942866852823;0.854073165264553;47491.92015533436;39875.204245034976;39474.48082039818;39083.69353834477;34407.62298450476;30436.92428695896;32116.279524695634;36769.78597453743;35633.25839343432;39936.871207663164;34484.97132666747;34469.81470276252;-3.5938143900545296;0.005880390430105268;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
