DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;37931.38451989558;AL;etanolhidratado;ARIMA;{'p': 23, 'd': 3, 'q': 11};12;12;1916.0435591157175;0.257910625197409;54.54545454545455;19.72594763206606;0.8780116930994092;7193.943544825859;5952.11542204583;6159.372177280101;4804.976012132412;3960.425485945364;3731.5661555730258;3194.395583870312;3802.3223398028767;4031.2137429143686;4775.033102422437;3650.849988378948;4369.95031835744;-3.8211486537957264;0.0026981989590078156;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
deseasonal;39431.580138769335;AL;etanolhidratado;ARIMA;{'p': 18, 'd': 3, 'q': 8};12;12;2480.8593725606956;0.3377791854883034;63.63636363636363;30.93840162916692;1.1313902453007416;7096.140547111884;5854.736959290139;5806.460771711504;4124.617807939958;3126.682635033953;2817.4102429128798;2114.143568286984;2831.151851544366;3035.989190953341;4008.488125411862;3313.5774836309342;3727.058476203715;-3.873377564789877;0.002239748012400629;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log;38300.86166638049;AL;etanolhidratado;ARIMA;{'p': 14, 'd': 3, 'q': 11};12;12;1934.8190379665061;0.25538454372321967;54.54545454545455;21.888165269072775;0.8695582527481315;6823.867306392209;5831.039068561425;5919.530508904897;4694.285517313546;3884.675669631841;3539.883535844587;3103.3276867182653;3694.7056775771357;3882.083549603863;4570.434326874859;3813.8889601418978;4370.126370457672;-3.8057697891288496;0.0028488311023978333;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
