DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;87626.83666667723;PI;etanolhidratado;ARIMA;{'p': 12, 'd': 3, 'q': 6};12;12;3157.988101070484;0.43538028944745744;36.36363636363637;40.31991850859234;1.0844041205219226;5811.500252556674;4985.764822948795;5058.3516444942225;4211.231816071098;3587.5558573865937;1942.40393365714;3179.590950324906;1915.2925057143248;2930.123330390162;2349.338205143681;1074.8488373152613;1336.1083336476386;-4.018497770148729;0.0013166893756644713;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
deseasonal;69820.77625508152;PI;etanolhidratado;ARIMA;{'p': 2, 'd': 3, 'q': 1};12;12;3505.94955675106;0.5301656248428365;54.54545454545455;56.80487189546785;1.2847116555428695;3656.7142767751416;3399.5047052497016;3190.1557608233375;2796.549367650663;2804.481357525067;2428.829512735467;2239.4451023347387;2128.211742384717;1667.7552083665319;1752.5352208299128;1213.3308226885956;502.6128556319984;-3.966558534144007;0.0015961072942877214;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
log;103964.77278386198;PI;etanolhidratado;ARIMA;{'p': 12, 'd': 3, 'q': 5};12;12;3741.0576927258903;0.5333018800002187;36.36363636363637;57.182809002176285;1.3140011697777885;4929.117191127136;4056.3845373184104;3861.075832239009;3065.102229019756;2551.84994433915;1609.3554432196113;1893.1528237802156;1320.961038295406;1485.836619658536;1190.6624704322905;812.5798039481499;760.9849302436934;-4.090313465285705;0.0010048537638245392;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
