DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;AP;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;698.4049171694409;0.03409102181480418;81.81818181818181;-0.26270137625275514;0.857343602191881;16337.115493824727;15941.966485370041;16159.37791665737;16672.41197780845;17075.22294750624;17786.83262362657;17182.634602983355;18142.999503381943;16776.706760026645;17882.21795351524;15298.374608602591;14889.801910874841
deseasonal;AP;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;1009.9490026398751;0.049344875733557315;72.72727272727273;-3.5110305874065655;1.1925611648652192;15560.629240693612;16519.766394127204;17846.692712608237;17127.64474015497;18367.419458152443;18295.53702985846;17680.436411725666;18037.41630271515;17502.141665208685;17736.133216443388;16298.226484082528;15657.974666244507
log;AP;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;845.5217096381722;0.04358646223265741;81.81818181818181;-2.802800700222244;1.0757468953725533;16387.510860880877;16283.82034343438;16979.357016812915;17657.56334826931;17527.20013563055;18138.324511643477;18170.514281230335;18266.39077237716;17434.388039318346;18085.449182938333;15187.40242855079;15098.320011845954
