DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;AC;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;851.3452254244829;0.056624803308014116;54.54545454545455;1.1372109343121783;0.8155806522647251;12628.185592476222;11929.419669036446;11888.604778322444;12125.911063709063;13277.107571979263;13722.83254808071;12676.294283876216;12499.162077687473;13752.245486031621;13841.62259866097;12252.657393540816;12343.181992205984
deseasonal;AC;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;809.7733824305735;0.05483798791476516;72.72727272727273;-5.060720137095812;0.7801482926675687;12866.378628195886;12976.789086576811;13889.805269873614;14011.583542376937;14477.968947649433;14593.841506667037;13950.976788622018;14079.676772340805;13540.12861409033;13478.23028802072;12547.318970358438;12112.505981750328
log;AC;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;696.4854904550925;0.048270511526312405;81.81818181818181;0.5720372875998864;0.7005472971989345;12138.071860263624;11630.937672964073;12788.556571215799;12253.84545319951;12702.907036800281;13287.00201285477;13790.385254820927;13368.028180591142;13265.138905116673;13802.677985049248;12635.06791462872;12148.909775901919
