DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;236334.87809826084;MG;glp;SARIMA;{'p': 4, 'd': 0, 'q': 5, 'P': 5, 'D': 0, 'Q': 2, 's': 12};12;12;11983.269250095283;0.09127860543330833;54.54545454545455;7.505034674224807;0.8974767453761808;115982.49927548721;104145.7728177774;112563.88019112799;112526.51634715496;116571.0920692414;116670.79795365268;107639.52473410883;106392.72986341255;105355.73177080876;111323.88250631242;105916.62372984803;100860.51545810672;-3.2262096091151165;0.018516814488357018;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal;308731.2728775524;MG;glp;SARIMA;{'p': 6, 'd': 0, 'q': 5, 'P': 2, 'D': 0, 'Q': 3, 's': 12};12;12;13046.661778402751;0.10290937199020082;45.45454545454545;8.640034845902528;1.0062148589984106;115515.23826794708;104003.58691397103;114201.42373908513;112084.166906053;116894.54406049113;116558.4539577261;106562.4508399656;105025.8611515087;102748.0378351634;108331.75939015775;101637.04319019744;96239.06226205568;-3.5248129528896723;0.0073722484811791205;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
log;293933.45449729374;MG;glp;SARIMA;{'p': 6, 'd': 0, 'q': 6, 'P': 3, 'D': 0, 'Q': 6, 's': 12};12;12;12422.759275151902;0.09659016635267494;45.45454545454545;8.015540608193113;0.9452085650472217;116845.56790950443;103995.96903542931;113649.0538756937;112877.78981581399;117742.8064228605;116978.93152503039;107062.62547437711;105372.46620418532;103412.91996924015;109651.4463683303;103005.13941381681;98091.75200061749;-3.290903945225616;0.01528999681375291;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
