DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;77437.04391350865;MS;etanolhidratado;combination-median;ARIMA-SARIMA_DS;12;12;10535.078743358785;0.30786820056512604;83.33333333333333;39.75703656702883;11622.214291421327;11382.565750129386;11161.485423808936;11126.39549266477;11398.285528977234;11546.049573259126;11968.998116021805;12555.782613460917;12110.26439372012;13648.63086976365;11977.938763936927;11844.324656637189
