DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;487485.5996876863;PR;etanolhidratado;combination-median;ARIMA-SARIMA_DS;12;12;26887.507759454387;0.20375468722448334;58.333333333333336;20.797365248590406;66091.6025729175;66971.0724382448;66050.6565622318;65991.77271410097;66711.45972945007;66322.00956953355;67509.92412326712;69388.0111077849;68461.69935719337;75057.22477241668;64626.341382376486;65001.12181562415
