DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;R2;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;244675.42527191772;MG;glp;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;13526.89850450409;0.10560582789934281;58.333333333333336;8.567006024307098;-0.539336935959621;108448.22527058556;106686.9873966721;110091.01008014125;112322.54627226286;115499.94627825331;114090.37818480954;107228.00285971542;108635.6331676025;105814.94518314672;109421.94449388923;102541.87629706679;100059.13278327556;-5.27366806925634;6.206944707278208e-06;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal;213438.6258350904;MG;glp;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;11804.104298302838;0.09097873263365142;58.333333333333336;6.846992656714888;-0.17220428270233157;110484.63322103376;107872.85272683503;112352.54848357383;114946.39169952729;119389.9002501354;118117.02477324834;109125.99298066967;110024.9381432149;107209.92712985555;111907.12607696862;103655.62112179588;100224.74246812939;-6.118265012506887;8.984218188718383e-08;9;387;-3.447360865754795;-2.8690374364690445;-2.5707639493486636;True
deseasonal-log;214730.17157237878;MG;glp;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;11875.339648776291;0.09165647091770217;58.333333333333336;6.936574150904643;-0.1863949981810722;110386.1390839244;107744.82622998887;112207.8772046722;114840.82910331819;119340.74509497065;118028.08813909048;109030.9229643529;109880.51918138146;107092.6839652175;111805.97106064175;103525.13466735439;100153.46351357254;-6.1148044588630714;9.14898913848638e-08;9;387;-3.447360865754795;-2.8690374364690445;-2.5707639493486636;True
deseasonal-diff;176495.5724310258;MG;glp;SARIMA;{'p': 2, 'd': 1, 'q': 3, 's': 12};12;12;9766.121406172475;0.06906141865041084;58.333333333333336;3.89736929013141;0.19761746859565565;111554.13506254046;109949.60252004648;114098.9446959804;118029.12056525655;121302.4132052727;120287.87757230981;112780.88193272757;114453.99452559864;112236.07974428151;116687.9079209185;109623.62836918248;106272.1602211511;-8.358747400055943;2.86151557171969e-13;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
diff;216546.05218604347;MG;glp;SARIMA;{'p': 2, 'd': 1, 'q': 4, 's': 12};12;12;11975.720004542552;0.09181302007105903;58.333333333333336;7.0538061222375585;-0.20653658286308874;109239.78307867961;107314.57000790759;111689.54489085182;114927.68809252199;117544.45457077457;116676.11270809837;108556.89261726936;110602.0586116402;107767.36147991072;111733.83780018284;104589.5828134105;101727.42424902;-6.528310345471906;1.0016232880054869e-08;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log;245809.38442059435;MG;glp;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;13589.369728528221;0.10628086724939616;58.333333333333336;8.649618327203486;-0.553587995811559;108028.24242626836;106572.70285769558;110193.49454414;112275.60799903456;115654.65770180126;114061.15410245514;107138.10647640632;108673.74257792228;105697.72207735322;109423.52843787904;102304.49951946057;99641.82315037522;-5.2441691236890655;7.1387742041815295e-06;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log-diff;209113.06222788178;MG;glp;SARIMA;{'p': 2, 'd': 1, 'q': 4, 's': 12};12;12;11565.718758612164;0.0879597566914333;58.333333333333336;6.561813487258063;-0.125336699456724;109546.2146292158;107881.97240967902;111954.50400476922;115852.69010988319;118524.17804797842;117789.67145257001;109050.94318384875;111224.69028044186;108228.5767704332;112513.02082440087;104863.44675378979;101939.10770801279;-6.589349967399853;7.179612265776173e-09;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
