DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;R2;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;8285.248592237014;MS;glp;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;458.93044040843773;0.02369237910387131;58.333333333333336;0.29147680975139106;0.7442968497084345;15000.418019278468;14482.864466952802;15132.729749360267;15480.237591432598;15918.98301366539;15810.285424587959;14668.29000936851;14829.759638257703;14309.208216263278;14752.245085323148;13785.46034203752;13645.096205385524;-4.464096197808852;0.00022819657479528053;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal;8347.492215118593;MS;glp;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;462.35176798575645;0.025892922806643934;58.333333333333336;-0.3098488481009882;0.7404701032328149;15095.406077495385;14587.381182249086;15291.896516018925;15602.055246222268;16095.020319045101;15926.892955674492;14769.948376071421;14921.766401511517;14336.802397435182;14839.241530713678;13783.27353186494;13638.269648933403;-8.257771343502833;5.181156844656628e-13;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
deseasonal-log;8349.863962328334;MS;glp;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;462.48686595180976;0.02558495225785357;58.333333333333336;-0.19605203121328615;0.7403184131729184;15089.377084048443;14561.592022323255;15278.263400908985;15558.89593472309;16080.858482945989;15914.14309530149;14746.84118711298;14910.65830708866;14309.861515339548;14828.745988434706;13771.802991808901;13633.974182765991;-8.28024004291407;4.5403170967805457e-13;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
deseasonal-diff;8996.660476941684;MS;glp;SARIMA;{'p': 2, 'd': 1, 'q': 3, 's': 12};12;12;498.2956841563397;0.026996733155106627;58.333333333333336;-0.5971243363084644;0.6985490894601429;14993.32758993247;14533.4182344579;15116.936289809295;15636.443365957164;16124.01280622201;15972.284411025252;14803.632118790378;15013.847244219223;14397.064126879284;15011.263398416446;13960.379772611252;13837.658670091037;-7.364304654715867;9.323236482435872e-11;14;382;-3.4475850438570115;-2.869135963767125;-2.5708164748773332;True
diff;10927.55547570958;MS;glp;SARIMA;{'p': 2, 'd': 1, 'q': 3, 's': 12};12;12;605.1742072987631;0.03171786444849342;58.333333333333336;2.580934512153748;0.5553654884678301;14645.786770637853;14256.013285993447;14809.22681644898;15194.648228958004;15528.93065521866;15378.702682308107;14353.692807123163;14504.886022236786;13995.576913915436;14384.682435522376;13443.91910741453;13236.598849894277;-6.059595046288698;1.2216215458188118e-07;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log;8151.401420021592;MS;glp;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;451.5167903533127;0.02363343349833184;58.333333333333336;0.1877865651661938;0.7524914770842135;15034.310938313494;14446.955479356906;15147.234601979237;15503.620391280805;15920.106351288192;15811.792010194196;14705.133271304761;14846.434572733831;14348.765517266283;14778.473453301996;13820.697438096744;13636.970132700117;-4.533098559977356;0.00017126361400897328;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log-diff;12429.451026521938;MS;glp;SARIMA;{'p': 2, 'd': 1, 'q': 3, 's': 12};12;12;688.2672085820735;0.03669815511894048;58.333333333333336;3.230613384775122;0.42488260140185985;14506.859483174698;14217.604880559193;14696.55047382273;15059.36420029043;15408.11166390797;15213.12221054648;14238.99680653084;14444.483167310118;13905.707643195155;14305.065451784947;13417.415300763218;13160.7759812048;-5.905500011480092;2.714751599755545e-07;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
