train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;1006.7797569244445;0.15420503921723963;45.45454545454545;6.862174170047745;23849.87247073268;0.5022105843749392;4669.644696050276;4549.94248923525;5092.547535415613;4739.158366921247;5020.837865059899;4288.496163449173;4140.096264452717;3820.5347513507018;4080.051758897249;4544.860285000296;4408.932836619415;4492.540304917642;-6.9823320554851005;8.131798322005177e-10;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
1990-01_2022-02;2022-03_2023-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;1556.1405321766745;0.21521558000473195;72.72727272727273;11.719814767133938;18524.704073992412;inf;5125.33078623847;4713.5712631278175;4697.911338124709;4710.606884507577;4468.694452382559;4277.27359993529;4590.303872537587;4345.246920633675;4544.61827671797;4591.308337662219;4322.459323488239;4393.5905556593025;-4.436488359691313;0.000255674212681996;8;376;-3.4478619826418817;-2.869257669826291;-2.570881358363513;True
1990-01_2021-02;2021-03_2022-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;3879.866984055441;0.7132693190781642;54.54545454545455;-63.087236606945176;77577.43053030949;3.378205723554005;9855.838978933223;9098.47219810871;8759.42412362006;8364.929801732744;8300.88717635683;9104.276932754161;9378.191125503949;10179.093417395517;10039.898347243008;9735.849804121888;9673.320392792255;9966.804361461687;-4.270776580946355;0.0004989208966016813;8;364;-3.4484434475193777;-2.869513170510808;-2.571017574266393;True
1990-01_2020-02;2020-03_2021-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;3886.595159292629;0.7354945844747731;63.63636363636363;-52.73822304818437;62447.38060698075;1.1123285811229684;9921.61273593502;9867.755317398243;9126.99610947005;10061.29999170887;9484.32753354458;9065.525683536676;9640.882718572435;9152.860018449051;9174.858573531063;10376.153389406203;9804.476952051356;9670.219209695775;-6.576931105381155;7.683790464811393e-09;1;359;-3.4486972813047574;-2.8696246923288418;-2.571077032068342;True
1990-01_2019-02;2019-03_2020-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;1296.8577957254683;0.13938644577036932;45.45454545454545;1.2937816407849556;30711.887146113306;0.38011633980236925;9389.028042783253;7742.802721908812;7403.855609525608;7817.952118675379;7740.952294224451;8066.07331791213;8105.687309699548;8122.4483103406665;8120.003693691537;7979.7198756945545;8254.140659721954;7931.314777669498;-5.507239794114264;2.0090195979288263e-06;2;346;-3.4493918438232525;-2.8699298018856574;-2.5712397066390458;True
1990-01_2018-02;2018-03_2019-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;2025.2720221321824;0.21352526555120951;54.54545454545455;0.8186659898944306;40053.662639617454;0.43317017458538254;8860.720455052293;8496.463947591194;8314.369166207036;8716.054695818533;8085.164543202497;8651.20547984068;9071.422326799833;8222.544591160784;9005.636622414568;8879.72940047042;8508.405333630753;8833.704823844722;-5.431959160901301;2.901159488928347e-06;2;334;-3.450081345901191;-2.870232621465807;-2.571401168202517;True
1990-01_2017-02;2017-03_2018-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;1777.4078374786823;0.21654267802557836;36.36363636363637;13.662291995772813;49149.728585433826;0.5571310737135392;4610.515091356249;4311.35425724187;4287.382510533572;4448.657373915249;4267.093050828787;4443.419433750626;4420.514717569277;4386.9573267754195;4302.816084806594;4260.624346700345;4411.2078963469;4196.005956252655;-5.485830265195469;2.2311584756824855e-06;2;322;-3.4508226600665037;-2.870558121868621;-2.571574731684734;True
1990-01_2016-02;2016-03_2017-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;504.2850348049024;0.09603713166007098;81.81818181818181;-7.390833757357925;3991.9419477896704;0.32074355314690056;5394.473632299212;5214.341703734851;5007.746601590966;4952.252830951646;4825.99083513116;4485.298260673031;4423.219697284361;4756.031840754282;4408.79786019442;4753.977617875169;4581.122810494489;4208.2428608636665;-5.430937264795755;2.9155938640253227e-06;2;310;-3.451621854687657;-2.870908950689806;-2.571761810613944;True
1990-01_2015-02;2015-03_2016-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;873.4405390534497;0.1308648653354408;36.36363636363637;-3.4788680295347825;24121.06357844719;0.4773612174564937;5200.581817674923;5229.749737170589;5771.050394455794;5877.047135899978;5753.678964595872;6537.136750254745;6130.814809775908;6029.726323783962;6464.512289882037;6437.218443504932;6341.471104019441;6778.356252823077;-3.6691564942168595;0.004568516562599304;8;292;-3.4529449243622383;-2.871489553425686;-2.572071437887033;True
1990-01_2014-02;2014-03_2015-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;686.8289623640368;0.13965733436861466;54.54545454545455;-4.4092792635625395;13562.722979215878;0.31336382212894853;4102.808868165198;3949.1472416220927;3757.2453356201613;3875.505532913236;3709.606606144159;3760.6913682773547;3862.346407879506;3903.9336611962035;3588.563235203505;3997.8917044430955;3831.782772379801;3644.215749968885;-5.1592264159224985;1.0643402449896057e-05;2;286;-3.4534232986669546;-2.8716994185534745;-2.5721833625116144;True
1990-01_2013-02;2013-03_2014-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;1422.12159977375;0.35821880536587475;45.45454545454545;-34.74310730587978;33817.9624893526;0.8940778475649609;4924.307366471766;4999.033406522861;5027.394593919504;5104.009076880381;5057.106169615158;5371.445261593307;5169.140265815218;5273.426918509994;5418.889826678423;5594.542861450798;5635.758810623828;5743.511935073685;-4.882774306356975;3.7669231443044113e-05;2;274;-3.4544435065994437;-2.8721468827772774;-2.572422013959188;True
1990-01_2012-02;2012-03_2013-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;627.3016987386137;0.10169148761463609;72.72727272727273;10.921440718431223;7436.903432408121;0.30543617957346175;3968.118220466827;3604.2714194564774;3839.2542029797187;3603.8753119067815;3622.8057923942492;3611.877076324133;3414.907368783811;3701.2432080342496;3449.3406368236742;3230.2125713548853;3552.2681197088905;3312.0076841674345;-4.718483724376675;7.76760029150017e-05;2;262;-3.455558114028747;-2.872635586277424;-2.572682677000175;True
1990-01_2011-02;2011-03_2012-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;3671.9448773070444;0.9524281927968268;72.72727272727273;-91.18959907038506;44889.210185475175;2.4878992427291973;8302.656015293516;8491.42932871457;7061.820883502387;7766.921818574719;7561.603939221475;7389.236283565503;8390.957623367272;7251.877246335144;7289.745008707095;7660.393419120327;6812.752238598221;6810.499107070583;-3.0323207516884105;0.0319843179322522;8;244;-3.457437824930831;-2.873459364726563;-2.573122099570008;True
1990-01_2010-02;2010-03_2011-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;3557.4506826200814;0.4693162787658989;54.54545454545455;47.87811515336404;70751.33352721245;1.3547861736261675;5522.661518178433;4101.543537092587;3841.8664246739436;3843.519037723859;3296.7962724371914;3468.4915794787767;3590.6789117654394;3364.1068436894016;3070.735014005749;3315.960356872575;3152.7444845590812;2550.793954099725;-2.819621432249305;0.055525186776703844;8;232;-3.458854867412691;-2.8740800599399323;-2.573453223097503;False
1990-01_2009-02;2009-03_2010-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;1324.2249045905241;0.14725100093552537;36.36363636363637;-0.7426196786251569;36577.97789040827;0.3196702184731837;8525.330700967941;8157.747979347532;7376.50683761905;8180.38038148802;7824.221829351593;7512.758610515243;8237.599055868843;7584.917947287698;7711.961194393766;8286.560590610043;7849.547907986413;7863.333695260777;-2.7564971640792866;0.06476153916112698;8;220;-3.4604283689894815;-2.874768966942149;-2.57382076446281;False
1990-01_2008-02;2008-03_2009-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;774.1908263593308;0.09036491295824979;36.36363636363637;4.261324597164178;21365.885565661334;0.2639521083412433;7886.141918603547;7523.393511781387;7502.350466256129;7501.094210702536;7138.151520845823;7553.500341773908;7675.306532891245;7461.742153779019;7737.389970374766;7579.3853923795505;7860.973623624969;7388.764480547591;-4.042306886182145;0.0012044826924110514;2;214;-3.4612821203214907;-2.875142613826617;-2.574020122281422;True
1990-01_2007-02;2007-03_2008-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;1386.3047953492364;0.17049279880045431;63.63636363636363;17.17815070703947;21933.668733293685;0.45974278596361007;4728.752371579438;5154.860960655765;4621.160226336999;4602.921142507362;4877.210609782837;5100.1537663329555;4955.862409375015;5231.868327291016;5380.535119085504;5360.797348563571;5424.412475140546;5664.455965792249;-4.3074643250712565;0.00043117545220141537;2;202;-3.4631437906252636;-2.8759570379821047;-2.574454682874228;True
1990-01_2006-02;2006-03_2007-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;641.2643184851728;0.1860523700046222;36.36363636363637;-3.510404967583252;17727.054088905224;0.2501095449530156;3383.893099558224;2977.5166324111883;3028.3061406773163;2894.6120609984628;2840.9147797257156;3249.5142615794803;3006.6247169342773;2996.1255589252896;3442.1775119149934;3332.9074526245704;3279.974028559472;3393.567208821427;-4.419000341166598;0.000274674348656341;2;190;-3.4652439354133255;-2.8768752281673717;-2.574944653739612;True
1990-01_2005-02;2005-03_2006-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;831.5697655874426;0.28167173606230284;45.45454545454545;30.013002020656813;19748.81925951379;0.25908683287106615;1613.1188859141541;1685.1787190962334;1613.4564086270395;1612.4640050972373;1758.8349102285106;1827.857264567351;1814.1015327248592;1800.5010551582902;1598.5846662584456;1594.8782010198456;1614.6401872649033;1587.3353408332669;-4.165926201832294;0.0007520881281299915;2;178;-3.467631519151906;-2.8779183721695567;-2.575501353364474;True
1990-01_2004-02;2004-03_2005-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;697.4703923958886;0.30159948849131374;63.63636363636363;31.689446790300895;11078.14660202204;0.19323150829884134;1488.3356572230273;1434.9512570013433;1286.6465466733428;1263.763476985694;1233.5345630649713;1207.322138859705;1266.4534064504896;1364.564694236921;1370.2956658431638;1456.7382176246003;1407.3216941532335;1276.7011528097291;-1.7504407645647633;0.40532895374075395;11;157;-3.472703119504854;-2.880131672353732;-2.5766826861130268;False
1990-01_2003-02;2003-03_2004-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;379.7318017162259;0.24259492287946346;54.54545454545455;-22.52963864359369;7518.695936142785;0.08917983493995173;1603.3257754313784;1743.004887429196;1750.042367568037;1881.4956711444538;1856.9887370446374;1889.6906815558352;2013.5846026872368;1766.4155063300757;1643.0196101446795;1923.7199673190503;1755.074742523856;1735.4891882169004;-1.433707000029063;0.5660141845109612;11;145;-3.476273058920005;-2.881687616548444;-2.5775132580261593;False
1990-01_2002-02;2002-03_2003-02;RN;etanolhidratado;ARIMA;(3, 2, 21);12;12;478.9360138321447;0.22776077987589285;45.45454545454545;22.868336505975556;11364.543384030803;0.1331352145552714;1620.675969221588;1525.8931120512707;1439.6340895180128;1517.250150057419;1484.6683350882806;1421.0430193254915;1493.1618341618287;1525.786048922266;1345.6454843660167;1368.582587779034;1308.838813476498;1235.5427535474653;-3.462456654839851;0.009005289529015635;2;142;-3.477261624048995;-2.8821181874544233;-2.5777431104939494;True
