train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;25840.940792697776;0.2407500973109464;63.63636363636363;28.854256343998514;409586.9476111251;0.9369750649862538;49426.46826577536;46532.87256213388;47793.54413357703;47487.50240109069;48487.50447123603;44803.41693015495;47915.46156169919;48375.13379558374;45070.80014341348;49336.03606614871;44650.83491075015;46660.48350068937;-4.064396150342961;0.0011084228260117648;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
1990-01_2022-02;2022-03_2023-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;4148.518931926531;0.046400191058839656;90.9090909090909;4.050243826958591;16414.09227029414;inf;42904.75105669206;42258.96260953704;44788.625167604216;41425.72413087177;48151.58947266744;45195.652758830496;47351.42476884721;47667.422128015045;45187.15093089841;49039.50765628814;42857.75675016048;46162.29145389636;-3.9948947202285394;0.0014374811911130546;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;3303.953987559361;0.05126983680436353;90.9090909090909;-4.2873917977827825;13079.497068141445;1.0715186400473335;52640.31212293305;46653.85531452986;47633.58471910001;47355.47083256734;50012.14761379674;49133.24887042853;51010.265945648134;51996.14545421658;45554.7326979944;49295.02892031593;47157.888576063044;45644.815913455175;-5.9698240753234115;1.9482151851681413e-07;1;371;-3.4480996560263386;-2.8693621113224137;-2.570937038891028;True
1990-01_2020-02;2020-03_2021-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;17693.964473785556;0.40185089863200374;72.72727272727273;-33.955509776101536;212039.37570182476;1.6661388856460557;58244.04308283509;57802.82995453629;62080.079497764564;59734.947612036165;64831.50429460171;63456.76416951437;62985.86229944691;66522.63851114776;59737.72910679168;66026.12210635658;63798.78047851414;59284.135307729535;-5.145502546329932;1.1347468422584787e-05;2;358;-3.448748905151901;-2.8696473721448728;-2.5710891239349585;True
1990-01_2019-02;2019-03_2020-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;8568.910250775647;0.11545205041541545;45.45454545454545;7.625768822150477;202819.12264804431;0.4384626033667551;70034.71740557313;61882.84954039749;60018.84490900198;60726.65459293387;57477.07030216099;59986.31879885291;59539.70603022887;59118.459808672305;55043.34427367492;61715.44460571228;54748.56927080106;54475.58878412493;-4.851591190425194;4.328569005394628e-05;2;346;-3.4493918438232525;-2.8699298018856574;-2.5712397066390458;True
1990-01_2018-02;2018-03_2019-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;29783.89523811211;0.32322818166617845;63.63636363636363;36.78406634947501;473148.4257891965;1.185283723155131;48318.73642275936;43131.959752951174;44022.54321365926;43354.771403187726;39580.08719892005;42643.779466265056;41177.23848948538;40290.64789273676;39088.32108771366;41498.30162845994;39091.359696404405;37951.01289521753;-4.826477552360689;4.8385715233977443e-05;2;334;-3.450081345901191;-2.870232621465807;-2.571401168202517;True
1990-01_2017-02;2017-03_2018-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;9288.49797672795;0.15431365804130226;81.81818181818181;15.63505827713497;73749.82670289784;0.9125787449774986;33206.095401186176;32043.289331089483;34803.454947428225;35186.06851746927;35708.12562487264;36040.943540224784;38226.57939290443;37094.861387261335;34094.17630466308;39431.670721788265;35312.61228126879;35370.36839709368;-4.595607915264289;0.00013159892462804044;2;322;-3.4508226600665037;-2.870558121868621;-2.571574731684734;True
1990-01_2016-02;2016-03_2017-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;10326.741124890934;0.2540664837978433;63.63636363636363;-23.886253869457725;163744.08953062398;1.017287572278435;46350.45164739666;45295.85079570801;42941.699177264934;45073.210587281326;47394.314060798;46728.68590921539;47960.99759083814;52417.45436646102;46053.10827926647;52918.099009937214;48818.38394397403;45819.73205489873;-4.611855117233553;0.00012282431455014513;2;310;-3.451621854687657;-2.870908950689806;-2.571761810613944;True
1990-01_2015-02;2015-03_2016-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;8179.983594824723;0.13355801515238575;63.63636363636363;9.885117398507347;129276.50850053597;0.9809796056202856;49846.3843779102;49433.23600071199;49493.41078050168;47468.47631784296;48332.63338653217;46977.48988065471;48543.908950858066;49544.34600037432;45650.11731971334;50405.58176735442;49318.728721423206;47081.84608176921;-4.607517931236158;0.00012511043464225312;2;298;-3.4524859843440754;-2.871288184343229;-2.571964047565425;True
1990-01_2014-02;2014-03_2015-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;5151.542847175275;0.09584105959683836;63.63636363636363;-5.787294748620896;81331.06334412891;1.4309725614407842;55678.49566137777;53615.5592988524;52668.04481424822;53236.16427736536;49806.80067758793;51234.679393724786;49822.24717505936;49915.168461383124;48335.98750042124;49693.04446894259;49052.14888637189;48647.19791673491;-4.381009682671415;0.0003206651090893195;2;286;-3.4534232986669546;-2.8716994185534745;-2.5721833625116144;True
1990-01_2013-02;2013-03_2014-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;15271.07074647048;0.25460937707248393;72.72727272727273;26.691819126662413;182029.3813680694;1.68985040321506;39147.4423227742;37243.06975804514;39351.600968688224;37306.779967751645;37310.46367571983;38741.49860677124;36447.066826825074;38562.07221666852;36937.90802610013;38290.7124255001;36588.9370646764;37967.86721362418;-4.436896351577533;0.000255246197129095;2;274;-3.4544435065994437;-2.8721468827772774;-2.572422013959188;True
1990-01_2012-02;2012-03_2013-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;3006.2429620306552;0.06526310351469801;72.72727272727273;-4.013687912230831;35587.76424527348;0.23197238862418998;41237.5774089101;33271.314392356246;38205.67887057017;40964.62429972617;35268.90806785153;40299.14011365701;39854.85691546162;38274.3692537243;38139.8019725719;41283.26592797625;37478.68906297595;37913.90273696901;-4.365060934305807;0.0003420697183930014;2;262;-3.455558114028747;-2.872635586277424;-2.572682677000175;True
1990-01_2011-02;2011-03_2012-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;28829.281979160045;0.7459919815552533;36.36363636363637;-71.52534297385264;803734.1696462065;3.301112383776304;66555.11431810423;76831.25943041626;70396.15294392547;67011.78944041838;71408.08788028081;63896.57363131907;64284.7900156229;66247.36618218078;59912.444756149496;70068.65493942927;63349.64302574599;62950.74032838332;-3.689372121927363;0.004265152665767764;3;249;-3.4568881317725864;-2.8732185133016057;-2.5729936189738876;True
1990-01_2010-02;2010-03_2011-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;17014.89154142669;0.23233931484722492;54.54545454545455;19.9689613688539;336610.19643497525;0.7153472521220943;51911.39674595459;46798.71999434886;44432.19322308947;48779.0394947727;51342.08866383637;52097.89101744507;60893.26511715956;54775.61421503784;53052.31354723987;63590.8389014021;55430.91386284997;50193.791088422135;-3.2503793345519036;0.017247556910097824;3;237;-3.4582467982399105;-2.8738137461081323;-2.5733111490323846;True
1990-01_2009-02;2009-03_2010-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;14419.227357497028;0.19973623095294624;63.63636363636363;14.137555977012973;228294.18884395136;0.5930885389956444;69319.77195995039;63911.856363145765;61716.26956110745;58458.14138823401;59003.929018935145;54114.64452131616;54611.488499173756;58927.466207924896;52227.05050766567;55222.08284363955;58163.37419727846;51374.50656006169;-3.234730764419595;0.018060312148608364;3;225;-3.4597521044060353;-2.874472927517147;-2.5736628197530864;True
1990-01_2008-02;2008-03_2009-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;31921.616282921026;0.451043839032421;18.181818181818183;47.18510531400641;1137179.497896324;1.9034746489079521;44334.90744547936;39010.652022902745;31329.825605004266;34476.90322957975;32042.89558288775;29855.85683134431;28784.150630067776;30997.531065632604;31013.028133928925;29420.504743824204;28749.54662569662;29794.552871120766;-3.4073115152456532;0.010712133505904508;3;213;-3.461429147102264;-2.875206950587861;-2.5740544497344002;True
1990-01_2007-02;2007-03_2008-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;18460.882339558535;0.4107698110770301;36.36363636363637;45.74504118692692;511991.07273124345;1.0923462782743623;19167.486890821205;19196.96339809188;20647.9019770444;17928.11085127237;18489.816921522473;18746.28485626195;19155.015247778523;17278.813888071276;18647.36085950053;16937.603254000183;16626.437222414985;17693.9200588008;-3.6111839287696395;0.005550779694158283;3;201;-3.4633090972761744;-2.876029332045744;-2.5744932593252643;True
1990-01_2006-02;2006-03_2007-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;6299.107699643143;0.29858447563891893;36.36363636363637;10.10596722784481;174396.78573466968;0.1929212408341641;19830.681219864167;19080.272601721983;18427.009241499632;18363.266701707747;16591.30222196811;16036.562391207866;16481.23958555942;15713.994180517027;15372.367070458055;16152.134707025943;14450.223803704444;14751.626141406565;-3.356112489870009;0.012549137000931314;3;189;-3.4654311561944873;-2.8769570530458792;-2.574988319755886;True
1990-01_2005-02;2005-03_2006-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;7879.102055133662;0.3487719983868893;27.272727272727273;37.7334204990457;249328.2718233713;0.20955131346529385;13546.754803624239;12557.044265027029;11732.741879519603;9510.539192903407;11244.775007096687;9652.723242781523;10665.612931381507;9498.566906985721;9176.272672648633;8387.789894823694;8450.557242414261;9073.79459429178;-4.135323763843638;0.0008461989231307415;2;178;-3.467631519151906;-2.8779183721695567;-2.575501353364474;True
1990-01_2004-02;2004-03_2005-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;4425.677031093226;0.2601230291173646;54.54545454545455;26.031798125403178;87611.53881084669;0.08561205753978185;6792.2602853823855;7580.543896779452;8656.589630726969;8126.171074440296;8117.196228087206;7068.007476663228;8021.3920851322655;7229.098095130979;6644.512540738465;7917.59395284939;6290.794289429056;6857.082492050658;-3.6345114939856598;0.005134503157455184;3;165;-3.470616369591229;-2.8792214018977655;-2.57619681359045;True
1990-01_2003-02;2003-03_2004-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;8915.547278961656;1.4476569311864733;81.81818181818181;-134.9920593101783;75791.87358481095;0.2159491256507275;15341.162913961023;16591.655663790425;14348.63354945457;16362.797250560912;16942.88753624647;13292.41878183393;14936.120453207572;15372.0225911006;13129.744299058046;16976.9164325215;15532.286887417145;14572.645488290644;-3.4487046323804376;0.009406435995274447;3;153;-3.473829775724492;-2.880622899711496;-2.5769448985432954;True
1990-01_2002-02;2002-03_2003-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;4756.536404194287;0.2696759832129703;45.45454545454545;23.09499996773992;112905.84216117929;0.1266812066211845;11962.592200772124;10236.725596216387;11531.755276290869;11350.862825959764;10633.572742255565;10531.814821924801;11136.901889061699;11856.91661653238;10254.601110679798;11127.277111313335;10744.85918758776;10889.771284884902;-2.753149198894241;0.06528396587153393;3;141;-3.4776006742422374;-2.882265832283648;-2.5778219289774156;False
1990-01_2001-02;2001-03_2002-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;5841.818353876916;0.4909757897474698;36.36363636363637;-45.14886466824435;162228.8636344225;0.15567972764936697;18274.355533062182;16829.640297399772;17375.248934979012;16691.658300534353;18066.60481413643;16445.147824831896;18670.6813407271;18115.370414559122;17190.085399255047;17367.249054107826;17569.830760617122;18017.143174165656;-2.8299568421353274;0.05412041715897525;3;129;-3.482087964046026;-2.8842185101614626;-2.578864381347275;False
1990-01_2000-02;2000-03_2001-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;15779.942031499686;0.8930475603467132;45.45454545454545;-86.13268603961845;378827.6839533633;0.5294991142995293;38552.960688838284;29686.925474864205;32594.19227368687;32570.78680029236;33991.32053252675;35986.17657109237;36304.73122880163;32226.21155254208;30303.18450784642;33135.80461213646;32206.60656270625;33458.97546573096;-2.9754336150714047;0.0372531557494752;3;117;-3.487517288664615;-2.8865777180380032;-2.5801239192052012;True
1990-01_1999-02;1999-03_2000-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;7422.3550960510065;0.19048233468144882;63.63636363636363;-5.856398443028984;117486.9876709759;0.5718367470922625;45068.39117300051;39049.8444489348;40253.69777796917;40396.39586391618;39652.71555347145;38608.39869685817;40196.33932330747;39046.1623062503;37870.237501840806;40959.72807212144;37011.86043250099;37362.19707373048;-2.831932162925478;0.053855266534612194;3;105;-3.4942202045135513;-2.889485291005291;-2.5816762131519275;False
1990-01_1998-02;1998-03_1999-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;12301.154167681703;0.2891139972536246;54.54545454545455;-28.07357576723436;243661.85428720317;2.2904383797199235;61873.41321485607;52830.05846037724;56292.359337832655;53173.99977664707;53601.98366538512;52598.45768950118;55293.69299639208;53004.09936406728;50604.4065885073;54270.40777045605;49219.104487307035;52885.257335088136;-9.69298909644482;1.1234976188074592e-16;0;96;-3.5003788874873405;-2.8921519665075235;-2.5830997960069446;True
1990-01_1997-02;1997-03_1998-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;14898.231101463263;0.2581164194671092;63.63636363636363;-24.659427906342167;236255.50704287778;1.3519907388683174;76120.95418250782;69610.56597822234;73702.23068095808;69991.45299374001;73514.37127850563;70165.19197815815;71344.79318414968;71289.37996576993;66585.12965336119;72293.53436406887;68101.63339078057;71713.65180944676;-10.543764835777619;8.517009597908262e-19;0;84;-3.510711795769895;-2.8966159448223734;-2.5854823866213152;True
1990-01_1996-02;1996-03_1997-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;9534.112465626149;0.11503599658943518;45.45454545454545;-10.839141439880454;225662.63789759274;0.3206560420592458;82966.95600879277;76081.9259626723;80646.11653135713;81618.11540190321;75574.59623088247;81186.43462060191;76334.66524719354;79956.88401911175;79985.38957733708;78070.68522054996;77750.8626237773;78604.22448158219;-10.69694914912928;3.604358417649777e-19;0;72;-3.524624466842421;-2.9026070739026064;-2.5886785262345677;True
1990-01_1995-02;1995-03_1996-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;18955.12017275606;0.21632717787235847;45.45454545454545;-21.013032332272466;449479.28861327603;0.5364494455081441;84456.52214761163;82845.06846037306;92598.42407766392;85130.60930370884;89726.21914629222;96207.24935067912;91731.09254881722;96529.88211699517;99187.41549927514;102612.86895179088;104066.13005612574;110695.94466723;-9.625264067086926;1.6672091885400935e-16;0;60;-3.5443688564814813;-2.9110731481481484;-2.5931902777777776;True
1990-01_1994-02;1994-03_1995-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;5256.431582942019;0.054445125345920525;63.63636363636363;3.251171331573579;82892.11236546101;0.1370583842868573;77678.92423256565;77495.88753531185;77293.8711922643;77113.7773016389;76918.30048410063;76731.7685811296;76537.03795258468;76352.3102750633;76162.25928506497;75974.33004829957;75786.51169597807;75601.34126974331;-9.091678090651047;3.809378284277674e-15;0;48;-3.5745892596209488;-2.9239543084490744;-2.6000391840277777;True
1990-01_1993-02;1993-03_1994-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;6568.19630254804;0.07037893558943172;27.272727272727273;4.02674516025464;207046.92215064535;0.17461207171033385;89014.7685565932;76349.6586968389;76963.53424788389;71651.89126572497;81523.97930019171;76087.4860631061;78706.60160847243;67570.16855503019;77941.72223447467;74089.43012983112;74641.18372307559;69339.9341061337;-6.869415739805614;1.5292143992036775e-09;0;36;-3.626651907578875;-2.9459512825788754;-2.6116707716049383;True
1990-01_1992-02;1992-03_1993-02;RJ;etanolhidratado;ARIMA;(17, 1, 11);12;12;11600.618611730593;0.12346806312329674;27.272727272727273;-6.771791143961325;365948.8373380129;0.2870905746788001;87785.61056479653;88584.61517139585;90304.8354192497;79268.72299225509;95935.78729706905;74760.42572098585;99367.48386431561;81260.49257432701;90436.42206711054;79324.1122136235;89533.25848035887;81992.71372008216;-0.5545488864259037;0.8809250009146377;9;15;-3.9644434814814815;-3.0849081481481484;-2.6818144444444445;False
