train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;RR;etanolhidratado;ARIMA;(19, 1, 19);12;12;117.40665528451922;0.34091811096164837;54.54545454545455;35.36200055127801;2334.8861037900624;1.0790724077271923;138.1309453439511;189.93435865754154;212.69743343771856;208.26504210295911;249.2655996829999;190.51823623097616;149.30207457373174;158.8283424493449;196.01633006817494;174.19454294108056;218.35653493436524;210.7761741528283;-7.429645175012605;6.410906668151203e-11;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
1990-01_2022-02;2022-03_2023-02;RR;etanolhidratado;ARIMA;(19, 1, 19);12;12;42.58610313866916;0.16967009378078005;36.36363636363637;6.478166405027499;1181.279227996419;inf;180.33022854919923;190.12586653719532;206.96035216106128;216.3798304757292;197.1151639356414;203.19647493387225;193.18830538012975;196.79610643886608;188.97692008096038;171.83640706026264;161.14807364339663;168.71617328597594;-7.058958521330966;5.284576478833445e-10;2;382;-3.4475850438570115;-2.869135963767125;-2.5708164748773332;True
1990-01_2021-02;2021-03_2022-02;RR;etanolhidratado;ARIMA;(19, 1, 19);12;12;87.32704858767038;0.29846803314587894;36.36363636363637;32.22194761664667;2425.838295616556;2.09468455267836;123.87696497723482;132.12850395918144;136.84810801316328;146.90054495435857;158.88900512642417;156.3740495256858;133.1853178765353;116.34688873058258;138.11685164811956;149.37319399417464;120.00826221097176;139.35032191297142;-7.277543051822668;1.530393789548203e-10;2;370;-3.448147967010838;-2.8693833397824413;-2.5709483564645725;True
1990-01_2020-02;2020-03_2021-02;RR;etanolhidratado;ARIMA;(19, 1, 19);12;12;58.61902694766769;0.5006401808514336;54.54545454545455;-1.1838648509542238;1176.3243138417242;0.5272820105100372;161.53570077847124;142.90665325922856;127.06926961405185;117.98920348606453;133.97779530789356;148.63104523716478;156.85733928206068;152.76140664982316;133.34965968110834;132.49047617369902;141.52177230460754;131.77604112987834;-7.202412044431765;2.346781793562528e-10;2;358;-3.448748905151901;-2.8696473721448728;-2.5710891239349585;True
1990-01_2019-02;2019-03_2020-02;RR;etanolhidratado;ARIMA;(19, 1, 19);12;12;44.70899864888358;0.20735427017538563;54.54545454545455;20.744372201083557;888.0757127192378;0.6496211582175832;98.37227076886178;116.8604356416082;109.92879087359617;121.97709551057622;98.50305359183346;113.23950423945683;141.748067433413;153.50339881103883;138.50407026103974;116.18470455620768;116.07879231795177;103.12771767529277;-6.677035245779059;4.4383746676876395e-09;2;346;-3.4493918438232525;-2.8699298018856574;-2.5712397066390458;True
1990-01_2018-02;2018-03_2019-02;RR;etanolhidratado;ARIMA;(19, 1, 19);12;12;60.6521978498629;0.29722651574804665;72.72727272727273;27.650786236467102;727.5845181257404;0.7375042478129654;122.99419208697617;124.99765884349881;122.7901810362749;120.07971258418993;114.06305723853633;110.07011813269317;109.81253988131806;106.48739012138371;108.87764275676405;108.4612298909623;97.95532629647663;92.45019946639272;-6.797205598053172;2.284859661564641e-09;2;334;-3.450081345901191;-2.870232621465807;-2.571401168202517;True
1990-01_2017-02;2017-03_2018-02;RR;etanolhidratado;ARIMA;(19, 1, 19);12;12;39.296369779545486;0.4508828319905596;18.181818181818183;-13.318455502410034;1415.8502099715317;0.33182071564611876;97.44832448929415;92.85871300757233;97.66588813831338;109.53143039444147;101.67403554054901;115.34331686274595;127.73012253229746;120.93508332134809;118.84721352759874;110.4674554792484;108.21070267581791;111.28879183767646;-6.584329485994517;7.379377652304674e-09;2;322;-3.4508226600665037;-2.870558121868621;-2.571574731684734;True
1990-01_2016-02;2016-03_2017-02;RR;etanolhidratado;ARIMA;(19, 1, 19);12;12;126.51924625848133;1.1953139668693324;18.181818181818183;-93.5119826856259;4590.195890250697;1.1549358175725384;116.54404378896147;147.76703529262323;227.9440452805023;286.66685246735443;299.6764797021067;245.21777201178776;214.56796127224354;158.2156088388655;155.75010528044905;200.28406935240622;226.28959729168932;288.59341569389494;-6.686305563718056;4.2175842536217184e-09;2;310;-3.451621854687657;-2.870908950689806;-2.571761810613944;True
1990-01_2015-02;2015-03_2016-02;RR;etanolhidratado;ARIMA;(19, 1, 19);12;12;75.71722178697816;0.27204571683407036;72.72727272727273;25.79760214125893;906.3099239138276;1.1426049404542493;186.5070113486742;185.92355340576415;172.896606751007;175.3298894460958;162.9992043995686;161.98690071727745;170.72214007507674;174.38310098161443;152.654514578244;156.07633939485314;158.49071485688472;164.045365695634;-6.681024731993191;4.341992712001129e-09;2;298;-3.4524859843440754;-2.871288184343229;-2.571964047565425;True
1990-01_2014-02;2014-03_2015-02;RR;etanolhidratado;ARIMA;(19, 1, 19);12;12;80.84377635299738;0.3467073556678841;54.54545454545455;17.73293830626286;1610.1601846280162;0.6828435750011633;152.9981123506907;152.13989123239273;146.57069996018052;151.03807772510064;150.99745146056068;144.36596286048808;142.8457863823441;158.96890213271323;138.69002026247267;143.27862252274358;145.49748928598652;133.2886381936888;-6.626831743271341;5.847604837739859e-09;2;286;-3.4534232986669546;-2.8716994185534745;-2.5721833625116144;True
