train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;DF;etanolhidratado;ARIMA;(1, 1, 2);12;12;14530.289609236632;0.5829861402720246;27.272727272727273;64.2364908515493;461271.84333037736;1.0400615100931079;6950.845397930837;6988.592288622123;6992.41053339842;6991.981333961318;6991.022157137548;6989.99699457848;6988.963733896743;6987.92959674639;6986.8954840271845;6985.861508108759;6984.827682989728;6983.794010396704;-4.490297958653295;0.00020473167077342372;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
1990-01_2022-02;2022-03_2023-02;DF;etanolhidratado;ARIMA;(1, 1, 2);12;12;2071.4752079122773;0.2533409522747389;45.45454545454545;14.702100550615931;49159.137421788655;inf;6089.725246700999;6375.581120644433;6428.787995706538;6431.921984333449;6424.5797589438325;6415.068085340053;6405.117610051909;6395.088366879515;6385.055217327122;6375.033710831897;6365.027061656314;6355.035918771745;-4.369079188437633;0.00033655287950235815;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;DF;etanolhidratado;ARIMA;(1, 1, 2);12;12;6172.5544586778215;0.925461278787085;36.36363636363637;-73.35298902187992;172585.99090561425;2.3127013121992626;15498.660025395644;13971.68172315375;13533.200069340906;13403.602022366267;13367.163744745601;13359.363163600123;13360.419017531687;13364.219722156638;13368.872516628602;13373.790775808826;13378.792644804791;13383.821744567193;-4.123594158984468;0.0008851141947160226;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;DF;etanolhidratado;ARIMA;(1, 1, 2);12;12;6338.592615628648;0.568759395369938;36.36363636363637;-2.0311232738514153;176238.90306895436;0.6547930813911947;12327.220573886332;13533.375424954484;13599.210750008959;13599.437496027575;13596.070307078473;13592.507615465976;13588.935129710093;13585.362996125488;13581.791768838164;13578.221477890564;13574.652124691163;13571.083709084014;-3.925358135371615;0.0018559517676521174;12;348;-3.4492815848836296;-2.8698813715275406;-2.5712138845950587;True
1990-01_2019-02;2019-03_2020-02;DF;etanolhidratado;ARIMA;(1, 1, 2);12;12;2971.043515138926;0.18620243628883934;63.63636363636363;9.962571371423;47024.28419060201;0.3678066224416607;13543.5925040463;13314.457731572025;13424.284446252803;13394.522177015202;13422.514149301433;13426.671837217531;13440.691277101827;13450.649970710754;13462.299385632063;13473.263395164195;13484.523643245648;13495.67459568993;-4.080709014272227;0.001042130800944181;12;336;-3.449962981927952;-2.870180642420163;-2.5713734527352607;True
1990-01_2018-02;2018-03_2019-02;DF;etanolhidratado;ARIMA;(1, 1, 2);12;12;13787.856724428255;0.5570064297331978;54.54545454545455;68.95468805042037;274714.5179362244;1.1359021338513826;4694.464931116532;4534.900816802164;4601.445809476943;4593.462957730798;4610.360400012155;4619.025937301262;4630.462503979786;4641.0110707524955;4651.888227701221;4662.689538300772;4673.5495505763;4684.423606197801;-3.9911224433338335;0.0014577168204769025;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;DF;etanolhidratado;ARIMA;(1, 1, 2);12;12;2713.293007821545;0.49787680227141323;36.36363636363637;43.184227462594535;75364.41849140525;0.602283546239588;2165.732511728697;2254.62306201236;2213.71707562299;2227.380418065103;2218.331116374181;2218.7793572476644;2215.2679033218374;2213.4134664052367;2210.8707817511263;2208.618940363908;2206.249160352065;2203.932102478603;-3.883838410026453;0.0021570599525279196;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;DF;etanolhidratado;ARIMA;(1, 1, 2);12;12;3289.5569567017046;1.2310003448999685;54.54545454545455;-101.37879711146705;66524.05165531102;0.729296715731775;6155.679127845232;6473.836364799347;6274.054307027884;6369.442164112723;6297.933168649251;6321.250269633052;6290.868712084053;6290.98504045277;6273.840404102376;6266.515696264843;6253.652046621968;6243.959159066832;-3.2116605060868615;0.01931956732792979;12;300;-3.4523371197407404;-2.871222860740741;-2.571929211111111;True
1990-01_2015-02;2015-03_2016-02;DF;etanolhidratado;ARIMA;(1, 1, 2);12;12;2755.2031084254068;0.30557129971102653;36.36363636363637;18.81765676604694;76293.57460431199;1.2059309347820268;7495.284258535461;6704.376174289348;7178.162405690263;6886.931533036146;7064.902146874908;6957.46819003498;7024.527857981903;6985.233253127886;7010.885113820859;6996.922743050088;7007.140588388723;7002.60576525507;-3.0893272775794713;0.02735316612160992;12;288;-3.453261605529366;-2.87162848654246;-2.5721455328896603;True
1990-01_2014-02;2014-03_2015-02;DF;etanolhidratado;ARIMA;(1, 1, 2);12;12;1355.2545291457434;0.1411996696499432;54.54545454545455;-2.1614187018237137;26760.29680512943;0.4189276385712859;6748.110814584457;6588.826464269522;6665.966989068192;6627.4706923155245;6645.794690543554;6636.261912695299;6640.401418111886;6637.834168407918;6638.557748339553;6637.666858553514;6637.568116117006;6637.080758198524;-2.693779129603515;0.07512095149896993;12;276;-3.4542672521624214;-2.87206958769775;-2.5723807881747534;False
