train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;TO;etanolhidratado;ARIMA;(18, 1, 14);12;12;1335.8307276279095;0.2789116628063357;45.45454545454545;31.686367813571355;31718.73742691854;0.8182352223797563;2031.0427710310678;2062.783028256055;1955.767633490432;2150.017783758052;2196.583870592089;2131.579982871476;1983.2968477201555;2013.6780145863404;2110.678742112711;2278.945212322372;2176.8174028313288;2121.415214285561;-4.953676878498539;2.738739168587701e-05;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
1990-01_2022-02;2022-03_2023-02;TO;etanolhidratado;ARIMA;(18, 1, 14);12;12;571.2559912088784;0.17002896622816974;81.81818181818181;13.407972385131933;4540.871732657142;inf;1880.4718147200867;1874.8906212922536;1913.5894348710938;1887.0142989033932;1891.7759722624476;1875.3253593906409;1858.0416863948037;1900.3190537068165;1997.8396776332922;2193.1914555974095;2041.9638637261123;2035.2901919060535;-5.082135250360546;1.5226118849832153e-05;13;371;-3.4480996560263386;-2.8693621113224137;-2.570937038891028;True
1990-01_2021-02;2021-03_2022-02;TO;etanolhidratado;ARIMA;(18, 1, 14);12;12;1382.75093348075;0.6476348087503058;72.72727272727273;-55.95010236082797;16724.929198097037;4.075244281038379;3933.2033439709585;3293.596430624557;3188.1275893457637;3551.6439271697905;3743.9624157462026;3582.2281912047656;3655.98824257061;3570.3690606048367;3441.642528963855;3460.3011004810583;3288.722209484127;3199.604513361681;-5.009440131560744;2.1257968688697114e-05;13;359;-3.4486972813047574;-2.8696246923288418;-2.571077032068342;True
1990-01_2020-02;2020-03_2021-02;TO;etanolhidratado;ARIMA;(18, 1, 14);12;12;860.0390199896647;0.23010157928783811;63.63636363636363;13.655145532293863;13631.417325107193;0.5189800726965701;2593.0988147538824;2616.6930040952025;2707.750658007891;2916.5461576872817;3086.748057176387;3044.3078711360026;2879.436113546279;2882.716422263507;2938.27550587137;3121.248731279512;3013.075454741121;2726.9065102976847;-4.906892542860743;3.381287689391513e-05;13;347;-3.449336554273722;-2.8699055166063085;-2.571226758215748;True
1990-01_2019-02;2019-03_2020-02;TO;etanolhidratado;ARIMA;(18, 1, 14);12;12;799.2445932844043;0.16259303741720213;18.181818181818183;13.999986743783612;28377.917886523315;0.6059514187776153;2478.364669465746;2248.987479806588;2240.176802839846;2652.871667304882;2648.4680730301006;2738.1818287897663;2705.946423425479;2610.8178116420927;2438.859024218648;2260.1697195421725;2339.6629032387177;2280.5784459411548;-4.964822910942599;2.6039847694928377e-05;13;335;-3.4500219858626227;-2.870206553997666;-2.571387268879483;True
1990-01_2018-02;2018-03_2019-02;TO;etanolhidratado;ARIMA;(18, 1, 14);12;12;1606.582724872233;0.38490353803649263;45.45454545454545;43.7376379361974;38222.533103829286;1.0932029868296511;1754.545962255205;1666.2453299850808;1798.324293664977;1677.7170753040848;1602.2848865930875;1862.5850130034516;1509.1735442352142;1697.7086272717486;1546.4152056947144;1635.4879982806535;1543.223820883456;1504.7895288794414;-4.508124022152848;0.00019009915796746983;13;323;-3.4507587628808922;-2.870530068560499;-2.5715597727381647;True
1990-01_2017-02;2017-03_2018-02;TO;etanolhidratado;ARIMA;(18, 1, 14);12;12;424.10213791173203;0.2980736530656913;27.272727272727273;-18.750286678559704;13419.87925674916;0.45912272787460806;1382.8144108163938;1397.208201438783;1632.7080678310804;1662.312238867701;1940.6540975188334;1853.0866570078733;1845.61008872747;1940.7283484557706;1821.2652595162097;2028.3930704826457;2054.3167076695254;2059.2999162759;-4.761655824055479;6.43556852440864e-05;13;311;-3.451552879535732;-2.8708786756338407;-2.571745666091128;True
1990-01_2016-02;2016-03_2017-02;TO;etanolhidratado;ARIMA;(18, 1, 14);12;12;2008.750998451844;0.9922646606722253;45.45454545454545;-82.41554989191471;48330.96059288919;3.2999497625280245;3996.2554475152947;3408.5442231870206;3825.8834399639945;3769.586774491862;4001.20190743655;4186.75348261023;4294.521307465812;4725.713920493091;4190.6925113663565;4456.002008927261;4320.122452636289;3900.3755772268114;-3.685263773552528;0.004325272268237536;14;298;-3.4524859843440754;-2.871288184343229;-2.571964047565425;True
1990-01_2015-02;2015-03_2016-02;TO;etanolhidratado;ARIMA;(18, 1, 14);12;12;1593.5115673319115;0.2859883120132302;81.81818181818181;30.123111382361227;12745.236570155475;0.5964172118505868;3520.32537617222;3425.239113763794;3362.9095968593674;3201.1286196628043;3582.0402757030197;2991.9329963973682;3002.5349660862494;3073.693420158767;2836.687321201221;3372.2951733766413;3101.4444158533865;3116.289733023335;-3.9288309313214547;0.001832620502246535;13;287;-3.453342167806272;-2.871663828287282;-2.572164381381345;True
1990-01_2014-02;2014-03_2015-02;TO;etanolhidratado;ARIMA;(18, 1, 14);12;12;616.116437302971;0.13606341986180592;81.81818181818181;5.57784496423036;4888.030037454722;0.4476339050408861;2990.5976291823836;2801.5895670158516;2777.9341279775;2958.998305780648;2992.89962917843;2938.1782783386343;2965.7216231533575;3080.8683973302977;2783.324645866534;3111.7548552888825;2916.0577339830925;2770.6614303729334;-3.835397104250187;0.002565225091977888;13;275;-3.454355055831705;-2.8721080938842976;-2.572401325619835;True
1990-01_2013-02;2013-03_2014-02;TO;etanolhidratado;ARIMA;(18, 1, 14);12;12;596.5326806316954;0.15446740529942585;63.63636363636363;13.094360240113176;9435.285862086146;0.6006329271100683;2976.1682104915576;2863.906642935871;2640.5976870119325;2817.2613321537738;2748.2436766630635;2684.4753574603856;2396.718904991935;2480.5282441619925;2364.6021016384034;2285.6675815631834;2524.364038435488;2510.438777557902;-3.1531426430335934;0.022862288991438245;14;262;-3.455558114028747;-2.872635586277424;-2.572682677000175;True
