train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;1118.2629925159636;0.25671646086509653;72.72727272727273;24.147612240483106;13333.396177796278;0.7289105744664856;2845.092163547547;2448.5480432233912;2335.143386129968;2699.4437767023114;2180.635628388646;2114.0850548624053;2079.7447517578307;2060.090507204534;2264.4680765607814;2609.580746699049;2702.651328360513;2733.465478766999;-3.645068475748565;0.004955620328692508;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
1990-01_2022-02;2022-03_2023-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;718.0789506737862;0.299110104868724;72.72727272727273;1.2875630259835613;8576.645174327265;inf;3276.2933127756182;2795.6558747485637;2914.0371149222315;2600.6637260687353;2446.2640705828094;2333.5304023202125;2198.7383057682823;2299.1148712052536;2301.515036164773;2618.412211809189;2783.3288845571997;2773.9114519071813;-3.5251494211592576;0.007364212599683901;15;369;-3.448196541708585;-2.869404683789669;-2.5709597356805545;True
1990-01_2021-02;2021-03_2022-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;1008.7378663623168;0.3953365673101971;63.63636363636363;-23.38702758322162;16062.408635954376;1.647374171700878;4269.458470342495;3665.424074760827;3094.471459916857;2784.216896645002;2710.35420487377;2823.65884061575;3240.107651202212;3541.198797227655;3658.6765615544714;3753.871135343499;3671.51611972269;3810.086090012589;-3.518812917255326;0.007516881066457123;15;357;-3.44880082033912;-2.869670179576637;-2.5711012838861036;True
1990-01_2020-02;2020-03_2021-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;1558.971719949601;0.583733563286982;63.63636363636363;-41.290289945700444;24950.681844530896;0.9440785115696939;5453.9944915666765;4323.5848891913465;3993.461761584533;4062.116687071185;3722.9547354780516;3874.746048408395;4046.857756410366;4016.429480720282;4569.067667999933;5209.163490132724;5009.231699352077;5267.511497610762;-3.382697134680819;0.0115630588979529;15;345;-3.4494474563375737;-2.8699542285903887;-2.5712527305187987;True
1990-01_2019-02;2019-03_2020-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;1640.6205752857384;0.21763804249534965;72.72727272727273;14.378202055874386;19531.988183085832;0.5730945128221032;4192.448607490864;3603.3169391647957;3527.330799143328;3192.77787057173;3388.6220227963636;3552.175431082377;3964.7314327639;4342.133779358243;4018.042852375585;4994.569772020808;4770.430104213211;4354.149950769121;-5.564341147183112;1.5166810340126602e-06;3;345;-3.4494474563375737;-2.8699542285903887;-2.5712527305187987;True
1990-01_2018-02;2018-03_2019-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;2948.6908809906286;0.449352261880658;63.63636363636363;48.1165425462858;47010.657887415946;0.9568906227716255;2969.0892571462327;2238.873042486004;2143.763932907499;2008.5311296154428;1800.7567161655109;2044.262378023021;2017.5961866523758;2041.2835343701008;2360.6464529273553;2411.969419637696;2570.630438421419;2540.951272603877;-5.487017751633902;2.218234707592084e-06;3;333;-3.450141065277327;-2.870258846235788;-2.571415151457764;True
1990-01_2017-02;2017-03_2018-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;1014.1336737345782;0.3772091849312431;72.72727272727273;11.19287276644833;12146.447597976765;0.7849244849981916;2226.4933503759826;1689.064447016647;1889.4484029162966;1994.6545732070663;1705.0605510255534;1842.7136855232543;1998.233794538355;1760.0554068653148;1808.8948556099822;2168.335544107229;1769.222284482853;1931.6539291782601;-5.4370647927449935;2.8300766737410185e-06;3;321;-3.450886958636161;-2.870586350823483;-2.5715897843576827;True
1990-01_2016-02;2016-03_2017-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;1509.6514009107827;0.7924587475729669;63.63636363636363;-76.91811928241978;24301.35167231936;1.6250482174531606;3150.1454732188367;3530.5772090872574;3346.6612955839887;3454.1201141333045;3810.8163858308562;2746.459209143789;3265.476043022841;3695.937564972256;2847.54179142404;3961.936255569005;3763.880766397048;2953.2283176796755;-2.6957106076622903;0.0747834669808799;11;301;-3.452263435801039;-2.871190526189069;-2.571911967527952;False
1990-01_2015-02;2015-03_2016-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;1550.5502345752213;0.34863718507862784;27.272727272727273;35.77372249296902;49074.72583632454;1.3643168207087353;2872.7922141994336;2847.7848926717206;2614.0813467781363;1890.4984591149146;2122.738353456108;2112.186638512489;1826.0692922653998;1992.9809217884842;2262.1301612584325;1966.2018425045815;2249.2218014085906;2904.4247170036733;-2.6512475058407485;0.08286112122629269;11;289;-3.4531816058796143;-2.871593390724642;-2.5721268156511536;False
1990-01_2014-02;2014-03_2015-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;1156.6101750980665;0.18496026241978036;54.54545454545455;17.03899665223619;22861.13248784317;0.4962091834873114;2152.594510446131;1702.8652989669245;1808.460670352172;1832.995200173735;1610.915781481503;1650.5873157850144;1779.4353590230255;1581.7579638419927;1708.3446237554576;1995.2408250086614;1704.7707985844186;1921.8852836068477;-2.5964141176206295;0.09374066359373168;11;277;-3.4541800885158525;-2.872031361137725;-2.5723603999791473;False
1990-01_2013-02;2013-03_2014-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;338.85132645126464;0.14339615992854945;54.54545454545455;-3.6793041163657607;6693.268294685965;0.2628350248302954;1835.2456550773838;1881.5973779723843;1812.6808787643192;1793.907396607374;1785.1537969619162;1809.1699917007518;1724.6449828134446;1805.5001955361367;1750.9240431338;1776.1717441992107;1834.1006911552;1798.8917983728354;-2.4854007960181614;0.11906699732275378;11;265;-3.4552699038400827;-2.8725092359464526;-2.5726152830188678;False
1990-01_2012-02;2012-03_2013-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;211.47548478073924;0.09572857765747793;54.54545454545455;-6.5161281045887085;4172.994322565577;0.16315838965099078;2200.7235675673037;1874.5315797101196;2091.259460439927;2078.968330223804;1728.671871575263;1875.759762779883;1800.9769590885874;1707.8719717285412;1807.5194468418972;1866.8881880847157;1811.867242131082;1913.752228066598;-2.3565864394196625;0.15436618697534893;11;253;-3.4564641849494113;-2.873032730098417;-2.572894516864816;False
1990-01_2011-02;2011-03_2012-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;1363.1747792922702;0.7480677742609697;63.63636363636363;-70.10800603062552;21917.778627220192;1.5173842048347412;3446.3998361051003;2992.980088567865;3101.425070698831;3347.655599379481;2983.6085398397413;3289.2896622222365;3342.3582387788306;3153.548710979946;3215.7924416302235;3348.899239558264;3128.63693483536;3131.1597311737064;-2.3029107745125197;0.1710309073569627;11;241;-3.4577787098622674;-2.873608704758507;-2.573201765981991;False
1990-01_2010-02;2010-03_2011-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;981.0858496730335;0.2892669050279903;81.81818181818181;-28.80611293528202;7849.212415942845;1.0560837877889637;4096.646630639332;3533.403555802676;3590.2682987347744;4361.939192520896;3917.3510894847495;4165.56798106285;4847.414005974534;4179.898093286529;4297.231886265097;4701.932578270617;3879.184475060168;3937.4110700252418;-1.9606066117509466;0.304108214955645;11;229;-3.4592326027153493;-2.8742454699025872;-2.5735414688888465;False
1990-01_2009-02;2009-03_2010-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;1683.976637466693;0.32405685474141627;72.72727272727273;34.37992117474106;20126.940323129387;0.8263011323493467;3215.363725155324;3065.210040578384;2714.3145557882503;2925.1807450008628;2728.761465585934;2540.4837671793825;2858.8785498091333;2724.526305465433;2623.154880712634;3108.311605356192;2950.013793440255;2988.0837593867154;-4.095663151880635;0.000984635125008891;2;226;-3.4596204846395824;-2.8744153028455948;-2.5736320761218576;True
1990-01_2008-02;2008-03_2009-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;892.040951970594;0.26462182440808535;54.54545454545455;28.55693680729826;17664.92541210173;0.8539794942021249;1994.8168308573818;1975.8477507703035;1854.234559185013;1786.5107076017766;1817.2805036467635;1843.2302653176805;1752.5404641121718;1934.6966532554516;1894.8379176759654;1905.0724967215704;2107.925008116271;1986.3173535208946;-4.516835669927996;0.00018331551081693248;2;214;-3.4612821203214907;-2.875142613826617;-2.574020122281422;True
1990-01_2007-02;2007-03_2008-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;620.4062732213181;0.2662747029670685;63.63636363636363;30.48041933547237;9844.591118681949;0.43071942899919674;1232.6806763735729;1089.1410738974103;1064.8881434148348;1099.607337932467;991.939847441357;1028.9030932033936;1091.8782358032915;1045.680162883219;1122.5033885179753;1158.882815427399;1127.6016284917594;1124.5352866625922;-4.988733410531371;2.3361263200907587e-05;2;202;-3.4631437906252636;-2.8759570379821047;-2.574454682874228;True
1990-01_2006-02;2006-03_2007-02;SE;etanolhidratado;ARIMA;(15, 1, 13);12;12;196.24157632819333;0.17761244956901256;72.72727272727273;-14.800995799601873;2334.6927339763256;0.1117033537466743;1285.5699894274624;1124.0091440456952;1171.4151633185147;1264.7424446115965;1125.691240662799;1243.002757282631;1269.5321634094653;1140.8234875683434;1265.778960410808;1268.6819503619959;1156.3920770841253;1276.9743244156568;-4.807330219785158;5.265686954283403e-05;2;190;-3.4652439354133255;-2.8768752281673717;-2.574944653739612;True
