DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;4.8653177475087294e+19;PB;oleocombustivel;ARIMA;{'p': 13, 'd': 1, 'q': 3};12;12;958.2699816556405;1.070156953071678e+17;8.333333333333334;92.3996258492307;23.29932926116867;36.529558368822684;36.98634036362712;33.50376527193232;35.41812973026208;36.802117836668906;38.632189043490726;40.81441851712156;40.469568033631354;42.67131590731659;43.63802159734127;43.97566354711869;-8.828804859282743;1.79302055972253e-14;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
deseasonal;1.8235811494187922e+21;PB;oleocombustivel;ARIMA;{'p': 3, 'd': 1, 'q': 8};12;12;1495.3135063474679;2.7106419312702367e+18;41.666666666666664;-12.358530124770956;284.9368498404196;691.9605814494469;-246.0586564878888;-400.75304274704786;-2550.2577404722388;-17.22491339865843;1567.3257234042746;2830.1536270517354;4186.097901032472;1361.3332864895606;449.5624619185612;-1464.0834928655086;-5.5636535213675815;1.5218426444705146e-06;14;382;-3.4475850438570115;-2.869135963767125;-2.5708164748773332;True
deseasonal-log;2.4846390830307376e+21;PB;oleocombustivel;ARIMA;{'p': 6, 'd': 0, 'q': 3};12;12;1684.0492799887163;3.2932078923625426e+18;41.666666666666664;-79.86744220342149;423.37192087591603;387.0621276154523;-744.5634456426933;-712.4703110983075;-2138.0289663055205;1182.8262465581718;2830.457569699466;3560.192511509556;4173.908635721318;1244.0298312685704;863.677110725972;-356.0879569521027;-;-;-;-;-;-;-;-
deseasonal-diff;3.4303935799900153e+21;PB;oleocombustivel;ARIMA;{'p': 4, 'd': 0, 'q': 13};12;12;1963.068008961791;3.9191398865598275e+18;41.666666666666664;-254.64613545004417;1506.669863381664;1756.3014051144605;1064.6855515263896;106.09589072514586;-1376.9159040810976;1310.647182097111;2959.428808188319;4367.0578561370785;4910.2233399088655;2475.7738560063995;1683.7134025864793;361.94180797111994;-6.446789906434244;1.5587019358202304e-08;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
diff;5.584059302700674e+19;PB;oleocombustivel;ARIMA;{'p': 12, 'd': 0, 'q': 5};12;12;953.366879454726;1.254010881133984e+17;25.0;91.04711443360914;22.05671842620351;34.91209494052834;49.07023595626631;33.685811645411626;43.011965473456755;47.16631148526825;46.667382409608315;41.88876003507898;53.20707876377617;52.57979430822906;51.49580025895761;57.565100470959926;-10.324988385099859;2.941705312748645e-18;6;390;-3.4472291365835566;-2.8689795375849223;-2.5707330834976987;True
log;1.4282126413646494e+19;PB;oleocombustivel;ARIMA;{'p': 2, 'd': 1, 'q': 4};12;12;972.6445635106405;3.1234705022381376e+16;16.666666666666668;97.71764882272902;3.7404214728748197;8.684959086931233;8.701348273770819;11.93835578915959;10.83154754364504;13.376972854860362;11.798783738292073;13.9410770736283;12.231163328945506;14.125700215339108;12.431580881486244;14.153584080200833;-11.750004744854207;1.2155373902338653e-21;0;396;-3.4469717056192213;-2.868866381945153;-2.570672761197837;True
log-diff;1.0059308067076231e+19;PB;oleocombustivel;ARIMA;{'p': 13, 'd': 1, 'q': 12};12;12;975.4672897174513;2.2114897921095484e+16;25.0;98.5716419878437;0.5454602903088048;8.449792398472308;14.095896482644157;4.67166295234574;6.88420539914674;10.847780199026214;7.497707824657134;3.9704424598417045;4.123482407964421;9.544302347762738;8.520527553044627;5.933419715563408;-12.939805665300288;3.554305780876237e-24;4;392;-3.44714244478345;-2.8689414326247995;-2.5707127699396084;True
