DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;2.031879808683481e+18;TO;oleocombustivel;ARIMA;{'p': 14, 'd': 1, 'q': 3};12;12;9.593117532023351;4.2816789262759624e+16;0.0;-inf;6.546833385538966;7.820729269057393;9.01168227889656;8.622897803021319;9.993787844739746;11.486490142291485;9.578447569717977;10.669789818126455;9.828689293428129;10.405675136609975;9.977739508895478;10.144082621769925;-8.657568226582649;4.921490919743219e-14;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
deseasonal;2.388694048706864e+18;TO;oleocombustivel;ARIMA;{'p': 7, 'd': 0, 'q': 3};12;12;12.983273205611933;4.88253920391488e+16;0.0;-inf;15.14914335589397;-6.165816686975887;5.458267544030764;10.849176287813446;23.43468119423872;22.17284677942467;18.205954467934816;2.071264776211372;2.643830741234333;-3.5808767912111428;11.601280948445364;8.763839054296295;-8.678796497082857;4.3424825668268125e-14;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
deseasonal-log;1.8226450309124475e+18;TO;oleocombustivel;ARIMA;{'p': 8, 'd': 1, 'q': 13};12;12;10.286814750578182;3.816610722194852e+16;0.0;-inf;8.870008213751847;-10.954547564673;0.6811934227708312;4.020522531660451;18.40348083586209;18.00103557428975;15.900337101653527;-4.882926564953211;-3.623508344360956;-7.947498235218246;5.5221807553858255;2.8876992509075796;-;-;-;-;-;-;-;-
deseasonal-diff;1.863060642723765e+18;TO;oleocombustivel;ARIMA;{'p': 14, 'd': 0, 'q': 9};12;12;10.526237719234384;3.892789932198964e+16;0.0;-inf;12.217792398252524;-7.977183797586475;5.746698982092922;5.819761209033811;18.3445807827832;21.086880047997667;13.293558646585787;-3.6369659894085036;-1.8473117068267362;-2.889246501562795;7.42081613224093;3.443964111779663;-10.58335328333561;6.815323514749326e-19;6;390;-3.4472291365835566;-2.8689795375849223;-2.5707330834976987;True
diff;1.620035941086761e+17;TO;oleocombustivel;ARIMA;{'p': 2, 'd': 0, 'q': 2};12;12;1.0895869228848685;3700987273384805.5;0.0;inf;0.3734743222316509;0.3823274131013018;0.40069576690020703;0.260855891308419;0.0858977893688539;-0.16745777966014064;-0.4557574727857661;-0.7872642017767689;-1.1448949346141664;-1.528044036986851;-1.9290379831950286;-2.34570349148642;-11.395832247345673;7.862942530586667e-21;5;391;-3.4471856790801514;-2.868960436182993;-2.5707229006220524;True
log;1.1403377748313605e+18;TO;oleocombustivel;ARIMA;{'p': 2, 'd': 0, 'q': 11};12;12;5.722461260417907;2.4909534394749376e+16;0.0;-inf;2.775087168200489;6.417751804558254;2.9770516863615253;6.3344080692852565;5.62463607988945;5.154965888545236;7.226845684059377;4.363339150738611;7.353270083112424;5.402175739123152;5.608925332161498;7.133875996547978;-8.727829007836117;3.2521719004562964e-14;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
log-diff;1.0017580738744539e+18;TO;oleocombustivel;ARIMA;{'p': 11, 'd': 1, 'q': 3};12;12;4.956105766626319;2.204217808539173e+16;0.0;-inf;5.01268009513873;3.947937381343726;4.852303524063334;3.5520725658177597;5.906527082071053;3.6772492271894244;4.896776823824078;4.783999265457659;5.152862015148765;5.326398153060245;5.554203038345458;6.069151524435643;-11.79651120426932;9.550846185784094e-22;5;391;-3.4471856790801514;-2.868960436182993;-2.5707229006220524;True
