DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;0.0;RR;oleocombustivel;ARIMA;{'p': 6, 'd': 0, 'q': 10};12;12;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-;-;-;-;-;-;-;-
deseasonal;6.396391465267955e+17;RR;oleocombustivel;ARIMA;{'p': 3, 'd': 0, 'q': 2};12;12;3.801559787311746;1.423083946669591e+16;0.0;-inf;5.711622587701517;6.50993922984959;2.5535487822798717;-4.980762876755212;-4.274179565938203;-2.8344261533655484;-4.204311278795136;0.5496046554467778;4.572625537286688;0.0368131217588758;0.35993753820776075;-1.3308021982232592;-5.519201052648532;1.8944498172313029e-06;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
deseasonal-log;6.245293394136805e+17;RR;oleocombustivel;ARIMA;{'p': 3, 'd': 0, 'q': 7};12;12;3.71956903668225;1.3905656784971206e+16;0.0;inf;4.998551686883909;5.62473403310077;1.1964352173975805;-6.41856899610031;-4.627086491330889;-2.9770094371164455;-4.503283543916993;-0.3224838296589861;3.461501945722013;-0.8713759219821393;-0.22903101001075254;-1.8220506912833552;-5.291274746842912;5.7081879694633115e-06;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
deseasonal-diff;8.500675820447392e+17;RR;oleocombustivel;ARIMA;{'p': 2, 'd': 1, 'q': 7};12;12;4.647365022740023;1.8759640903189704e+16;0.0;inf;6.409864831308587;6.610973795948506;1.1513614155165344;-7.04207498538913;-6.137326299403819;-4.068829712838256;-5.507093405559072;-1.4321876339223536;1.826142312957057;-2.975715914744932;-2.5776269451003504;-4.246527381921987;-7.296469749197413;1.373801177988167e-10;14;382;-3.4475850438570115;-2.869135963767125;-2.5708164748773332;True
diff;0.0;RR;oleocombustivel;ARIMA;{'p': 2, 'd': 1, 'q': 5};12;12;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-;-;-;-;-;-;-;-
log;346.41016151377556;RR;oleocombustivel;ARIMA;{'p': 2, 'd': 0, 'q': 2};12;12;1.7763568394002505e-15;8.0;0.0;-inf;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;-3.7518434847962276;0.0034402870598215173;9;387;-3.447360865754795;-2.8690374364690445;-2.5707639493486636;True
log-diff;346.41016151377556;RR;oleocombustivel;ARIMA;{'p': 12, 'd': 1, 'q': 12};12;12;1.7763568394002505e-15;8.0;0.0;-inf;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;1.7763568394002505e-15;-;-;-;-;-;-;-;-
