DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;23540.695262085905;PI;oleodiesel;xgb;{'learning_rate': 0.3, 'n_estimators': 50, 'subsample': 0.9};12;12;5923.58617550793;0.08665962513468989;90.9090909090909;6.403220126700002;1.493559355538306;41676.957;40731.555;46060.074;47255.72;51415.96;55696.754;58109.8;58311.63;58525.01;55120.113;53821.23;46780.73
log;55473.67048248956;PI;oleodiesel;xgb;{'learning_rate': 0.3, 'n_estimators': 200, 'subsample': 0.7};12;12;4684.926411128966;0.07220281454530018;72.72727272727273;7.155481009749322;1.2662338561772484;45128.44;47012.56;50477.973;52669.35;54801.58;56770.637;56674.45;56366.836;51836.965;51132.688;43352.19;42350.97
deseasonal;14856.448431190052;PI;oleodiesel;xgb;{'learning_rate': 0.4, 'n_estimators': 200, 'subsample': 0.9};12;12;3753.137883044161;0.05051864570100969;90.9090909090909;4.65364668578959;0.9098200134889719;46941.27437504485;46137.46125691985;49620.60461212818;50665.441754784435;53318.75411888797;55044.38723748645;56065.9355508261;57059.89237884693;57908.85694530526;56793.08514462818;50414.70614530527;45003.19032358652
