train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;101.39959351206198;SC;oleodiesel;CATBOOST;{'iterations': 200, 'learning_rate': 0.2824313290871107, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;14713.855083981098;0.04970431026354253;54.54545454545455;0.7581767112454036;289921.57437256014;1.1012595880752358;255351.18865329569;267799.7790521923;248489.85850156486;247108.89709697498;249953.40437866357;260047.59114441258;258697.1057996768;258085.18360540923;259433.54350032302;251472.00296721188;236357.73023289104;232626.1204090544;[21354.45034670434, -29179.126052192296, 12711.45149843514, -4178.442096974992, -8088.001378663583, 16925.519855587394, -5421.352799676795, -10783.708605409221, -6702.204500323016, 3540.6100327881286, 13807.63076710896, 19126.460590945615]
1990-01_2022-02;2022-03_2023-02;55.037955994252115;SC;oleodiesel;CATBOOST;{'iterations': 100, 'learning_rate': 0.010066000294594807, 'depth': 4, 'loss_function': 'RMSE', 'random_state': 42};12;12;11093.290837871044;0.038217059348963654;63.63636363636363;-1.0852005954578015;174858.20927076874;1.1805371037988937;252948.64839956825;251314.49695046607;248746.78317951687;247276.76907779486;252442.11928444388;252432.1995903353;251304.24382096043;251647.8345173173;251652.28138626658;251428.71309638742;246610.62517969968;248258.00041574653;[7020.888600431761, -6688.993950466072, 7239.101820483134, -17570.71907779487, 4871.6517155561305, 10868.780409664672, -1634.0258209604362, -2329.888517317304, 9166.76761373342, -4493.729096387426, -16385.54917969968, -22335.88341574653]
1990-01_2021-02;2021-03_2022-02;132.84662380162627;SC;oleodiesel;CATBOOST;{'iterations': 100, 'learning_rate': 0.2651879536604519, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;31514.764266903054;0.11097569866602743;36.36363636363637;11.251825830082048;869917.942835416;0.918095157377542;230389.82792868515;206101.80003533172;200605.89304855428;201923.37951842818;214920.23863402198;219657.39149028642;221957.29525770733;220885.4666060365;224240.2109299728;230447.82731386324;231711.92258440994;230244.28213423217;[36911.276071314845, 49595.560964668286, 39693.26195144572, 32886.723481571826, 48101.58436597799, 37140.777509713575, 19703.29874229268, 23841.856393963506, 22470.284070027206, 15103.312686136778, 960.9044155900483, 7423.60286576784]
1990-01_2020-02;2020-03_2021-02;235.47667040210217;SC;oleodiesel;CATBOOST;{'iterations': 200, 'learning_rate': 0.11355862292593336, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;13554.113750573606;0.050610553071614765;63.63636363636363;-1.6578012105478652;213719.77791187933;0.8918401974161696;222228.55585429323;220737.45466016795;220689.83165917062;206240.57835910455;222353.5637091607;224833.85358322546;219953.7463661551;234466.39400846657;220648.7638547071;214022.968618728;224899.20525225814;215816.63368919742;[-9606.068854293233, -35303.10466016794, -18818.54865917063, -5481.646359104547, -2437.779709160677, -2910.6605832254572, 11006.061633844889, 10472.509991533443, 7299.590145292896, 6383.602381272009, -10113.47125225814, 6344.899310802575]
1990-01_2019-02;2019-03_2020-02;145.14582063863054;SC;oleodiesel;CATBOOST;{'iterations': 100, 'learning_rate': 0.14772042916419098, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;10758.737132940818;0.04277494709215026;54.54545454545455;1.5254879411715212;211957.83603653722;0.580144413530159;226032.39972104106;212145.00947550437;201123.2278754831;215719.2911151931;212510.56525805296;220469.55687429052;217757.9704998325;216470.08297284154;214445.2632780638;209789.95268198775;211689.15197230628;213481.0549559614;[-5403.738721041067, 9959.13652449564, 13790.928124516882, -14556.320115193113, 11482.43774194704, 10739.78412570947, -6247.119499832508, 21193.31802715847, 2748.3577219362196, -8649.651681987743, 6222.689027693705, -1442.1429559613753]
1990-01_2018-02;2018-03_2019-02;113.6573945209384;SC;oleodiesel;CATBOOST;{'iterations': 200, 'learning_rate': 0.283416068761575, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;18163.110579720986;0.06071449736453167;54.54545454545455;-1.6191406781849291;357972.2325588993;0.8629403145001028;220449.3221788257;208229.89412314032;209816.6977931086;202654.53453344796;209720.4488828976;219059.28343845336;211547.26932902558;217348.76642424785;212124.91245899576;201942.27586287336;197473.76823968618;200627.66173554462;[-4206.980178825703, 5378.6868768596905, -53469.42379310858, 25169.015466552024, 5105.4381171024, 3419.7325615466398, -15775.458329025598, -7641.945424247853, 1403.6305410042405, -6538.403862873354, 5058.491760313831, 2088.4752644553664]
1990-01_2017-02;2017-03_2018-02;279.46533430786803;SC;oleodiesel;CATBOOST;{'iterations': 200, 'learning_rate': 0.1682976536742539, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;8565.891350302545;0.03199912197185432;72.72727272727273;1.4519459692802126;101277.4241355892;0.784357117550876;206776.1358346384;198138.60116652312;206937.19049501306;206417.87500992103;201609.2336702018;211624.7226693853;204283.03904114245;203464.687705442;206146.74517836823;194766.34199821588;196771.62063349152;189874.8996659814;[21763.17966536159, -7853.80276652312, -494.6309950130526, -8633.184009921039, 6305.968529798207, 6284.331530614727, 3255.6609588575666, 5550.216794558015, 3872.839221631759, -1811.8515982158715, -3425.3576334915124, 10941.761334018607]
1990-01_2016-02;2016-03_2017-02;83.74805068178102;SC;oleodiesel;CATBOOST;{'iterations': 100, 'learning_rate': 0.23019645296536828, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;10385.031622470597;0.04460130566864299;45.45454545454545;-2.8987436762023067;245484.37895446824;1.5383525475508613;203597.58781368381;204927.09583240806;207373.02122996736;208712.23093099188;209168.1217604902;213112.30873044697;211695.11134103689;210040.43212749265;208454.16545359357;204488.3773824099;194761.9444934681;199836.81519673;[16554.05118631618, 1586.1851675919315, -3143.4912299673597, -4113.306930991879, -7418.292760490207, -4773.945730446954, -5716.38534103689, -16191.47812749265, -9571.866453593568, -16828.730382409907, -5565.593493468099, -14572.84739672998]
1990-01_2015-02;2015-03_2016-02;61.728259310591966;SC;oleodiesel;CATBOOST;{'iterations': 100, 'learning_rate': 0.2308522578505987, 'depth': 4, 'loss_function': 'RMSE', 'random_state': 42};12;12;21762.37666749382;0.09790957929304672;36.36363636363637;-8.443513936057794;600595.3253059458;1.0544987962366381;225010.55992333122;228514.7523220482;225049.05340610014;218613.73126520138;224972.3132383103;212736.62255832547;225805.50328644118;232318.03065479978;216039.4790760861;214648.94879009668;211774.92041616052;190515.7420986867;[7356.284976668772, -17873.125322048203, -27365.116406100133, -13910.41326520138, -27407.38373831031, 56.080341674532974, -28049.52458644117, -33922.43925479977, -24733.65827608612, -22279.46579009667, -22950.37741616051, 6616.336901313305]
1990-01_2014-02;2014-03_2015-02;61.004335477016866;SC;oleodiesel;CATBOOST;{'iterations': 100, 'learning_rate': 0.29512812362856217, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;12116.950915659385;0.05061628672883592;81.81818181818181;-1.4636647388057793;95662.2199789444;1.0655203361416834;220036.90953084728;222827.082868095;213890.67289874365;207277.41678451322;214647.44343404882;207920.45911034642;215941.37341581745;225904.41431428018;218127.8564244562;210859.76206504102;214973.29087997644;203130.454152203;[-4789.801530847268, -6317.519868094998, 4591.553101256344, -16121.871784513205, 6215.715565951192, 13093.353889653576, 5525.55158418254, 13691.653685719823, -8604.840424456197, -12447.652065041038, -4830.603279976436, -27158.96615220298]
1990-01_2013-02;2013-03_2014-02;162.11345481406897;SC;oleodiesel;CATBOOST;{'iterations': 200, 'learning_rate': 0.18503888207987, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;10725.331445275155;0.04522926093026804;72.72727272727273;0.42841319263368777;126870.71756615191;0.6669880013450415;224395.14192950106;214222.38412825167;213143.02730671715;204158.09986475375;208476.42767261056;212006.05728942822;204839.49548269654;220412.99731223992;207235.9246659938;203543.79642877757;199339.94061064572;191101.033630837;[-22870.61792950105, 6602.837871748343, -4909.003306717146, -9746.302864753758, 6965.047327389446, 3987.985710571782, 4295.304517303448, 9560.463687760086, 10748.964334006188, -13186.398428777582, 4953.271389354282, 14367.226369163021]
1990-01_2012-02;2012-03_2013-02;166.39219809602946;SC;oleodiesel;CATBOOST;{'iterations': 200, 'learning_rate': 0.2275431325752753, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;10302.791429539848;0.04328621821317671;36.36363636363637;0.13670105016240958;284091.36547915544;0.9636696946281282;203656.75895289416;203983.23802237824;198084.37052652935;194090.3958782958;195661.15478244843;198857.82887252595;200566.53889299592;200513.54529355394;201625.87637894382;195766.3581782007;191625.7324092843;193849.1670371409;[13655.105147105845, -7158.244122378237, 8806.743273470638, -4651.792078295781, -2747.040082448424, 19400.12612747404, -5653.631892995909, 7503.998806446063, 1247.3026210561802, -17578.516878200695, 2576.046590715705, -12144.5120371409]
1990-01_2011-02;2011-03_2012-02;78.11219940613955;SC;oleodiesel;CATBOOST;{'iterations': 100, 'learning_rate': 0.18865859393632478, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;7044.133487786005;0.02976759199323453;63.63636363636363;2.608537364507137;111007.6030431646;0.5695257228972962;195164.66488248907;192870.7449860211;186975.8904166902;188251.02626179895;186279.52223996187;188616.61423633908;194735.83455208666;191901.36243272232;192076.02924631484;188055.91515692085;180114.9326327881;183885.24933660432;[12073.300417510938, -860.1693860210944, 11749.09398330978, -1450.5500617989455, -2668.5359399618756, 6649.126363660907, 6194.932247913355, 9926.939867277688, 7834.709553685156, 2459.0584430791496, 1802.1983672118804, 7060.9611633956665]
1990-01_2010-02;2010-03_2011-02;142.27161448914558;SC;oleodiesel;CATBOOST;{'iterations': 200, 'learning_rate': 0.2998820574606794, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;14195.081953817742;0.06566755109476156;54.54545454545455;6.583123099816414;279798.1457451965;0.785256226337254;174307.24319126253;170333.743423668;175918.21341891983;175998.4538504079;169279.87916127383;170404.6252238665;170492.6517207938;173793.32702835204;174667.19449585874;172861.022928701;167892.95359537698;167013.58363787283;[24454.86650873747, 10510.622076332016, 1901.929981080175, 5110.963249592081, 15747.174638726166, 21295.005976133514, 18829.94977920619, 13458.747871647967, 15330.847004141251, 11361.179571299028, -1375.244395376969, 8751.742962127173]
1990-01_2009-02;2009-03_2010-02;64.14106178004295;SC;oleodiesel;CATBOOST;{'iterations': 100, 'learning_rate': 0.19861780097241843, 'depth': 4, 'loss_function': 'RMSE', 'random_state': 42};12;12;6373.395189074971;0.030697479440279733;72.72727272727273;0.17971415235840138;75351.29125728601;0.6548935955904951;168521.42189694234;170775.477212239;166406.96761345433;171007.10606243607;172042.02515997933;166878.73973890522;178098.65968613053;169699.78402180236;170472.6353513479;169111.18494250122;157051.34443678512;156008.7705946456;[2420.045903057675, 1784.842187761009, -1777.7755134543404, -6357.0141624360695, -4251.080259979324, -2351.925438905222, -10179.658786130516, 14004.750178197632, 2764.740848652087, 3763.355957498774, -4514.149736785126, 8323.562405354402]
1990-01_2008-02;2008-03_2009-02;104.50865868013352;SC;oleodiesel;CATBOOST;{'iterations': 100, 'learning_rate': 0.1914263591566045, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;10259.007257724837;0.05628080061605384;27.272727272727273;2.6387953034230884;323326.72940588277;0.744417259700922;165270.29745822074;160133.3553897715;162334.19181890498;157418.06731300452;161993.5039138789;162368.9024086475;161857.63252517776;169171.20075052482;160391.1916515644;154738.21974347194;158763.1862173966;160976.3296415774;[5276.366041779256, 15903.360310228512, 12631.233481095027, 13024.950386995479, 10248.413686121086, 1871.8702913525049, 13801.166174822254, 4778.327449475182, -8861.78005156442, 4723.25415652807, -8118.530917396594, -12822.759341577417]
