DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;5509.063320158404;RO;glp;ARMA;{'p': 15, 'd': 0, 'q': 17};12;12;305.0955785367599;0.0297638837052237;63.63636363636363;2.2960329982861056;0.9266457905727968;7812.828314007971;7102.437320097185;7552.840044935645;7288.806238880685;7377.849449483921;7791.583912383429;7025.766840092612;7366.806903088805;7649.303919726185;7482.537725653998;7064.803858830015;7317.480529754486;-4.132753825869144;0.000854585410097;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
log;6303.545323778371;RO;glp;ARMA;{'p': 15, 'd': 0, 'q': 12};12;12;349.05396444831024;0.0345494240859944;63.63636363636363;2.801133886901044;1.0790154894141477;7682.017235901596;7052.978794696197;7445.885611990958;7177.03272333208;7287.696499505499;7832.67831817792;7002.92100819948;7320.474923105285;7656.463103900795;7389.796124816224;7190.896276758152;7334.963615798392;-4.287372557529176;0.0004671180921198;12;384;-3.4474946672686824;-2.869096243698685;-2.570795299750434;True
deseasonal;4853.30350256028;RO;glp;ARMA;{'p': 12, 'd': 0, 'q': 3};12;12;307.95938999908054;0.028174304975078442;63.63636363636363;2.324661877208361;0.885669800682607;7681.1672581005805;7237.575587973669;7627.876367952588;7299.831418473857;7454.608345843461;7661.643429543351;7058.041694133695;7444.059582983654;7433.206976968302;7619.903795354595;7109.916290663252;7179.184756928039;-7.074618134013631;4.837917991966217e-10;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
