DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;5.4518496486335005e+19;MS;oleocombustivel;ARIMA-MEAN;;12;12;637.9762283277704;1.8300788501781213e+17;50.0;-103.12696249544055;1447.1889593964843;879.6907580251936;639.6964484294951;786.6229296764376;488.11066018905325;602.4099356042325;531.4594901734748;524.0095668515588;653.5161896630859;487.63096232334783;612.8065612485304;547.6455196980288
