DATA;MCPM;UF;PRODUCT;MODEL;VALIDATION-MOE;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
moe;40028.44341953482;PA;querosenedeaviacao;ARIMA;[(0, 'deseasonal'), (1, 'deseasonal'), (2, 'diff'), (3, 'diff'), (4, 'deseasonal-diff'), (5, 'deseasonal-diff'), (6, 'deseasonal-diff'), (7, 'deseasonal-diff'), (8, 'log'), (9, 'deseasonal-diff'), (10, 'normal'), (11, 'deseasonal')];{'p': 2, 'd': 1, 'q': 11};12;12;2198.9947186750123;0.3646023422337727;58.333333333333336;9.79127525414499;7385.2582293540045;6957.645165991895;3558.2746973938283;2993.78565957094;4016.852574867718;3732.501335155591;3168.9825705526173;3267.431148977939;8442.215643705376;3030.012933291725;9050.784281487922;6736.958839211265
