DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
arima-mean;45372.66403576459;PB;gasolinac;ARIMA_MEAN;;12;12;4182.754154625731;0.051054625831007505;75.0;4.754835749157557;60765.88069572846;58868.140179171736;59470.319430207834;57700.53415461041;59824.46117874526;60351.638562677435;60638.8867374542;60939.604267596565;59102.90979118308;63732.02669048595;60552.740654417634;57638.20941476639
