DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;R2;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;1.5306090067827382e+18;SP;queroseneiluminante;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;9.376868335920207;3.8127304489863896e+16;16.666666666666668;-512.2968058543262;-5.330647504821178;12.405963746611425;8.703162737032484;12.252329504625544;10.423194042285365;8.622425750191832;10.272005628977336;10.477982434083422;10.920220288525332;10.444619980881471;7.4357200377222625;10.802405249995507;9.699331769933263;-7.042787152632962;5.788687672367783e-10;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
deseasonal;2.392488745175896e+18;SP;queroseneiluminante;SARIMA;{'p': 3, 'd': 1, 'q': 2, 's': 12};12;12;18.65627645056113;5.417430359768196e+16;16.666666666666668;-714.9640995078404;-24.06007887198285;-1.1245285609119264;6.157793442595732;13.683366719517636;8.38926464590061;3.779271217647789;24.776001481089025;32.28322452674689;44.95751690050341;19.80766792493047;1.9916461420711062;11.943794271812855;-3.652198810335534;-3.3173679531935703;0.014119752969962011;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
deseasonal-log;1.4237818476011667e+23;SP;queroseneiluminante;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;9370.92580109432;3.4809540125102584e+19;25.0;-556464.4504960753;-6322625.026612296;8737.727537015997;7636.446262844109;6989.242882260218;8162.079115344938;9192.700971345657;11011.983947820752;9302.007822635482;8920.629810342816;10399.563967464986;8600.08278385213;11060.61590115038;11299.809097137593;-;-;-;-;-;-;-;-
deseasonal-diff;2.5486502748978553e+19;SP;queroseneiluminante;SARIMA;{'p': 5, 'd': 1, 'q': 5, 's': 12};12;12;90.82764871120438;3.2252268663507475e+17;8.333333333333334;-4879.430049564117;-592.9756474692283;30.97019358632474;35.090101800341756;42.5174038979969;29.490299582266573;49.17075689314447;106.98847429122455;116.11898127536746;110.35492644838791;107.02263993161874;106.1274408794579;124.52875830621615;137.50603302047634;-5.182247728953211;9.556222701616386e-06;14;382;-3.4475850438570115;-2.869135963767125;-2.5708164748773332;True
diff;1.8373538118202862e+18;SP;queroseneiluminante;SARIMA;{'p': 2, 'd': 1, 'q': 1, 's': 12};12;12;11.128972217212565;4.491936594892466e+16;16.666666666666668;-619.4484152224627;-7.917489628027223;12.681291299986206;9.67693207652421;12.837063762489997;11.634548339715499;9.405878833013862;14.137214696260916;14.868359832627634;14.960188704972412;12.565900317434492;9.953469800854148;11.422924154304335;9.745911226308824;-15.009680049266887;1.0600087327692531e-27;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
log;1.276187508652458e+18;SP;queroseneiluminante;SARIMA;{'p': 2, 'd': 1, 'q': 2, 's': 12};12;12;8.663132374474465;3.5227330402070068e+16;25.0;-467.12372653310797;-4.403590102712068;12.021370250880288;8.060854399728122;10.941344134210624;9.283256084306178;7.690060543702494;9.375303688997672;9.818096266451686;10.020688747190643;10.2770252820211;7.3713287904446965;9.662014210798645;8.90340290788945;-6.88935941752614;1.3682382516328077e-09;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
log-diff;1.7355565524284961e+18;SP;queroseneiluminante;SARIMA;{'p': 2, 'd': 1, 'q': 1, 's': 12};12;12;10.579732006307047;4.267879188543365e+16;16.666666666666668;-585.0193726035824;-7.059012511419999;12.89507555117897;9.200941785936298;12.105294449581276;11.040041140576427;8.728256873134544;13.838647924275527;13.951620272516855;13.992616872477818;12.24468758559511;9.440654315688711;10.452883390197979;9.113154359556972;-14.887886189831796;1.5734146287667036e-27;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
