DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;29038.17838657092;AC;gasolinac;VARMA;ALL;(12, 2);12;12;1605.8869254237286;0.09034316563555762;58.333333333333336;8.78818670780584;11227.33638224865;11557.927377943242;13477.20904806693;9831.590829616867;11875.22024959641;11372.800821098332;12847.408383117052;13705.73060292736;11509.083457706298;12427.835699116837;10212.461802436586;11056.832489777928
