DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;AL;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;3998.7153350826866;0.09753655508690791;90.9090909090909;-0.679471915437024;1.7469479914787351;34557.702457214706;31169.780636092604;32455.90830115279;32480.23596700791;32731.916060657484;35262.34239938388;40473.159195858825;41508.73755058673;40182.72785975478;36477.27185416425;33588.58149780301;32364.656670270884
deseasonal;AL;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;2339.1232207830058;0.0518610299295556;81.81818181818181;-1.3690214104218419;0.924724580447944;35048.379507273115;30750.983222348557;31183.371807945092;30209.10589382146;31416.948063110758;32356.28250328242;33888.348607563516;40659.17652396316;41719.11707029471;42081.3667180019;40543.92195364203;36294.860824786774
log;AL;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;3893.057938605039;0.10390800782811631;45.45454545454545;-0.719519857336757;1.8671498824062818;34528.41825934779;33923.927937533124;33337.957610480844;33209.130183061796;32024.536802292467;30260.266901370596;32089.80553004791;36252.04640579926;37235.172404680176;39652.167830824495;41568.70602120351;39339.2447269955
