DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;TO;gasolinac;ARIMA+SVR;sum;12;12;3154.174329339738;0.07191638409432301;81.81818181818181;-5.9250570971940695;0.9371978891726267;24931.472117358615;36325.957138528385;32984.523010741796;36447.52813369424;35739.16924671074;38664.357826970576;38732.4151472615;40399.68154656486;40078.62858558701;39255.82376549671;40700.815045869065;38882.350526379276;36396.50762817739
error_noresid_normal;normal;TO;gasolinac;ARIMA+SVR;sum;12;12;3285.788390741085;0.08103997686664538;81.81818181818181;-5.903479691079061;1.0837652741205532;25984.815447437257;34305.28740764975;32591.6246399001;35009.84103740473;35570.00525487778;41006.700179805666;40070.26781846232;40682.83120266467;40040.41962623603;38574.73923262073;42655.4260711925;38659.69372587995;35348.315779407785
error_resid_normal;normal;TO;gasolinac;ARIMA+SVR;sum;12;12;3125.6892876431475;0.07596143608153212;90.9090909090909;-6.025891172779078;1.0004970260274584;12407.320605459498;34369.16449149079;33504.58348090124;36549.193770177015;35556.96734211617;40813.82626190745;38922.78271920664;40481.099550767016;40367.14742212031;38035.348029243134;41764.387221501274;38442.23618470052;36233.77947840256
all_resid_normal;normal;TO;gasolinac;ARIMA+SVR;sum;12;12;3153.19818067529;0.06584280340019821;81.81818181818181;-5.9623349687578955;0.8439750630361458;24915.41601029014;35084.46534724185;33667.88963888799;37793.939088470295;36291.94857366063;38510.464107634085;38558.73366383684;40283.79415240544;40160.98201786669;38884.320814639825;40019.74353616438;38065.682985761174;37445.78235103095
error_log;log;TO;gasolinac;ARIMA+SVR;sum;12;12;3809.5360398580597;0.08424185566559604;72.72727272727273;-6.614489655589129;1.091030832102428;45128.435415529966;36569.02201795947;31005.239353249457;37559.02647663174;35300.32494023508;38210.369835424295;38349.13104337324;41596.951882176945;41896.63382003106;39915.545733881256;40875.324743098776;38440.31026612672;37848.77501582635
error_noresid_log;log;TO;gasolinac;ARIMA+SVR;sum;12;12;3996.0279108437144;0.08983366577793155;81.81818181818181;-7.344733884652019;1.1844526126020896;31616.709992218617;34425.311183086116;32948.8517233757;35935.55717068527;36011.828186847066;40227.97085026231;39978.95920741797;43371.120012828;41811.78797598285;39175.86192598716;42047.37790068942;37748.07085895876;37018.01064575228
error_resid_log;log;TO;gasolinac;ARIMA+SVR;sum;12;12;3734.1306119891947;0.08406044896454035;72.72727272727273;-7.322663766904814;1.0974608617804273;44234.89365404897;34625.35688243947;33884.73295304338;37012.45165900222;36433.53491165431;39674.483616954996;39792.5564787491;41637.652578778405;42467.5869290937;39069.07594305358;40989.98582466759;38086.16854537196;36932.401079925105
all_resid_log;log;TO;gasolinac;ARIMA+SVR;sum;12;12;3824.0007391927934;0.07465850962321241;54.54545454545455;-6.527395357211288;0.9625443365481732;75390.58716766427;35408.98067792597;32269.296355837796;38419.69763079463;35999.408655589315;37362.55488529815;38149.77334721174;41549.159579672705;42087.17782640169;40270.45472148566;40198.24856223528;37241.69421605751;38236.418512854434
error_deseasonal;deseasonal;TO;gasolinac;ARIMA+SVR;sum;12;12;3617.5394720484637;0.08412730652087878;81.81818181818181;-5.504900444981737;1.106869047417348;28613.179863279936;35978.61739235095;32829.36121449678;35333.99022644142;34375.79738707589;38280.04024801741;36328.76373819174;40766.52634014486;41057.05642922482;37857.764315887645;42027.180044143;41026.905414304034;36942.532094612194
error_noresid_deseasonal;deseasonal;TO;gasolinac;ARIMA+SVR;sum;12;12;3754.3640268646286;0.08675094139170436;81.81818181818181;-5.89464317140368;1.1500566507448124;29699.664003181275;35056.57346583261;32376.837167301226;34608.319000876356;34144.42405877535;39782.6996754128;37872.10602183269;40856.16181471918;41967.85996986785;38792.78417480777;42567.26688619978;39865.305257136075;36586.890025193046
error_resid_deseasonal;deseasonal;TO;gasolinac;ARIMA+SVR;sum;12;12;3462.241658343219;0.07836316900164302;81.81818181818181;-5.832236483374437;1.0345366784674082;27376.18250154327;35433.286653715986;33261.55288657569;35895.45133296164;34540.232396003565;39291.3156687982;37287.05586993882;40509.82771607391;42201.95688399646;36926.48878260491;42950.9729301994;39767.303434974296;36143.9467646925
all_resid_deseasonal;deseasonal;TO;gasolinac;ARIMA+SVR;sum;12;12;3467.942556601905;0.08079319445354236;81.81818181818181;-5.431283245576007;1.054531340672536;27424.92709084752;35630.75439256597;33663.10970030281;36498.62294403872;34776.35773171306;37842.52577099478;35877.50807170849;40593.59386749352;41161.00023075732;38038.34276426749;41009.674026419656;40369.04473653568;37028.05128637545
