DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;MT;gasolinac;ARIMA+SVR;sum;12;12;7230.895966198906;0.10972346773829834;63.63636363636363;-1.3380971179733323;1.2322116907644587;114202.36314814416;55466.871754829204;50173.08805040624;52794.22452910638;52676.10229968357;52889.32904884311;54817.446597891685;55590.488154308696;55753.11510968305;60320.67809363193;62573.315274987035;60425.965139439155;61160.13886853248
error_noresid_normal;normal;MT;gasolinac;ARIMA+SVR;sum;12;12;8542.785479394437;0.12788584316511206;45.45454545454545;-1.8774778588706016;1.4420621064705972;202247.06685809555;55540.45785955221;51671.12860649345;50534.77454082218;50049.777394599296;52918.385630040946;53853.162784079745;56883.3822554341;55215.881384372726;60372.5957467536;64996.248413133275;62976.26555157716;63219.536260271794
error_resid_normal;normal;MT;gasolinac;ARIMA+SVR;sum;12;12;7142.9738760762375;0.10346020610785045;54.54545454545455;-1.6355128919248976;1.1584736801536866;140912.87576326492;56287.75708206164;52450.583252895376;52756.59988315286;52723.328134639836;53423.77337163197;54645.77185560804;55927.99483658887;54799.60395313692;59335.862508148726;61935.55688935401;60462.31255685532;61871.612403645035
all_resid_normal;normal;MT;gasolinac;ARIMA+SVR;sum;12;12;6803.460449059868;0.09632256208321384;54.54545454545455;-1.4872816017722594;1.0690007389942269;134194.0602646403;56225.11974453531;52544.35028011154;54798.84278150464;53762.88856448565;52487.44022417503;54490.41243832463;55854.03005701953;54606.703278637724;60792.02302994611;59870.22715912026;57745.09500337388;62456.80012378523
error_log;log;MT;gasolinac;ARIMA+SVR;sum;12;12;6522.886915684907;0.0922707706035147;54.54545454545455;2.353263551259228;1.058475200208158;128648.47458592139;55373.43886905381;51698.142329042224;51761.755933667955;51759.56624280487;51102.23205694047;50800.636032972696;54966.84728101719;54087.55334024733;55636.72422640202;57054.21336674736;58393.02692696703;57432.034440029754
error_noresid_log;log;MT;gasolinac;ARIMA+SVR;sum;12;12;7185.908284603615;0.10022415707842514;45.45454545454545;1.5069738410019125;1.1494139303203994;170037.2906336818;54703.07189521257;52842.28301481703;51898.17016981901;49572.49553177147;51289.483972563874;51725.401628815736;54161.544373206685;54034.68304453703;55394.75278475319;59063.70819329366;64654.33518439438;56360.26786281712
error_resid_log;log;MT;gasolinac;ARIMA+SVR;sum;12;12;6419.804709747435;0.0897414211110746;45.45454545454545;1.7496238852008252;1.0261510316615936;151880.15061595847;56554.06622265274;53212.2021078688;52481.69220604432;52658.84473006437;50810.48944442576;51219.15957887235;54203.266843078134;53949.510016604625;55040.78903891592;56315.014681348985;60269.589274325226;57370.173029682956
all_resid_log;log;MT;gasolinac;ARIMA+SVR;sum;12;12;6106.428060243474;0.08878261366549074;27.272727272727273;2.50765798687698;1.0220716536786194;192540.16331871753;57026.64334593595;53973.5592146256;52854.221404796226;52807.57569160588;50578.32017241362;50240.04904389808;56056.23092869694;52561.645790324845;55611.897408705714;55225.80880160332;55245.62214475434;56856.742986423575
error_deseasonal;deseasonal;MT;gasolinac;ARIMA+SVR;sum;12;12;6955.496175986805;0.10850414055592195;81.81818181818181;-0.4294134147537658;1.2297513935070494;55087.97975965366;56660.910743112625;50422.68572190821;52833.66591351162;54247.90308513701;50757.88211428322;51670.04902105422;55858.724330849145;56745.83714266097;56643.73024480708;62500.72443098136;60795.02588774284;59454.22051485861
error_noresid_deseasonal;deseasonal;MT;gasolinac;ARIMA+SVR;sum;12;12;7584.805253847207;0.11840018635748449;45.45454545454545;-1.0878597870143496;1.346495288436882;179536.22475111065;57178.68119029582;51662.56773305057;51632.7857739418;50256.36576092244;51769.78662141549;53439.58982726296;56756.516953292;56670.752989666566;57856.85758705572;63227.848217874554;63442.22457280788;59080.87416915966
error_resid_deseasonal;deseasonal;MT;gasolinac;ARIMA+SVR;sum;12;12;6666.263223681842;0.10096158663585399;63.63636363636363;-0.8822993536984468;1.1459617495439176;105259.4467280085;57962.60212863035;53902.63996713801;52497.24837802871;53655.6653627635;51323.95171323579;52473.76618985719;55817.24888329177;56474.68500741527;56503.362239816524;61737.68697800538;60175.79277042259;59081.718932076685
all_resid_deseasonal;deseasonal;MT;gasolinac;ARIMA+SVR;sum;12;12;6524.579360458351;0.0983591014915054;63.63636363636363;-0.4106028267501975;1.1110842638496188;103014.91678588006;58770.148480765754;53459.082098368475;54559.86356608146;54261.597371825046;49087.494665402715;51919.76955049891;56535.088940822876;54960.18540983297;56170.33786331402;60890.913751419364;57749.41202986963;60102.237203480756
