DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;BA;gasolinac;ARIMA+SVR;sum;12;12;21346.48719743558;0.09806903277028305;63.63636363636363;-0.6367908448181733;1.0819839150417605;337028.0292240029;200011.63722545578;162762.1940453404;169789.88366283494;164333.1092419379;175622.81546603347;188871.19864404254;217184.43501758057;215134.08976150604;208930.05225231746;222449.48860421337;224143.14007766373;197251.26546304498
error_noresid_normal;normal;BA;gasolinac;ARIMA+SVR;sum;12;12;23398.909848576404;0.10516571388658928;72.72727272727273;-1.2805511549419413;1.1560609883363842;277394.74292302545;184521.2911500346;162256.82078873977;167821.4724072728;164880.568060379;180960.36474369877;197513.7083859592;213412.4489963384;220580.78074862744;221689.25832418544;228759.0974562156;215276.4660263358;203821.1773750199
error_resid_normal;normal;BA;gasolinac;ARIMA+SVR;sum;12;12;20612.759380259104;0.09061063064756432;63.63636363636363;-1.0570639325949651;0.994293939151593;325376.9664247495;196085.21594212748;161771.3219913114;170017.6479486126;173432.21747904536;177737.41008975828;192453.26836506833;222658.89172745;214894.74047608668;209057.05207079096;222492.60030918615;219034.78716714078;196647.39310879906
all_resid_normal;normal;BA;gasolinac;ARIMA+SVR;sum;12;12;20043.206597176148;0.08696236588628088;63.63636363636363;-0.521184008822253;0.9493299160850016;316354.76857917744;195074.26234183664;165163.38044478104;178558.58326144432;169668.72015153116;172428.26498071136;188731.868312912;220926.21289983665;217964.082492292;199349.3433940369;216963.6592697084;218611.70909317362;200347.69259813603
error_log;log;BA;gasolinac;ARIMA+SVR;sum;12;12;17107.963043377684;0.07329520534310822;72.72727272727273;-3.0328007824906247;0.8145723984601267;202579.2512208443;200262.87546071233;176372.58098389712;186165.19520964747;174297.48561995273;186439.09898090982;193889.2732121355;215662.5201505573;218417.83569358452;201098.9076517025;223377.30418493217;233003.9921786282;193362.46242694688
error_noresid_log;log;BA;gasolinac;ARIMA+SVR;sum;12;12;17989.980674036426;0.08115173486849547;81.81818181818181;-3.2257872270342403;0.9064848977863985;142267.16816073767;185831.83689561882;175198.4673156919;179218.86289788055;176431.39975017324;197367.03926154814;198994.08613986467;207768.921404655;220810.7274128625;211483.49463736592;232723.90976465069;227723.5336716395;193296.9933751097
error_resid_log;log;BA;gasolinac;ARIMA+SVR;sum;12;12;15549.000629031028;0.0633622439598706;63.63636363636363;-3.051094832083199;0.7081204070492846;245260.874797823;195385.01471795185;176203.32898643927;179927.55443147902;184361.11825933337;191858.51695836865;199154.89064529768;214539.84499810616;216094.44291905154;202235.6915922979;226937.52400417297;228618.41278198475;187459.74204436253
all_resid_log;log;BA;gasolinac;ARIMA+SVR;sum;12;12;15176.877371427343;0.05972484582308568;81.81818181818181;-2.941511249219192;0.6560864521928702;119879.89019690121;197003.2075498358;175944.85819278273;189881.74565168843;185178.10750800077;185095.16868413734;198007.40501014888;213108.54745278883;221249.8554128724;193222.88927106906;219317.7694341655;226767.90859392096;195443.5296742013
error_deseasonal;deseasonal;BA;gasolinac;ARIMA+SVR;sum;12;12;14270.270405625626;0.06107289932379304;63.63636363636363;-1.8448690934967982;0.6690196538939928;225076.8290932931;199802.9364490007;174463.35593130463;184158.2789138645;185835.48472788822;181111.33223409808;193612.49410146737;212507.97847965706;212163.95411157463;204694.74029691267;216184.87440672706;218319.23574330832;191796.62739762774
error_noresid_deseasonal;deseasonal;BA;gasolinac;ARIMA+SVR;sum;12;12;17100.733130741926;0.07208026407371443;81.81818181818181;-2.2090388297936263;0.7931584195742581;135167.6673275236;191067.01933461963;174973.11706920847;177843.5954059439;177502.97947459028;188024.8830739411;201290.46899655965;207542.56759091074;216888.28450163332;215729.28142289957;224117.04657153838;212642.23781942847;195520.92299207416
error_resid_deseasonal;deseasonal;BA;gasolinac;ARIMA+SVR;sum;12;12;13761.007000263287;0.05796046868460906;72.72727272727273;-2.024478887394797;0.6338698592815126;162855.8026826291;198436.22512380756;172468.57276251647;185360.38785925278;186612.57159477068;186407.10453110788;194959.62480574366;211106.73653983368;212400.6076376474;207792.4099194019;215312.38707980694;217499.14200079214;190483.36895470083
all_resid_deseasonal;deseasonal;BA;gasolinac;ARIMA+SVR;sum;12;12;13903.966766600197;0.058980717578037356;81.81818181818181;-1.84794088503726;0.6451607955053177;109820.91271305284;201039.89212018024;178208.81897969783;191155.79359507927;187254.87179728394;179126.92372049278;193803.68836579277;211761.45611035216;214683.81437010723;198332.7873887986;209557.51922182788;214909.87592539462;194887.47418559695
