DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;PA;gasolinac;ARIMA+SVR;sum;12;12;9559.024677140686;0.07139987824984174;72.72727272727273;-0.9096673229275237;1.161365504074689;113183.08288283656;111170.96038074275;102172.43904634446;107376.0973782621;107279.83145278861;110658.93282815593;114492.89307699338;122990.85375411989;129259.8349422701;127328.17713508547;124229.92553982604;128099.2026162231;119567.61722527642
error_noresid_normal;normal;PA;gasolinac;ARIMA+SVR;sum;12;12;10438.417988889581;0.07584964635480755;72.72727272727273;-0.5255261536249871;1.2162617138966452;123615.5766888682;106736.74770439976;96470.11573146509;104173.2201023169;106056.96313151473;112060.64298273514;119627.42455852123;127830.62267240553;128723.21015004013;126286.8428956273;126909.13292807092;122176.80563817243;122227.92810125605
error_resid_normal;normal;PA;gasolinac;ARIMA+SVR;sum;12;12;9177.161017236422;0.06942555772804132;63.63636363636363;-0.6216822772553271;1.1241086973375425;144779.78880928946;106505.72559166583;101737.3795063421;107130.10144211965;108385.53912364847;112449.91708636726;115983.09548052415;123990.05150828086;128278.51331167917;126707.21364946362;124322.64925253854;125187.23652280186;119940.69324487382
all_resid_normal;normal;PA;gasolinac;ARIMA+SVR;sum;12;12;9373.297554993474;0.07067210249514086;54.54545454545455;-1.109885666164366;1.1502403013927454;184777.18187661216;107787.60242104053;104473.44183489919;110456.94148568982;110999.9217130178;110520.12745319425;112975.70343117353;121778.21961865641;129765.69801513627;127683.54352081954;121705.44223601997;128378.23379106907;120888.85815375835
error_log;log;PA;gasolinac;ARIMA+SVR;sum;12;12;6600.530352111997;0.04611580157979563;90.9090909090909;-0.5649951689982801;0.7499025548973525;26114.835561645596;111204.3062456204;100156.59155141484;110116.3063848053;109084.77702054333;115459.47679859913;121234.74409203266;124602.21996375163;128113.28950489445;122792.89967258456;125305.72310340259;120849.45727574627;110909.25967312494
error_noresid_log;log;PA;gasolinac;ARIMA+SVR;sum;12;12;8396.876495447032;0.060776526447844065;81.81818181818181;-0.12448646080995092;0.9769692041904229;66329.71695179369;105632.85503666321;95667.28177428278;107720.95779659114;106948.24731626065;117024.65187916972;125837.33944853046;128858.44741839067;125558.58172353555;121489.13556152274;128225.97879788016;115677.92975556367;115055.91985704258
error_resid_log;log;PA;gasolinac;ARIMA+SVR;sum;12;12;6669.440021721609;0.04792269170288805;90.9090909090909;-0.1934717230652713;0.7732962297797591;26392.6984000195;106687.01480078911;99675.46489060867;110303.44327591147;108804.6693272256;116504.26395333634;123634.7651503041;124923.36578252018;126243.77017020414;120913.20827058093;125125.13849949873;118574.7610045165;113267.71161387072
all_resid_log;log;PA;gasolinac;ARIMA+SVR;sum;12;12;6184.452667245202;0.04720843344238914;81.81818181818181;-0.8069733441228821;0.7672725021270569;48816.73077134997;107173.83165682225;103248.87489953956;114904.91132990616;110790.60532285334;114977.58542565715;119722.64886119106;123447.14723151963;127924.75614298435;124087.5885794567;122202.40552273;121460.00147512011;113256.94518019796
error_deseasonal;deseasonal;PA;gasolinac;ARIMA+SVR;sum;12;12;6768.800754963494;0.04941302121053626;90.9090909090909;0.024196989692649176;0.8065829173996544;26790.265686222494;111049.04261060138;102030.17677732381;109754.64450624226;107964.49083674696;113727.38009938395;114572.88000433984;119698.43724055748;124466.62036616445;120403.091500435;130053.77129984123;123696.25353805476;114210.91670912108
error_noresid_deseasonal;deseasonal;PA;gasolinac;ARIMA+SVR;sum;12;12;8921.02539875425;0.060419222954401504;81.81818181818181;0.5246180574992485;0.9808794702665696;70468.73035056851;108183.77659690363;95209.26519550743;103083.70566938368;104076.74482193337;115991.14492062529;122556.91345260783;125241.43887448484;128152.8154481139;121063.36573973358;130983.51628028949;117442.88533346145;112676.44944629892
error_resid_deseasonal;deseasonal;PA;gasolinac;ARIMA+SVR;sum;12;12;7148.9602639938075;0.05341053780098942;90.9090909090909;0.3138584882697397;0.8634114393668816;28307.280132132182;109178.17682466048;96953.01671216081;109803.03245907495;106038.15540971185;113903.88428237599;118453.76797818986;120954.49294316884;127736.43861351091;123210.31392781358;127735.52895539244;121137.26573824696;112491.64635910875
all_resid_deseasonal;deseasonal;PA;gasolinac;ARIMA+SVR;sum;12;12;6721.460002172257;0.04724942259956483;81.81818181818181;-0.14847520450157298;0.7675977138949163;53055.66412586014;110407.2797450692;105111.1692217673;112872.50430597154;110512.4972324169;112443.55538915085;111045.69583935876;119020.66294559436;124810.77520775638;120396.32672449862;128352.10026891065;122293.68051718094;116764.99376849906
