DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;PE;gasolinac;ARIMA+SVR;sum;12;12;12344.093488158805;0.0823890257049978;63.63636363636363;-2.4838078509057624;0.9820056697421953;194810.743430452;121282.30301349974;102403.54950049428;111113.27468884268;113220.79792548747;118052.26362768647;130261.97449436363;137895.9214872638;144776.74697026997;134423.8081777077;130998.0732783105;127267.57363510996;122681.14663227211
error_noresid_normal;normal;PE;gasolinac;ARIMA+SVR;sum;12;12;14848.209782376933;0.1043916646408131;63.63636363636363;-2.8040368647539387;1.2407852263265056;234471.49653798228;112395.00653246568;97283.47279963791;110374.99582676381;112386.97696625767;122480.7664381446;136144.57503465345;143668.64676622095;148655.07158351978;136302.66384518036;132572.37497167574;125592.02221930199;121190.31040118897
error_resid_normal;normal;PE;gasolinac;ARIMA+SVR;sum;12;12;13370.70809902924;0.0929667784583868;63.63636363636363;-2.779790259248347;1.1096334405211876;211073.76471367283;112754.39238588995;101400.47152127606;111141.4292665107;117153.78046477772;121358.33869738603;133999.62395824044;138922.9643584556;148739.51307400098;134315.04662095424;130369.10024897163;127243.74200874264;121294.92658558936
all_resid_normal;normal;PE;gasolinac;ARIMA+SVR;sum;12;12;11531.847300482175;0.07930961653517479;72.72727272727273;-2.249341621299538;0.9402447487430085;136581.59205346898;115415.59330793013;101128.42707583286;117912.63525385768;120263.2795501;114247.77414106591;129722.56499493492;134820.1180895916;146337.31025424108;130307.1028548034;127956.78084858102;127631.64469214034;125215.31064501198
error_log;log;PE;gasolinac;ARIMA+SVR;sum;12;12;12485.646208163884;0.08799552612672824;81.81818181818181;-5.342469961771737;1.049662701545805;98775.40651591797;124438.09985660212;105591.75900126634;116524.65442404963;117343.31876733093;118839.21440612803;132884.96984776057;132064.16135962543;147637.67242192573;135882.0224536446;141257.47569032974;136926.38501933508;126671.55481230716
error_noresid_log;log;PE;gasolinac;ARIMA+SVR;sum;12;12;14538.207280999099;0.10530025401532606;90.9090909090909;-5.345182161121347;1.261803150015305;57892.65289451909;120780.01503045029;104268.97833258165;112274.83844223342;110022.8384137979;122491.81029967812;136579.08347009067;135847.62751464383;150381.83250499534;140174.52378934884;143573.64688140433;135803.5787562835;123902.06281868307
error_resid_log;log;PE;gasolinac;ARIMA+SVR;sum;12;12;13419.354428921206;0.091785893443186;81.81818181818181;-5.46705287227601;1.0999840555726903;106184.08429874509;122067.80333492863;106126.25988771839;113601.0487887764;117577.70423541524;120013.00861474966;132384.23072934017;132372.8075505593;151002.4447881293;138353.19364571624;141860.21601253943;137663.23112478244;124855.95695732784
all_resid_log;log;PE;gasolinac;ARIMA+SVR;sum;12;12;11759.31021132788;0.08155797407298802;90.9090909090909;-5.322000059498898;0.9672312826054688;46705.88757490205;125637.95769007086;108304.92348691178;119936.18482179566;121947.47749067668;113485.77981556147;130755.26235278562;130152.87235508318;146770.70011171192;133694.4931374048;138892.86712146428;137213.99869819422;128970.28714336842
error_deseasonal;deseasonal;PE;gasolinac;ARIMA+SVR;sum;12;12;11571.606909393045;0.07745993816842014;81.81818181818181;-2.2635046778736463;0.9192169180080402;91491.51238504137;121559.39904684536;104204.28884428873;111587.461471365;115310.48814428951;111754.71327313928;122503.51825356396;130003.26543951851;143008.46784525563;129224.2855434757;137430.8262946557;137105.86480120977;127472.48271277428
error_noresid_deseasonal;deseasonal;PE;gasolinac;ARIMA+SVR;sum;12;12;12406.059757321771;0.08650421007939064;72.72727272727273;-2.352980308392833;1.0321644562697219;146974.3057244282;115064.73098117023;101586.7823200788;110105.9667239257;113223.34384675455;117007.75165966616;126396.55953289177;134487.12485624576;145340.97945487665;129567.56214129906;140183.26133140086;134908.56152203094;124597.13475316869
error_resid_deseasonal;deseasonal;PE;gasolinac;ARIMA+SVR;sum;12;12;11549.991977010626;0.07748276418575041;81.81818181818181;-2.4296058854272418;0.9242044312279782;91320.72827545162;115692.83179965377;106231.69185525221;109548.8323450778;119527.96452610093;113117.37308720654;124134.36690425313;131696.4015959231;141436.14102437798;131288.46846443682;139306.53646487155;135034.66263786974;126571.81158928797
all_resid_deseasonal;deseasonal;PE;gasolinac;ARIMA+SVR;sum;12;12;11163.152598139239;0.07421248358686333;72.72727272727273;-2.239417908350908;0.8765050785779889;132190.15468598224;117448.74259746345;106611.53674788588;115092.16005142008;119277.2887548944;108662.85767291262;121386.2642788437;129477.171672854;141958.72906895168;126898.52732511998;136720.63007768293;137715.16274747357;129564.76714431508
