DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;AP;gasolinac;ARIMA+SVR;sum;12;12;1193.3496758317015;0.061045288788209556;63.63636363636363;-4.404545784416922;1.4788685554517376;18822.889756287525;16306.374682269585;16087.800834417272;16438.062300210797;17600.862871298974;17910.407740078008;18279.916639165418;18429.671491966765;18665.694640385955;17886.478555624282;17398.58924301046;16773.31307198175;16636.492501493383
error_noresid_normal;normal;AP;gasolinac;ARIMA+SVR;sum;12;12;1312.2226889971867;0.07019863843547819;63.63636363636363;-3.2183377357876664;1.7035532160998936;20703.141648209934;15432.493802587007;15468.698295469881;15820.032489939204;16778.550444092514;17597.71903972722;18466.369327567096;18463.40477382962;18488.098099887473;18014.953056535152;17623.565846093075;17102.078835295175;16789.7771672945
error_resid_normal;normal;AP;gasolinac;ARIMA+SVR;sum;12;12;1236.8867721794743;0.06599722331055015;54.54545454545455;-3.6840327586722323;1.6014618528006574;24381.540972298695;15505.028205646438;15945.215493338801;16313.809254268297;17467.516133180274;17667.73518124001;17993.19921164417;18290.506963577332;18433.04192945901;17951.804792396393;17555.967907610193;17029.74406090006;16821.79829421165
all_resid_normal;normal;AP;gasolinac;ARIMA+SVR;sum;12;12;1337.683986099124;0.07278682247463418;36.36363636363637;-4.80736487376486;1.7783354873399557;36904.52173214384;15721.23836534857;16062.7563240933;16624.602317063844;18636.966037347738;17995.924314525968;17875.87347666796;18635.032587630358;18496.310793412507;18098.514099913922;17866.427947961867;16334.617261926503;16869.513567546037
error_log;log;AP;gasolinac;ARIMA+SVR;sum;12;12;1145.6404183525317;0.05399003017021586;72.72727272727273;-5.0203680249735445;1.336371313746485;13556.789512891979;16437.792172814847;15996.594446307963;17306.82046659559;18135.906069461285;18102.497524046303;19526.954968183025;18965.54634013693;18852.628505859735;17522.657585098983;17270.334940633446;15852.100717658022;15673.14292027477
error_noresid_log;log;AP;gasolinac;ARIMA+SVR;sum;12;12;1351.4182208307532;0.06622600253451609;72.72727272727273;-4.378917766114313;1.6614692679452707;15999.025084978159;15702.712927380653;15664.442692821467;16688.85419691875;16770.17708112194;18310.52490883309;20090.041523803036;19401.034928952682;19176.02796135436;17471.662679744266;17907.075995593976;16254.188488834416;14925.762214776714
error_resid_log;log;AP;gasolinac;ARIMA+SVR;sum;12;12;1306.5469362654262;0.06421411001609675;54.54545454545455;-5.0177653970623;1.590692573292641;25753.566703252396;15640.573721109718;15753.769578371006;17135.987950617102;17737.445699314943;18215.850329660145;19661.251923422406;19580.48087555472;18889.808641576143;17618.26107227059;17520.616366577266;16205.380060693906;15678.355039403546
all_resid_log;log;AP;gasolinac;ARIMA+SVR;sum;12;12;1343.2372514027707;0.06396289735832152;54.54545454545455;-5.485233926909268;1.5746865530257157;26476.589132284655;15980.120266550775;15813.350235343998;17471.075370926097;19429.918126700726;18153.078278737546;18739.354313440577;19088.096140941332;18742.089182649746;17872.407498453133;17830.1576045026;15443.982911959034;16007.31787437649
error_deseasonal;deseasonal;AP;gasolinac;ARIMA+SVR;sum;12;12;1140.0857102027605;0.05085432086300707;63.63636363636363;-4.573309543169404;1.2458291683587037;17977.60040019337;16483.65361099037;16115.387914683497;17311.243388763844;17085.950751412573;17895.67578933687;18642.729134664158;18853.891836796734;19432.000160441625;17648.472189390992;17631.431604291774;15753.026735598205;15897.08978873888
error_noresid_deseasonal;deseasonal;AP;gasolinac;ARIMA+SVR;sum;12;12;1101.0002945391507;0.059067996893757184;90.9090909090909;-3.4225112644884947;1.4536493305837743;4362.457674363024;15978.938855024677;15567.18498454147;16644.518775198107;16516.967100682825;17575.008722984912;18754.620663468333;18551.841839960292;18916.817008776237;17863.847580196318;18007.56229742293;16217.8512083913;15858.155902040895
error_resid_deseasonal;deseasonal;AP;gasolinac;ARIMA+SVR;sum;12;12;1086.6084055397769;0.05407605252240774;63.63636363636363;-4.032396576784248;1.3207148883020954;17135.94023234129;15965.448128543816;15905.3593019644;17054.145397108874;17293.694843834168;17710.610577473133;18269.536287905074;18590.068729493498;18849.685872031358;17747.23581331728;18081.156186669454;16024.388040649885;16179.446474162813
all_resid_deseasonal;deseasonal;AP;gasolinac;ARIMA+SVR;sum;12;12;1262.001766855066;0.06269064141050885;63.63636363636363;-4.969368946055385;1.5311127824079873;19906.619583214393;16205.956504540754;16073.366890709825;17551.15298294063;18113.885950924006;18186.182591908764;18238.37855637768;18709.52642446737;19421.79060344303;17583.942271364664;18035.085721031952;15060.18800030234;16361.715157685008
