DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;GO;gasolinac;ARIMA+SVR;sum;12;12;25119.738213482466;0.16922548011275174;54.54545454545455;-4.810733638218463;1.0776601315543077;496260.6477461289;145526.42097620698;118448.3244674549;125361.69886865416;122368.36237034576;111124.60365836296;137165.21903642017;146699.63361894732;142447.09851052926;151824.3181663112;161544.47467303523;155796.32666516321;161211.01244615432
error_noresid_normal;normal;GO;gasolinac;ARIMA+SVR;sum;12;12;25108.15036171471;0.1715609951065832;63.63636363636363;-5.7620202941473435;1.1012884082372538;397218.7752884674;136635.1026168005;119869.22544363899;121166.17140500966;117062.65431586471;128627.44218501438;140487.7137879583;147665.17811636173;150110.7803921444;152537.4158612876;166907.64555748724;163978.79758586298;149713.05855319303
error_resid_normal;normal;GO;gasolinac;ARIMA+SVR;sum;12;12;24768.83990266959;0.16685725296099443;63.63636363636363;-5.361748456327562;1.0621652478884671;391800.29168492655;140864.55515938342;119227.89664066093;126711.39547295248;124687.81452612567;113422.81989069894;139216.88660512847;148517.64762938576;144407.05616034355;148559.8874231566;163409.53593400517;163016.53209231663;156305.08665066154
all_resid_normal;normal;GO;gasolinac;ARIMA+SVR;sum;12;12;25452.32719785658;0.1666158808150426;45.45454545454545;-4.333859362588129;1.0525345048207;602995.5646574601;143234.1706632052;119083.76920215171;133589.5272803295;121043.77671418888;104012.22554734195;134066.2580317193;144709.50405629232;143741.92045140843;149124.3463767572;156182.2242724648;157933.12671329698;165155.07290568185
error_log;log;GO;gasolinac;ARIMA+SVR;sum;12;12;25378.85152107201;0.16929523890467704;63.63636363636363;-4.021511850398992;1.081247802603438;401476.38809550507;143844.43141484066;118747.31363549049;123041.00850190328;118130.0881312485;110624.63415663927;136937.68267341048;143379.1867739171;141751.1239571491;150469.48908067367;160848.0946234085;159862.88249922474;159234.83994131826
error_noresid_log;log;GO;gasolinac;ARIMA+SVR;sum;12;12;25387.693170925773;0.17456040374392312;63.63636363636363;-4.787150703766676;1.1231499479422746;401674.2200112913;133479.79484005665;119471.06841332141;120681.07310744724;110854.87466798292;128402.6446104091;140795.5725285585;146283.84667997263;149407.0624798504;150523.30643020317;165356.43705825863;162641.34499136332;151242.5678913872
error_resid_log;log;GO;gasolinac;ARIMA+SVR;sum;12;12;24624.946763910815;0.16761530413823275;63.63636363636363;-4.351876332470303;1.0707888868744584;389532.26085033873;136552.64041172026;121014.17812161478;125945.94217082454;118578.14219853168;113682.92141561605;136286.1269804437;148633.8558938921;145221.42556507015;146739.87822172616;162914.65821657956;160761.04161829222;155833.8205340844
all_resid_log;log;GO;gasolinac;ARIMA+SVR;sum;12;12;25480.477576871523;0.1692651064765219;54.54545454545455;-3.4570155062958206;1.0773724804903402;503387.7343955172;138618.05916360088;121692.2621666307;127601.55687404601;117310.93943164789;104425.43286104043;133410.4579708362;144906.89237260085;142894.65667594876;148252.67642952886;159209.9713864229;157491.81936351213;162010.39809654106
error_deseasonal;deseasonal;GO;gasolinac;ARIMA+SVR;sum;12;12;24703.94530970365;0.16866321074203094;45.45454545454545;-5.620436552696675;1.0794051498344215;585287.5821927254;144247.12617939923;127490.46672652407;122107.50210194653;123237.3192418894;110742.80572361212;139607.88439028908;151967.93278252904;147310.53459304635;150150.6058938245;164504.09479400946;157499.54935938912;153626.5852335469
error_noresid_deseasonal;deseasonal;GO;gasolinac;ARIMA+SVR;sum;12;12;24794.511026330703;0.1698520726589403;63.63636363636363;-6.473054004967321;1.090949198689581;392238.562378474;135511.7218511951;122232.56089544896;121783.20123260899;121349.25642856194;129438.94521317851;141687.8855935577;148507.60004865966;153373.06601992185;151149.23983982365;169396.2054630669;164605.59095787103;147119.7219974233
error_resid_deseasonal;deseasonal;GO;gasolinac;ARIMA+SVR;sum;12;12;24621.441184894687;0.16815745890182224;54.54545454545455;-6.009528067865139;1.0758732259472306;486405.04731075355;138225.89805944773;126490.19859895419;121172.4657708823;125188.78341624366;117359.10740411138;141037.46055795287;152411.78108035077;149564.4355715043;147682.02264356997;167040.11265223252;158888.90949178085;153666.14668671903
all_resid_deseasonal;deseasonal;GO;gasolinac;ARIMA+SVR;sum;12;12;24900.423568583275;0.16800743447882646;54.54545454545455;-5.135139927018727;1.0725625128754896;491914.7823005715;137619.23854425095;131037.3277521334;126596.18994724253;120759.4120530181;108051.6180639164;133025.625442992;154634.7665298562;148627.50788341352;146923.5118822364;167926.52186979746;152722.06429660646;156792.08933998342
