DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;SC;gasolinac;ARIMA+SVR;sum;12;12;17205.37151514773;0.055831111382175974;63.63636363636363;-3.316025601636314;1.1139438587552306;271331.1710208798;266832.4105712349;257562.96269381873;245843.3466749059;248600.38791065614;249689.01082946284;254579.21730599293;271658.970562424;268228.9616844434;280398.73201943404;294600.9074120277;291088.59326067066;274071.23626215267
error_noresid_normal;normal;SC;gasolinac;ARIMA+SVR;sum;12;12;17666.60517278403;0.05435063055967943;72.72727272727273;-3.711355204978544;1.0686680051136963;209049.08332806258;261568.5419625221;249203.36911050658;251232.20935761294;247620.8077618437;265629.38574305334;261485.91684647612;275333.97480371717;275203.2441447577;280247.4504485973;298540.6044971797;279674.6416566003;269671.17819714337
error_resid_normal;normal;SC;gasolinac;ARIMA+SVR;sum;12;12;16356.228646750362;0.055030118578071385;63.63636363636363;-3.8207424801607717;1.0890208196378037;257934.4242465487;263316.961850785;260055.82873453197;256668.56757488652;254141.7350888541;259855.3868044213;259249.18628566278;273272.2712872116;269828.7465942297;279311.3592100729;291486.3347902322;282597.82193749293;269018.50887996255
all_resid_normal;normal;SC;gasolinac;ARIMA+SVR;sum;12;12;17219.37092782795;0.05886637008091023;54.54545454545455;-3.3337057007598876;1.1677920636377754;339358.54799347214;261344.4118620137;263367.05057170166;251411.4766274862;253834.05396520183;249849.45434541834;249843.9277378199;274804.96024309396;269507.76857336005;277023.74044378346;293225.27768729645;283256.398797871;276234.3606585955
error_log;log;SC;gasolinac;ARIMA+SVR;sum;12;12;17704.23638160611;0.055729796570244676;63.63636363636363;-3.729960295009619;1.1034928905658645;279197.5375761232;272599.31250568567;257906.3883983604;251553.4877905593;242463.97234641085;246427.56456171747;259364.7681832692;271114.40914483985;273865.4134849052;282950.28533015697;296787.9674221944;283131.8471716649;277822.7304394741
error_noresid_log;log;SC;gasolinac;ARIMA+SVR;sum;12;12;19421.948860922213;0.06217968131727267;72.72727272727273;-4.440309856934196;1.221501476644926;229885.95014175068;268494.27006134886;250057.9694113225;253013.6839136594;242011.7759379606;266491.959542476;271463.78140198824;277440.6499733097;279957.0466967163;281813.14827991504;297716.4522375696;278442.84477000724;271107.86201420147
error_resid_log;log;SC;gasolinac;ARIMA+SVR;sum;12;12;17788.06416755052;0.05780738753301643;81.81818181818181;-4.6113881442776945;1.1416515571124535;140490.4000125103;268905.4406239601;259516.29590321882;261208.2430166802;249568.9317041784;254366.3163298245;267815.38739667914;280115.31414143887;272916.91261900926;283611.1571002448;293803.9433464887;281632.3847259114;269855.13694976957
all_resid_log;log;SC;gasolinac;ARIMA+SVR;sum;12;12;18895.59567935665;0.05877040670845938;54.54545454545455;-3.872065948833821;1.1608512647729479;372392.6062814246;268685.02667455137;269001.6213201628;254313.7464230358;247848.9546554062;241499.94255704558;255745.21656637508;272720.96354209626;275824.56540205143;280144.77581182856;293187.9741100372;279201.3854165542;282219.741900787
error_deseasonal;deseasonal;SC;gasolinac;ARIMA+SVR;sum;12;12;23007.271983012746;0.0771463715064149;63.63636363636363;-6.888132866743911;1.515757119227231;363040.362898202;267176.8147474182;264594.69670666725;259467.28700977736;257188.5636956561;263542.94373298925;271609.03513398324;278856.3120628948;282341.22381661227;283092.0969975682;302068.70526408043;300735.0030572913;283229.7559248463
error_noresid_deseasonal;deseasonal;SC;gasolinac;ARIMA+SVR;sum;12;12;23193.11231975534;0.07701703761237931;72.72727272727273;-6.944701621834165;1.515893145852009;274671.9911732732;264884.7670178561;253461.95588959442;259261.48717261496;257355.08675452686;266461.20314498275;282108.5606651834;280669.2423186216;283690.9239483667;283324.0195964433;308822.79403353046;293552.9226686669;282063.30233247555
error_resid_deseasonal;deseasonal;SC;gasolinac;ARIMA+SVR;sum;12;12;23427.749190807903;0.07944060837184273;54.54545454545455;-7.1739164667151165;1.5597561898246939;461921.67606236285;266061.3518423225;266039.75835263;263604.80922400096;262060.32291261773;265177.6300729405;273761.13883243955;280479.8585143422;282801.5531904908;281510.38168744236;298977.68205664493;298162.57481753785;284125.65835705394
all_resid_deseasonal;deseasonal;SC;gasolinac;ARIMA+SVR;sum;12;12;23610.125507664347;0.07790996295898284;54.54545454545455;-7.0650201344488215;1.5275163416881135;465501.87373701535;264279.9756834657;273656.8147883177;264286.72483493155;264477.26547910814;258126.59000456252;266261.2178317341;283022.8057883306;281689.7742083473;280229.0608811523;299475.65232915897;297954.4174093406;285926.25704497076
