DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;PB;gasolinac;ARIMA+SVR;sum;12;12;6116.924019830783;0.08484256028829186;45.45454545454545;-4.406329601722332;1.047935632879999;144701.58852687298;63908.63961702753;56845.652913647216;60326.233338258666;61899.25329860712;61972.32770432078;70969.30010631267;70567.82897475411;68525.79459215932;68741.65338105433;68259.38284214544;70724.93798915022;66057.7337722494
error_noresid_normal;normal;PB;gasolinac;ARIMA+SVR;sum;12;12;6696.335517151941;0.09766904179142721;72.72727272727273;-4.59408234546348;1.2119376246327354;79364.30899990532;60649.18780871542;55195.00113010299;59784.87562214251;60537.31168624172;64483.24563593617;70084.7932729852;71067.94305469141;71222.51546162949;68667.66554663138;72696.97436293277;70397.83484111381;65429.87812336767
error_resid_normal;normal;PB;gasolinac;ARIMA+SVR;sum;12;12;6111.614560626249;0.08358580206148435;45.45454545454545;-4.628627506762195;1.0350214847891999;144572.63444040506;62154.80106994723;56869.165923081266;60184.60966168704;62434.45825492847;63963.589423509344;70142.41357553426;71906.0833181847;68213.21856963071;68452.88745408767;70125.49261889247;71005.88217148492;65025.61614998193
all_resid_normal;normal;PB;gasolinac;ARIMA+SVR;sum;12;12;5598.830145615227;0.0718691077744386;63.63636363636363;-4.323328614622337;0.8764178424521596;88334.0801557514;62691.36335021575;56934.921539900795;64061.41976142154;63063.10619856239;62423.23497538408;69075.08295277541;71327.21249291155;67434.11121679388;67060.36527444117;66058.85378840988;70884.53051642775;67157.45691495782
error_log;log;PB;gasolinac;ARIMA+SVR;sum;12;12;6236.529830065151;0.08902368543867813;63.63636363636363;-4.386221885623228;1.100854864537775;98441.68745487214;66038.3382869813;55947.28858381069;60645.66503330365;59933.89233027647;62841.51702848513;70150.79356766316;70625.83414622895;70718.10007879326;68910.40103582489;67861.2113576074;70060.36199091178;64913.419577070264
error_noresid_log;log;PB;gasolinac;ARIMA+SVR;sum;12;12;7549.275043709502;0.10716036862705826;72.72727272727273;-4.453601960528503;1.335140659752314;89504.25593292018;60608.22744832695;55292.509631488625;58436.90715583151;57575.03479399998;65755.30400581824;72038.90168396261;73694.45181799718;74744.7047270885;67292.98049173046;69652.33996845796;70302.99568980139;63761.52782396891
error_resid_log;log;PB;gasolinac;ARIMA+SVR;sum;12;12;6681.862366956394;0.09245723490673945;72.72727272727273;-4.538934524239109;1.150509964874569;79177.63610987135;61988.69152213049;56657.69633812276;59872.138118176954;59295.78655644887;65698.32214010162;72308.83663282539;72415.87825904583;72940.5186444769;67392.65987726845;68029.56916836758;69986.36993146129;63214.11285798739
all_resid_log;log;PB;gasolinac;ARIMA+SVR;sum;12;12;5946.818097970318;0.07796019162388042;54.54545454545455;-4.266984629551654;0.961748111801017;117249.91167307956;63292.415399962854;57965.732115769904;62750.47533600079;61298.8326603625;63066.04107645925;69374.62604770486;72600.94017575236;70783.27406819032;65809.86728764219;64478.723033983224;71094.50943329529;65230.53872696625
error_deseasonal;deseasonal;PB;gasolinac;ARIMA+SVR;sum;12;12;8006.524037187992;0.10521236344931496;72.72727272727273;-8.21609890000741;1.295852287092041;94918.54984388503;64859.53856563158;59065.75544903354;61910.76403643635;64403.69302369888;62839.13053349549;69635.35224371453;72775.65997810221;72880.75792681279;71719.28064144586;71927.67968532369;76174.52439885348;69389.73452617564
error_noresid_deseasonal;deseasonal;PB;gasolinac;ARIMA+SVR;sum;12;12;8642.235778469023;0.117785790166125;72.72727272727273;-8.720449499309423;1.4615496462923354;102502.11048431332;63823.000493108084;58842.69084051309;60390.56024378948;62148.976586959965;65511.1431894866;70982.60946832423;73479.56148747963;75464.7520157584;72468.880401446;75687.54113089181;74422.21491778079;68170.35209254085
error_resid_deseasonal;deseasonal;PB;gasolinac;ARIMA+SVR;sum;12;12;7969.938323138074;0.10901867372273437;54.54545454545455;-8.644349985413001;1.3462624642714924;157245.8569165543;64760.93608649053;60206.25576000404;61965.94176946519;63769.94624869924;64741.84140842536;70817.83708907825;73812.51315305819;72741.26651892478;71729.67082234802;73496.1122146887;74814.33071395545;67960.69275503322
all_resid_deseasonal;deseasonal;PB;gasolinac;ARIMA+SVR;sum;12;12;7800.936492939435;0.10138877199564532;63.63636363636363;-8.409154830753627;1.2356251315698894;123176.97216986647;64696.68971252501;61644.20174943091;64762.49184711464;64494.65590556252;62445.69881276108;69083.24737895507;72726.02680495485;71667.04895325306;70059.4953756894;69721.76620799268;76225.61892980471;71513.48337830536
