DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;674924.391723522;BA;gasolinac;ARIMA;{'p': 14, 'd': 3, 'q': 1};12;12;31086.423458447207;0.1397059639917854;54.54545454545455;-13.549806237374591;1.524686327954068;201838.42663844547;198296.44638786785;203260.94539727448;206899.1907887842;217410.7110537688;223844.25932771765;233659.78072127112;221695.14478320643;224327.02507493235;246404.2151361821;235600.06138738152;234331.5753431848;-4.064386365812663;0.0011084637451449;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
log;699552.1584128466;BA;gasolinac;ARIMA;{'p': 16, 'd': 3, 'q': 1};12;12;32218.839414336173;0.1426929897115664;54.54545454545455;-13.615998886661398;1.563161644788021;200373.28564633624;195129.4792982122;200025.36752993145;201825.50512858728;216184.93457935224;223491.2539124034;234809.2861483788;222159.1542961378;226075.1947738527;251966.0004343422;240623.6033201404;236448.0883920455;-4.152728041300387;0.0007914026495762;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
deseasonal;432062.0049889544;BA;gasolinac;ARIMA;{'p': 2, 'd': 3, 'q': 13};12;12;15663.981631299626;0.06394029061166666;36.36363636363637;-5.003294008400851;0.6850033557699536;202079.11204500767;194873.31694193155;194696.77042898186;197947.29360855353;200492.6174604675;195206.72599381438;208176.65770248664;203468.31613184966;201370.0536991829;228038.74553771497;210672.97961096262;211271.66546379495;-4.085515059782265;0.001023318702617143;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
