train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;167.66097615705803;PR;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.29997536228116356, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;3092.7006526570285;0.03295460057281629;63.63636363636363;1.4180695142011281;48742.05702571579;1.0768848874710661;82370.01487838352;81380.48980574503;86038.71956630006;90080.54162343354;91814.03130484644;91207.2164062023;85607.59358585707;87375.95488866285;81257.61469744897;82841.52652918857;75203.71045449996;74329.00022509276;[4483.490551616487, -1652.2869057450298, 3810.2967336999427, 4540.532656566458, 242.88717515354801, 2197.1930137977033, -2120.3490158570785, -1408.4186586628493, 3112.1787825510255, -4338.196819188568, 3518.0015055000404, 2136.097604907234]
1990-01_2022-02;2022-03_2023-02;83.66396141378209;PR;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.22621777487858782, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;3253.764935771574;0.03155114070811443;45.45454545454545;-0.1831153554768115;76895.46443860227;0.7643970076859646;82274.68221669193;81500.46207083964;85699.49805462286;90340.78608108242;93120.0395611169;90793.66979002047;84614.98114392888;85426.78995593458;80175.21801594869;80776.87770443395;74851.67746605366;74963.47190720793;[-392.0843866919313, -3822.710260839638, 3910.076225377139, 815.9313089175848, -7135.302241116893, 3135.5512199795194, 3266.506176071125, -1683.21386593458, 3703.888864051318, -2545.346904433958, 256.57615394634195, -1345.973717207933]
1990-01_2021-02;2021-03_2022-02;187.18748251907527;PR;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.1997326508981921, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;2344.624261219239;0.015730036472790688;100.0;0.9041963354299066;15.9699523461447;0.7033092893269465;81224.08230500908;78859.253622414;84595.74614496459;87042.62334349763;88956.80850720574;88206.2010799076;82479.5715997933;84147.18431587623;78689.12368634717;80099.95583751082;74250.88200626103;71990.44320834512;[1463.8017549909127, -276.80072241400194, -812.1954249645933, 1926.2770165023685, 7330.1860627942515, 619.3858800924063, 662.6494102066936, 99.40445412376721, 578.7295736528322, -50.16960751081933, -2042.358456261034, -551.9884983451193]
1990-01_2020-02;2020-03_2021-02;168.2993559530005;PR;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.16524472446855562, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;2773.7878645386463;0.025455216463031272;72.72727272727273;1.6853349137107159;32787.74843732864;0.7318671946074619;78261.75029427056;79821.11350968982;83078.01528316062;84781.85447133247;87823.19513863475;85114.1475823452;80734.16347306574;80500.3265925743;77915.74557996941;77387.87692000088;72637.1403116559;70364.98395653596;[5184.273255729437, 492.22707031018217, -3929.138473160623, 2967.2759586675384, 4662.697981365243, 2717.3161876547965, 602.2912369342666, 310.90710742569354, -214.84702996941633, 3218.6411999991105, 875.2056983440998, -457.3662065359531]
1990-01_2019-02;2019-03_2020-02;93.90789793198928;PR;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.13578337956701375, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;2110.914308928042;0.02241030481431097;81.81818181818181;-0.08681581233002421;16639.80078742035;0.3832828586049512;75137.25460889963;80776.459479758;79620.95363116216;82663.74702113397;89787.10882816781;86209.04696507695;80125.92751965654;83817.93835245183;77175.59522558274;77913.81420350588;74325.6948572527;68580.97103859011;[-1459.7944688996358, -2797.7909997580136, 4117.754698837831, -2067.0332511339657, 1123.842261832193, 1508.9204249230534, -1185.5579496565479, -1908.5180624518398, -131.71116558274662, 96.15318649412075, -1503.4303672527021, 3377.8097614098806]
1990-01_2018-02;2018-03_2019-02;58.952827327884734;PR;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.06824758050776132, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;5658.544000975486;0.050540132027485855;36.36363636363637;-1.7947864593205303;156048.40886078696;1.0416451161266416;78605.91990276556;77393.36313343841;84449.76436039875;83921.74851045238;87468.82357327115;85994.13713392601;79906.30035103014;81787.50090348932;76502.36228796138;77613.49609383475;72128.33895029683;69656.611738218;[-1587.028602765553, 47.97563656159036, -13093.226320398753, 10611.006919547624, -4330.272853271148, 2716.851996073994, -1546.865571030139, 339.3650365106878, 1450.3895220386185, -7473.041383834745, -3249.1088802968297, -731.6026782179979]
1990-01_2017-02;2017-03_2018-02;171.36826852709055;PR;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.17213786333952855, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;3276.572951732577;0.03539103044160565;72.72727272727273;-0.7792150526674513;38745.11357307833;1.288895748296342;77533.03634159773;76719.79667364569;83403.07817440266;83951.2623178754;87310.606850379;86665.6231259496;80513.74861135721;81994.66235846488;77730.53675382;77086.60691834665;71455.49613633091;69493.74814268714;[4205.974688402261, -6738.245953645688, -1421.545564402666, 3279.6304921246046, -4873.181130379002, 2457.5195240503963, -1843.247741357205, -3100.195168464881, 1919.27542618, -2411.530978346651, 534.4223436690809, 615.9855573128589]
1990-01_2016-02;2016-03_2017-02;121.35724277608097;PR;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.18828271545779998, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;3098.4032812426935;0.029116005455843082;63.63636363636363;1.2608107879761143;48826.721028447144;0.7051893308755149;78862.01487609657;76553.4344467196;82556.98758739598;82959.38174116219;83797.23198786506;83253.89889789595;77257.48236287423;79274.28914028055;75835.26369827247;75547.21584242811;71540.6087938453;67539.12826060379;[-844.7032860965701, -4025.8348067196057, 421.461692604018, 5463.19796883782, 730.499892134947, 5852.162692104044, 4655.917997125769, -654.459430280549, 745.7417317275394, 2233.4671275718865, -2401.715673845305, -236.91993060379173]
1990-01_2015-02;2015-03_2016-02;164.59896470792592;PR;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.23624741436454852, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;2589.53129398787;0.027940712523848218;90.9090909090909;-0.5841451202818487;10225.075745953483;0.7735911446021405;76776.69549321274;74706.73568397792;81491.06417261137;82023.24690818165;85063.50807961854;82692.09151991562;79040.40773130131;78864.07684732176;75693.59807272046;75766.37664158527;70433.40868101083;68830.5702846431;[5188.860666787252, -2707.817203977931, -4571.719972611361, 1365.8817118183506, 2073.6350403814577, -1426.0281099156127, -602.8099013013125, -1838.286987321757, -1394.418722720453, 56.05089841473091, -3036.3398410108202, 1483.9677553569054]
1990-01_2014-02;2014-03_2015-02;81.95889621507376;PR;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.150084435764866, 'depth': 4, 'loss_function': 'RMSE', 'random_state': 42};12;12;1634.0888067305057;0.01775760777574479;90.9090909090909;-1.1291249346369583;6445.191300529673;0.8545444020093916;75594.69634587834;76428.47151858354;83005.84056231193;83089.12547089932;85778.73059073096;84758.06263005889;78815.51908426602;80079.03914877001;74432.8240802406;76281.50078764843;69454.05429936938;68455.3541657739;[-3066.4409158783383, -683.7323885835358, -1328.6920123119344, -2230.1200408993172, 2315.4451292690355, -2207.430380058897, 360.7906957339728, 383.91013122998993, -1756.296910240606, -1037.7417276484339, -463.6684293693834, -738.5661257738975]
