train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;74.82986265188083;SE;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.24656396222482527, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;599.7313410606505;0.037390686613864264;81.81818181818181;3.6242137093093403;4731.664200023772;0.5328827173295342;12038.027458233651;11285.54554959028;11658.503913038712;11580.719327408355;11979.742002348876;12078.797730270555;11580.533598180033;11662.104881008607;11201.505676182675;11833.86439866574;10892.28024453433;10616.936480303073;[1390.6229017663481, 635.9254604097187, 490.85296696128717, 722.9382825916455, -5.0264223488757125, 595.7928497294452, -1.660408180032391, 358.3244689913936, 322.55229381732534, -158.0528086657414, 771.5875054656699, 81.0001096969263]
1990-01_2022-02;2022-03_2023-02;175.9012575931847;SE;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.21521892232647738, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;1380.4586185491673;0.10322897227171628;90.9090909090909;10.575195487251502;5496.258619774904;0.9279013566782087;10093.77527469164;9972.584229515513;10313.15309426531;10443.528560465862;11133.288655852144;11081.869447791909;10843.067378830256;10705.02145302729;10253.887860571727;10689.09051950697;9928.075483717836;9269.422095148675;[1054.3098653083598, 186.94838048448764, 595.7979957346906, 658.4569495341384, 401.5012041478567, 1837.9113522080916, 1438.689871169745, 1520.5292669727096, 1657.235329428273, 2393.5888304930304, 1399.1111062821637, 1605.8532648513246]
1990-01_2021-02;2021-03_2022-02;127.79298581602052;SE;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.011438871831190765, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;667.2441935642231;0.05688532424101773;72.72727272727273;-5.03780113020295;7896.885871906804;1.2893796150118926;10559.486678009405;10349.737273290535;10794.818998916295;10902.464404820765;11447.822602355182;11483.46118337678;11087.21411768929;11305.34236127344;10868.836884330083;11197.275504577718;10433.777823821567;9850.26097784318;[313.12745199059464, 35.460186709464324, -445.8063189162949, -315.23795482076457, -194.67405235518163, -921.3524833767788, -737.0510776892897, -1084.0760612734412, -1083.5035513300827, -497.40231457771733, -817.0803598215662, -500.88960084318023]
1990-01_2020-02;2020-03_2021-02;71.77339556999505;SE;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.1770759002307317, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;561.9450913360788;0.04445087006272211;90.9090909090909;3.748123540725374;2223.076293738077;1.0412094247471102;10065.361182673303;9945.56725156123;10524.213596259837;10277.504416168205;10969.204500059135;10910.05334195096;10516.691553013792;10723.486202366554;10385.865176092602;10692.742794000555;9913.698142838059;9446.769552008858;[710.3217873266967, 642.8820284387712, 223.0273437401629, 1111.6948638317954, 788.8407899408649, 549.6404980490406, 355.8102569862076, 480.72393763344553, -406.6677120926015, 308.3187959994448, 181.26924716194117, -102.75143600885895]
1990-01_2019-02;2019-03_2020-02;127.23692313814536;SE;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.2789254609552171, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;880.6809396089742;0.08030341125007721;90.9090909090909;-7.893892069480088;3497.7216197129032;1.4039236502326347;10485.73838285471;10706.980397948968;10788.685253704572;10981.463729892404;11653.808521245435;11548.12982450334;11367.751103851595;11771.570873373828;10943.548661428884;11881.116794735193;11332.254062413136;10386.18462958743;[-758.7546868547106, -769.0057599489683, -596.3573537045722, -998.9148168924039, -312.1527212454348, -289.66968450334025, -904.932263851595, -671.7701533738291, -747.4762014288845, -1238.6041147351934, -1481.1381204131358, -1023.9527455874286]
1990-01_2018-02;2018-03_2019-02;65.12015982391313;SE;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.2537551651457403, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;683.543424589947;0.05332728856383556;72.72727272727273;-0.7055019010233403;8088.676966485735;0.7226052412594159;9921.486655177492;10089.37023278599;10277.194026900885;10812.105991324777;11179.92254888741;11153.617212754816;10696.30461455712;11552.184093860153;11077.86268259455;11460.012682609862;10603.857305850455;9755.826885846964;[-225.11165517749214, 1111.7710672140092, -1229.8878679008849, 709.5407486752229, 436.4778111125888, 0.9824272451842262, 316.5450254428797, -411.8888038601526, 308.78043740545036, -1213.4058026098628, -470.0058558504552, -234.57507384696328]
1990-01_2017-02;2017-03_2018-02;112.06461451668292;SE;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.18307334007130077, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;689.071245124468;0.057652125654115004;63.63636363636363;-0.2230561278833311;10868.16807261338;1.5449515011963184;10445.58546963573;10191.48350580437;10502.25723661803;10974.451159530718;10934.89274701082;11368.071131207842;10835.949406598811;11039.484889067886;10879.723336392522;11280.139671310482;10434.12679938548;9895.680102699305;[619.1534103642716, -348.1501728043695, 448.7717533819705, 268.9040004692815, 462.23768298918003, 474.74128879215823, 1239.2653034011892, -379.3858590678865, -345.2653263925222, -1197.3099213104815, -566.9945533854807, -962.5840886993046]
1990-01_2016-02;2016-03_2017-02;103.1553397020325;SE;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.21244449186785463, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;244.8401878450032;0.017078526253115116;90.9090909090909;-0.17002874775806961;965.6861602991028;0.6073055816472624;10725.867295132119;10274.821759709745;10742.041008247166;10846.19566410675;11208.853968272913;11441.685203426909;11071.03883987248;10995.523598929742;10804.612988974266;11208.63845195474;10221.506630604676;9913.546581060004;[-88.99772513211792, 85.7579502902554, -32.46854824716684, 10.891295893250572, 286.38697172708635, 451.5412465730915, 62.789060127519406, -296.4656289297418, -43.82856897426609, -230.31236195473866, 87.38648939532504, -512.4161460600044]
1990-01_2015-02;2015-03_2016-02;68.38129747379571;SE;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.1346656142154164, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;1354.537017172324;0.11660040981829711;81.81818181818181;-11.514308057286678;10733.521169189808;1.2044636368942265;11251.833076222993;11076.64595387941;11506.998632886336;11676.38917295833;12124.535692004396;12503.82941010545;11980.931951160386;12762.923129746077;12428.351008737065;12846.742518995554;12036.39216034494;11245.92213803351;[-524.5559062229931, -656.4267538794102, -1266.1163828863355, -827.1536629583297, -509.0773620043965, -1076.5558601054508, -1062.6113011603866, -1689.1169697460773, -2335.635428737065, -1604.0559289955545, -2005.8613603449394, -1253.7536600335097]
1990-01_2014-02;2014-03_2015-02;91.04100800398737;SE;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.010356007604740201, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;1246.1314537760022;0.08995380866826652;45.45454545454545;9.329153497886288;29482.88545310596;0.9264260933555355;10471.707495586565;10277.758432295428;10644.52717629611;10645.884132002158;11083.126473399956;11153.004308080912;10666.534216254751;11001.791414604993;10535.475031965454;11007.038739509859;10194.838986194085;9692.85015472957;[534.6493844134347, 881.6364977045723, 1326.7355037038906, 834.007167997841, 1919.0836666000432, 1477.0898919190877, 2060.163243745248, 1711.659675395007, 1230.3800380345456, 505.2656104901416, 549.1809438059154, 75.7567292704316]
