train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;233.1119696488604;MT;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.19592838765363768, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;1047.2101148107301;0.04132224649506178;63.63636363636363;-0.4737138954217892;16508.671402567154;1.3703237159344381;21009.662790154962;20478.856456985453;19922.242617298667;19708.303679328434;21419.612247311597;21269.171441280498;19110.721816236048;20299.822003590474;20122.537384939696;19422.308852339716;19683.946243164843;19310.22033716919;[923.5074998450364, -2314.216966985452, 596.2356427013328, 1799.2760306715682, -503.53434731159723, -777.8363012804984, -12.678336236047471, -1025.1680135904753, -879.1388349396948, 85.23643766028181, 800.1497668351585, 168.32857283081103]
1990-01_2022-02;2022-03_2023-02;90.30498189898208;MT;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.28368489405515607, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;878.9352979104971;0.03590737869476596;81.81818181818181;1.2793777950890521;6933.769567080889;0.951004290701669;19926.795875413514;19308.22341069728;19398.47440965616;20334.878083032025;20060.86967695087;20330.77571099747;19354.958853953693;20037.35212790716;19491.849437357043;19382.656972326007;19610.596509911393;18591.000007392173;[2011.407024586486, -804.2650806972779, 855.5382703438408, -65.03025303202594, -723.331636950872, 646.2550890025304, 127.64078604630777, -1207.8847379071594, 899.3607026429563, 502.9480976739942, 279.04661008860785, 534.5525326078277]
1990-01_2021-02;2021-03_2022-02;70.91785030579194;MT;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.01440843214222623, 'depth': 4, 'loss_function': 'RMSE', 'random_state': 42};12;12;925.5844109367297;0.03612243960153033;63.63636363636363;2.422438335814136;14589.221072280412;1.0128432594681203;19987.05379109149;19252.517158454233;19177.21932483178;19316.636117661255;19918.73572015304;19621.650045751707;18790.413012756482;19300.268533001516;18774.27826772631;19255.503250410853;18685.470208395207;18151.652928110056;[1916.2088889085098, 285.3433515457655, 405.99444516821677, 522.4852623387451, 748.8240598469602, 640.0836542482939, 20.974667243517615, -1457.6054930015162, 248.13477227369003, 822.0130495891462, 62.308781604791875, 1500.906851889944]
1990-01_2020-02;2020-03_2021-02;324.74217991903424;MT;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.018036740440778243, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;662.1421063525179;0.025460051739890747;90.9090909090909;1.8806983685881296;2613.9085939500346;0.7075461504654178;19472.729238072203;19189.596407741898;19004.73048668498;18732.612931218595;19688.69237908091;18977.380113428673;18211.035805968884;18744.40384190393;18170.895118000717;18680.033077340384;18219.505350089566;17630.80136169268;[1204.7544619277978, -70.97683774189863, -231.64896668498113, 1167.2548187814064, 989.6934909190895, -4.436273428673303, -159.59921596888307, -171.24080190393215, -215.81178800071575, 976.4669226596161, 499.8098699104339, 323.0935683073185]
1990-01_2019-02;2019-03_2020-02;161.04360666731372;MT;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.23042294183990353, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;913.2655019252893;0.036054718175100774;81.81818181818181;0.6909158638657229;7204.643033122588;0.4763245023468922;20531.408166281824;17762.55366192661;19946.0392507082;17365.466715844126;19607.146898427218;19026.483376408185;17507.782155016128;18518.161399057095;17797.423887096356;18749.21971677698;17377.09785669944;17707.77453390944;[-2315.987876281826, 863.9644580733911, -782.140700708198, -120.19135584412652, 486.49259157278357, -46.164536408185086, 244.32472498387142, 700.6103409429052, 93.42394290364246, 419.1770232230192, 1386.0633733005598, 614.2127860905603]
1990-01_2018-02;2018-03_2019-02;143.19893907895312;MT;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.1474134069968154, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;1871.1227203118092;0.05923186409964618;81.81818181818181;1.4130096044910592;14779.728159715636;0.8569599991171061;18800.473342087487;18534.468578447122;18299.038523308394;18395.921975217625;18751.892266278934;18826.779430747778;17639.598970705036;18303.575714849158;17677.00384800245;18233.976430479215;17623.277232180175;17049.154605714204;[337.7386179125133, -404.8834384471229, -3780.9298233083937, 4997.170414782377, -532.7980662789341, 467.5702092522224, -287.8507807050373, 425.5438551508414, 78.68999199755126, 45.97284952078553, 1123.2608078198245, 656.9631442857972]
1990-01_2017-02;2017-03_2018-02;164.3945483691059;MT;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.2338659931081662, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;528.2204652815888;0.019662513324427054;63.63636363636363;0.12191470686378107;8322.122239904727;0.8163011653618365;19241.2325857795;17971.668979448652;18680.891826229803;18352.926127302002;18567.016508394838;18987.917194360583;18167.64801882365;17990.014693873505;17963.270817268487;18464.147886859584;17472.607389632874;17362.7817605707;[1193.565684220499, -1154.9733294486505, 6.437883770198823, 433.3442626979995, 213.43820160516407, 67.50652563941549, -255.51469882364836, -344.60614387350506, -14.808127268486714, -259.3293468595839, 75.02848036712385, 307.5008494292997]
1990-01_2016-02;2016-03_2017-02;81.58319496130571;MT;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.08371430865859247, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;582.5352724462841;0.027256792640765744;45.45454545454545;0.7981132987778953;13766.346747459469;0.5299829466156131;18896.420757966443;17866.677506027085;18399.870453577932;17730.044867655783;18452.977784889183;18231.807872879028;17577.168652919165;17853.08647511595;17695.75293269181;17952.07220685679;17363.68591685268;16516.693738314294;[95.33467203355758, -628.7843860270841, -571.334223577931, 687.1290423442188, -639.5176448891834, 475.56712712097215, 535.9617770808363, -226.762195115949, -5.738442691806995, 362.9114931432123, 364.1564731473227, 1277.0943016857054]
1990-01_2015-02;2015-03_2016-02;57.67342708678916;MT;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.07451629388132301, 'depth': 4, 'loss_function': 'RMSE', 'random_state': 42};12;12;1159.1110928917415;0.038742000648316295;72.72727272727273;3.1816521854438404;13708.352315482098;0.7968385653056929;18076.879457568604;17376.225009949674;17082.339589447554;17501.47280207451;17747.99354909419;17474.85970461053;17052.529936669358;17474.87911937391;16779.78854734156;17690.56807760828;16788.59232151331;16222.790835402255;[3035.0933724313945, 133.4126700503257, -376.79248944755454, 443.1558179254898, 2107.245580905812, 65.12580538946713, 591.0533933306433, 164.85820062609127, -140.66173734155745, 89.17467239172038, -504.8205815133115, 1204.442864597746]
1990-01_2014-02;2014-03_2015-02;235.33293120004237;MT;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.22524359216200485, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;663.7098056379119;0.026560806143313437;90.9090909090909;1.861590936536077;2620.417776738145;0.6352323642763521;17663.898256876448;17660.640701106426;17261.009390479987;16755.541326118793;17790.406199042376;17039.94286689856;16286.084696460775;17085.5981289892;16457.36753155703;16635.381036639283;16277.905072462847;15802.894204566646;[-132.36564687644932, -186.2620811064262, 185.6391595200148, -47.79857611879197, 721.7115509576251, 157.88141310144056, 1022.897183539224, 425.4362910107993, -70.28057155702845, 1732.6280233607176, 474.2579675371526, -438.40507456664636]
