DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;40.57090896489916;RR;etanolhidratado;ARIMA;./pickle_arima/etanolhidratado/normal/RR_normal.pkl;{'p': 2, 'd': 0, 'q': 3};-;12;0.7593592427919149;2.0057824982930916;66.66666666666667;157.8535085559564;-0.2783815102922294;-0.24996422034797514;-0.2678845319934937;-0.2434250057152961;-0.27283441173883005;-0.24581760143442818;-0.26091550009680503;-0.23216930951002912;-0.2601014143849432;-0.22924906548613272;-0.24268133081920665;-0.22896411917605053
deseasonal;79.40600631218129;RR;etanolhidratado;ARIMA;./pickle_arima/etanolhidratado/deseasonal/RR_deseasonal.pkl;{'p': 5, 'd': 0, 'q': 3};-;12;0.7808321632861083;1.9470675889276514;33.333333333333336;157.1230300134136;-0.20610198540102836;-0.3383285778591421;-0.2705098807598378;-0.16667341081520293;-0.360812881452372;-0.3281140208152108;-0.3074690258824854;-0.19417011703895715;-0.05923410632613882;-0.07806196352125455;-0.27159732412963633;-0.39327926698360127
deseasonal-log;64.10920216140492;RR;etanolhidratado;ARIMA;./pickle_arima/etanolhidratado/deseasonal_log/RR_deseasonal_log.pkl;{'p': 12, 'd': 0, 'q': 6};-;12;0.8236247811917112;2.10281383711226;50.0;167.3921268772498;-0.1533359062817764;-0.3966139886260325;-0.3144850413776559;-0.22767919407319298;-0.4441494698140078;-0.44597085775771605;-0.3024308144473989;-0.2510859357986124;-0.12216781638210958;-0.0771463979430711;-0.33900073680351595;-0.43499043521547587
deseasonal-diff;92.93783955072618;RR;etanolhidratado;ARIMA;./pickle_arima/etanolhidratado/deseasonal_diff/RR_deseasonal_diff.pkl;{'p': 4, 'd': 0, 'q': 6};-;12;0.8806245888808805;2.3083448337664962;33.333333333333336;180.2980016568302;-0.21155442075885966;-0.3746617919850513;-0.302808292132076;-0.22531872492505095;-0.4455078062221243;-0.42982096504165107;-0.41835422801598704;-0.3407670022740995;-0.19945444333793513;-0.22692835083261198;-0.45408247198934837;-0.5517971435090963
diff;101.3139074637334;RR;etanolhidratado;ARIMA;./pickle_arima/etanolhidratado/diff/RR_diff.pkl;{'p': 4, 'd': 0, 'q': 5};-;12;0.9215437901917461;2.552785362145943;33.333333333333336;194.57795210797653;-0.24725699844468768;-0.38442500363759163;-0.4018522096704742;-0.429615555997925;-0.5003121213192252;-0.40325088409754084;-0.45609849115518847;-0.3862907164361022;-0.3745364471766148;-0.43693575872570867;-0.4073826394381076;-0.49664493257868214
log;60.39642951958072;RR;etanolhidratado;ARIMA;./pickle_arima/etanolhidratado/log/RR_log.pkl;{'p': 6, 'd': 0, 'q': 6};-;12;0.7583337249023648;2.000910701092284;50.0;157.3883499856713;-0.3120156836435992;-0.32068687765052495;-0.25715440429836534;-0.20113488872355312;-0.2504408389519668;-0.23457431800631845;-0.28831252858245904;-0.22427589154870375;-0.20844516800845092;-0.2249512839825556;-0.23436410973302202;-0.23181157624653181
log-diff;90.43910896244927;RR;etanolhidratado;ARIMA;./pickle_arima/etanolhidratado/log_diff/RR_log_diff.pkl;{'p': 8, 'd': 0, 'q': 5};-;12;0.9239049971800214;2.6151356663938343;41.666666666666664;196.89560117359676;-0.36223062314192944;-0.47908082259941587;-0.41050459658003113;-0.3560382885624289;-0.39029947673246035;-0.38568535127076586;-0.4299172893408194;-0.4491145492014077;-0.4474433707169858;-0.4559668455621182;-0.4350450958952088;-0.443953666461784
