DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;86.49815197395291;MS;etanolhidratado;ARIMA;./pickle_arima/etanolhidratado/normal/MS_normal.pkl;{'p': 4, 'd': 0, 'q': 5};-;12;3.0266089728303105;0.9132863217703712;50.0;97.25682499556189;0.16597943544285557;0.026448123238360877;0.013589221703300557;0.14731231323274904;0.04646047999205909;-0.017535456149083507;0.16497630192379756;0.027632165865564606;-0.008676735306831693;0.16074302928816891;0.044702933754140306;0.028783384619613345
deseasonal;52.5704741551741;MS;etanolhidratado;ARIMA;./pickle_arima/etanolhidratado/deseasonal/MS_deseasonal.pkl;{'p': 8, 'd': 0, 'q': 7};-;12;2.849303493008734;0.7304477737822435;66.66666666666667;88.61278830012814;0.2763932252949661;0.33141923471634954;0.2916922746427552;0.07311105811526691;0.19768019256824831;0.18233506190916945;0.3641963662157247;0.5988445245040066;0.33349113801630215;0.6493533041961325;0.0946566019251237;-0.07056422102488646
deseasonal-log;52.116411835122406;MS;etanolhidratado;ARIMA;./pickle_arima/etanolhidratado/deseasonal_log/MS_deseasonal_log.pkl;{'p': 14, 'd': 0, 'q': 2};-;12;2.837478994853825;0.7125929109129004;66.66666666666667;87.99514191731383;0.26342876948660165;0.3003783332923235;0.22014707963835806;0.1366857810444247;0.38502564007909157;0.2551240821431648;0.30855374518524403;0.4988962057854598;0.271761320556668;0.7448898949594943;0.17714414850019788;-0.05920676735611158
deseasonal-diff;39.29091318087174;MS;etanolhidratado;ARIMA;./pickle_arima/etanolhidratado/deseasonal_diff/MS_deseasonal_diff.pkl;{'p': 9, 'd': 0, 'q': 4};-;12;2.7659566234444504;0.7775551159072779;75.0;87.1265703762034;0.1719661937750134;0.16604170939931023;0.1285493661896006;0.07595584902805574;0.361679875749588;0.3119269736986893;0.3761440602377398;0.5855175669090337;0.34912482892091906;0.8170719846496632;0.3182742191718906;0.09401108111538603
diff;71.18864930093625;MS;etanolhidratado;ARIMA;./pickle_arima/etanolhidratado/diff/MS_diff.pkl;{'p': 3, 'd': 0, 'q': 5};-;12;2.9593689946948167;0.9208996787167109;58.333333333333336;95.1589774286282;0.1347204709881747;0.09693150401646997;-0.003818470598583354;0.001868615481304764;0.12380655422274667;0.18402091667603482;0.09158463103283727;0.08738502235169887;0.17162347014175633;0.1896330876882999;0.1557105952106319;0.17906763062292944
log;79.4450242219506;MS;etanolhidratado;ARIMA;./pickle_arima/etanolhidratado/log/MS_log.pkl;{'p': 14, 'd': 0, 'q': 6};-;12;2.942407795837764;0.6865957972589162;50.0;90.04428748362939;0.5209397775680831;0.40097029218288327;0.2754889976585133;0.44475460390453136;0.20859309217001076;0.01064410989252984;0.16371164096567625;0.09753138773512582;0.20879511158254616;0.4611597136721528;0.05455509515633494;0.05777605619013926
log-diff;76.78522637270045;MS;etanolhidratado;ARIMA;./pickle_arima/etanolhidratado/log_diff/MS_log_diff.pkl;{'p': 14, 'd': 0, 'q': 5};-;12;2.859522696286358;0.6498687066721337;50.0;86.45935773716657;0.5963543204861175;0.42183391507093937;0.28098044776363373;0.4704197398676051;0.3468396839502432;0.17118756216689945;0.22269950427021;0.17427891128250472;0.3117066345329249;0.5533686829081415;0.15428337139339732;0.2469930591345193
